PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Becker, RH; Zmijewski, KA; Crail, T				Becker, Richard H.; Zmijewski, Kirk A.; Crail, Todd			Seeing the forest for the invasives: mapping buckthorn in the Oak Openings	BIOLOGICAL INVASIONS												Landsat TM and ETM+ satellite images from 2001 to 2011 were used to map the extent and change of the invasive shrubs common and glossy buckthorn (Frangula alnus and Rhamnus cathartica) at Irwin Prairie State Nature Preserve (IPSNP), and throughout Oak Openings, a 1,500 km(2) region, located in NW Ohio, USA and SE Michigan near Lake Erie. In the Oak Openings, buckthorn directly threatens native biodiversity and habitat health of this globally rare ecosystem. Buckthorn that forms as dense shrub thicket in the understory is often obscured from satellite view by other canopy and is not spectrally dissimilar enough to be characterized using multispectral images. To address this, time series tasseled cap greenness images of land surface areas dominated by buckthorn thicket (which exhibit early leaf-out, late senescence) was used to identify areas covered by thicket with a heterogeneous background. A time series of vegetation index values was calculated from 49 Landsat images and combined with in-situ observations to define the land surface phenology of buckthorn thicket and other vegetation types. The phenological differences among land surfaces dominated by distinct vegetation types in the Oak Openings Region were used to map the extent of buckthorn thicket using a supervised classification method. Buckthorn thicket was identified in 0.43 % of the classified pixels (940 ha) in the 2007-2011 imagery and in 0.31 % (690 ha) of the 2001-2006 images. A Kappa test of the 2007-2011 classification yielded a value of 0.73 with 88 % overall accuracy of presence or absence of thicket based on 60 samples throughout the Oak Openings. The areal extent of buckthorn thicket increased by 39 % (255 ha) in the study area over the time period from 2001 to 2011.				Becker, Richard/A-9120-2010	Becker, Richard/0000-0003-2514-2040												1387-3547					FEB	2013	15	2					315	326		10.1007/s10530-012-0288-8								WOS:000313030500009						
J	Olea, PP; Mateo-Tomas, P				Olea, Pedro P.; Mateo-Tomas, Patricia			Assessing Species Habitat Using Google Street View: A Case Study of Cliff-Nesting Vultures	PLOS ONE												The assessment of a species' habitat is a crucial issue in ecology and conservation. While the collection of habitat data has been boosted by the availability of remote sensing technologies, certain habitat types have yet to be collected through costly, on-ground surveys, limiting study over large areas. Cliffs are ecosystems that provide habitat for a rich biodiversity, especially raptors. Because of their principally vertical structure, however, cliffs are not easy to study by remote sensing technologies, posing a challenge for many researches and managers working with cliff-related biodiversity. We explore the feasibility of Google Street View, a freely available on-line tool, to remotely identify and assess the nesting habitat of two cliff-nesting vultures (the griffon vulture and the globally endangered Egyptian vulture) in northwestern Spain. Two main usefulness of Google Street View to ecologists and conservation biologists were evaluated: i) remotely identifying a species' potential habitat and ii) extracting fine-scale habitat information. Google Street View imagery covered 49% (1,907 km) of the roads of our study area (7,000 km(2)). The potential visibility covered by on-ground surveys was significantly greater (mean: 97.4%) than that of Google Street View (48.1%). However, incorporating Google Street View to the vulture's habitat survey would save, on average, 36% in time and 49.5% in funds with respect to the on-ground survey only. The ability of Google Street View to identify cliffs (overall accuracy = 100%) outperformed the classification maps derived from digital elevation models (DEMs) (62-95%). Nonetheless, high-performance DEM maps may be useful to compensate Google Street View coverage limitations. Through Google Street View we could examine 66% of the vultures' nesting-cliffs existing in the study area (n = 148): 64% from griffon vultures and 65% from Egyptian vultures. It also allowed us the extraction of fine-scale features of cliffs. This World Wide Web-based methodology may be a useful, complementary tool to remotely map and assess the potential habitat of cliff-dependent biodiversity over large geographic areas, saving survey-related costs.				Mateo-Tomas, Patricia/L-8471-2014	Mateo-Tomas, Patricia/0000-0001-6762-9514												1932-6203					JAN 23	2013	8	1							e54582	10.1371/journal.pone.0054582								WOS:000314021500089	23355880					
S	Wang, L; Liu, SH; Wang, LZ; Liang, XJ		Hu, S; Ye, X		Wang, Li; Liu, Suhong; Wang, Lizhao; Liang, Xiaojia			Spatial Distribution of Crofton Weeds in Southwest China with MODIS NDVI of Long Time Series	2013 21ST INTERNATIONAL CONFERENCE ON GEOINFORMATICS (GEOINFORMATICS)	International Conference on Geoinformatics				21st International Conference on Geoinformatics (Geoinformatics)	JUN 20-22, 2013	Kai Feng, PEOPLES R CHINA	Henan Univ, Coll Environm & Planning, Minist Educ, Key Lab Geospatial Technol Middle & Lower Yellow River Reg, Int Assoc Chinese Profess Geograph Informat Sci, Henan Assoc Sci & Technol, IEEE Geoscience & Remote Sensing Soc, Henan Univ, Minist Educ, Key Res Inst Yellow River Civilizat & Sustainable Dev, Geograph Soc Henan Prov				Crofton weed, which was introduced to the southwest of China in the 1940s via the border between China and Burma, now has a seriously damaging effect on the biodiversity and the living environment in those regions, including Yunnan, Sichuan, Guizhou, Guangxi, Tibet, Chongqing, and Hubei. To help monitor this situation effectively, there have been many researches that utilize remote sensing images to identify the spread of Crofton weed. However, most of these researches found it difficult to identify Crofton weed because it is mixed and entangled with a large number of other vegetation. In our research, data processing includes three steps: 1) Retrieving the spectral feature values of Crofton weed at the different growth stages through long time regional sampling; 2) Comparing the NDVI of Crofton weeds, forests, crops, water bodies, residential areas in the typical sampling regions by using the time series data of remote sensing images; and finally, 3) Classifying the remote sensing images of the research regions according to the distinctive features of NDVI curves based on the time series data. The outcome of following these three data processing steps is a relatively accurate classification result, which produces a high-accuracy distribution map of the Crofton weed.																	2161-024X						2013																		WOS:000339361500094						
J	Kulloli, RN; Purohit, CS; Kumar, S; Jindal, SK; Rawat, K; Acharya, D				Kulloli, R. N.; Purohit, Chandan Singh; Kumar, Suresh; Jindal, S. K.; Rawat, K.; Acharya, D.			Distribution of Commiphora wightii (Arnt.) Bhand. in Rajasthan with Special Emphasis on its Conservation Planning in Arid Areas	VEGETOS												Commiphora wightii (Arnott) Bhand., commonly known as 'Guggal', is an important medicinal plant that has been categorized as threatened but International Union for Conservation of Nature (IUCN) has put it under data deficient (DD) category. Consequently, placing it in 'Data Deficient' category of IUCN requires detailed information on its spatial distribution and other related aspects. Hence we report here the results of our appraisal of Guggal in Rajasthan, using remote sensing and ground truthing. A base map of Guggal was prepared using Geographical Information System (GIS) open source software Quantum GIS, SAGA. Landsat ETM+ and ASTER GDEM (Advanced Space borne Thermal Emission and Reflection Radiometer Global Digital Elevation Model) Satellite Data were used. By clipping Aster GDEM Data with district boundary it was then provided color range to get elevation information. A digital elevation model of Rajasthan physiography was developed from ASTER and GDEM Data that has 30 m resolution. GIS layers of area of occurrences for Guggal plant and elevation were created. This map along with topographic sheets of 1:50000 were used for field traversing and ground truthing in 35 expeditions from 2009 to 2012. From the ground data, GPS data of longitude, latitude and altitude of each survey points were used in creating GIS layers in a 3D elevation map as also Guggal distribution and density map in 20 districts of Rajasthan. Results revealed that Guggal predominantly occurs in hilly and piedmonts zone. Its density was low in southeast Rajasthan (2-5 plants/ha) compared to western Rajasthan (8-10 plants/ha. In view of better vigour and survival in native sites in western Rajasthan's bioclimatic conditions, its ex-situ and in-situ conservation will be more successful in the districts of Jaisalmer, Barmer, Jalore and Jodhpur than in other areas.																	0970-4078	2092-7843					2013	26				SI		113	120		10.5958/j.2229-4473.26.2s.129                                                   								WOS:000335969200017						
S	Li, S; Wan, WC; Li, LW		Zhao, J; Iranpour, R; Li, X; Jin, B		Li, Su; Wan, Wenchao; Li, Luwen			Advances on Urban Impervious Surface Extraction Using Remote Sensing Data	ADVANCES IN ENVIRONMENTAL TECHNOLOGIES, PTS 1-6	Advanced Materials Research				2nd International Conference on Energy and Environmental Protection (ICEEP 2013)	APR 19-21, 2013	Guilin, PEOPLES R CHINA	Inner Mongolia Univ, Chinese Acad Sci, Res Ctr Eco Environm Sci, Key Lab Environm Biotechnol				Urban impervious surface is an artificial surface features of the city, affecting urban surface runoff, the hydrological cycle, water quality, local climate and biodiversity, is one of the important indicators of the modern urbanization and urban ecosystem monitoring. With the development of urban remote sensing, various resolution remote sensing images have been used in urban impervious surface extraction. In this paper, image source remote sensing image classification criteria focus on the application of the various resolution remote sensing image, application methods and applications; summary evaluation of the existing methods, finally pointed out the future prospects.																	1022-6680		978-3-03785-742-7				2013	726-731						4552	4557		10.4028/www.scientific.net/AMR.726-731.4552								WOS:000333767501392						
J	Liira, J; Feldmann, T; Maemets, H; Peterson, U				Liira, Jaan; Feldmann, Tonu; Maeemets, Helle; Peterson, Urmas			Two decades of macrophyte expansion on the shores of a large shallow northern temperate lake-A retrospective series of satellite images	AQUATIC BOTANY												We made use of a 22-year (1985-2007) retrospective archive of moderate resolution Landsat TM and ETM+ satellite images to estimate the changes in cover of emergent macrophytes in the large shallow eutrophic Lake Vortsjarv (270 km(2)) in Estonia. An original non-parametric image interpretation methodology was applied on late summer images. The combined GIS and statistical analysis of 217 coastal sections showed that the helophytic macrophyte belt, dominated by common reed (Phragmites australis), has rapidly widened during the last two decades, with an average expansion rate of 2.2 m per year. Statistical model revealed that the vicinity of large inflows had the strongest positive effect on the expansion of macrophytes, on average 1.6 times. In some sub-regions of the lake shore, we found the suppressing effect of the presence of small inflows on the change of helophytic belt width. This effect, however, was probably interconnected with the presence of human activity at the shoreline, which itself had statistically near-marginal suppressing effect on the widening of the reed belt. We showed that medium resolution satellite images can successfully be used for the retrospective monitoring of macrophyte vegetation in the littoral zone of large water bodies by applying very simple image classification methodology. As the lake coastal areas showed a tendency to become overgrown with reed and other macrophytes even in conditions of generally reduced agricultural intensity in the catchment area, we hypothesize that the clonal expansion of reed is probably triggered by the complex of drivers: large seasonal fluctuations in the water level create specific low water conditions in estuaries in combination with nutrients supply resolved from lake bottom or brought by rivers. Estuary areas are characterised by mineral sediments suitable for anchoring and protection-provision against destructive wave- and ice-action. Probably the most efficient biodiversity conservation policy to revealed macrophytic expansion is the reactivation of disrupted management activities along the coastline. (C) 2010 Elsevier By. All rights reserved.				Liira, Jaan/G-9879-2015	Liira, Jaan/0000-0001-8863-0098												0304-3770					NOV	2010	93	4					207	215		10.1016/j.aquabot.2010.08.001								WOS:000284253900001						
J	Doi, R; Ranamukhaarachchi, SL				Doi, Ryoichi; Ranamukhaarachchi, S. L.			Discriminating Between Canopies of Natural Forest and Acacia Plantation Plots in a Google Earth Image to Evaluate Forest Land Rehabilitation by Acacia Species	INTERNATIONAL JOURNAL OF AGRICULTURE AND BIOLOGY												A Google Earth image was used to examine if canopies of Acacia plantation plots for land rehabilitation and natural evergreen forest can be discriminated through the multivariate color profiling of the canopies m the image Among canopies of 19-or 20-years-old Acacia plantation plots and the natural evergreen forest of Sakaerat, Thailand, 83% of the Acacia canopies and 80% of the evergreen forest canopies were correctly classified by discriminant analysis, indicating incomplete restoration of the ecosystem after the rehabilitation period The rehabilitative effects were recognized as demonstrating no significant differences between the Acacia and the evergreen forest canopies for some single color variables The discriminatory power was nearly comparable to that of established remote-sensing technologies and to the abiotic discrimination of forest soils The use of Google Earth images in land rehabilitation as well as the relevance of Acacia plantation for the rehabilitation of degraded lands in the region is discussed (C) 2010 Friends Science Publishers																	1560-8530					NOV	2010	12	6					921	925										WOS:000283976400023						
J	Price, B; Kutt, AS; McAlpine, CA				Price, B.; Kutt, A. S.; McAlpine, C. A.			The importance of fine-scale savanna heterogeneity for reptiles and small mammals	BIOLOGICAL CONSERVATION												Tropical savannas are an important reservoir of global biodiversity. Australia's extensive savannas, although still largely intact, are experiencing substantial declines in terrestrial biodiversity due to a variety of interrelated effects of altered fire regimes, grazing and increases in invasive species. These disturbance processes are spatially variable, combine to increase landscape to local-scale landscape heterogeneity, but rarely result in well-defined patch boundaries. We quantified the importance of this heterogeneity for native reptile and small mammal species in a tropical savanna landscape of Queensland, Australia. We used high resolution remote sensing imagery (IKONOS) to map habitat pattern at a 4 m spatial resolution and at variable extents. We found that landscapes dominated by grass or bare ground had low reptile and small mammal diversity, while landscapes with a heterogeneous mix of grass, bare ground and trees had high species diversity and relative abundance of most species. Landscape heterogeneity may increase reptile and small mammal species richness by: (i) increasing the variety and abundance of foraging resources such as seeds and invertebrates; (ii) providing cover from predators and high summer temperatures; and (iii) increasing functional connectivity and dispersal success. The importance of these resources and processes varies among individual species and at different spatial scales, reiterating the need to consider habitat requirements of multiple species in landscape management and conservation planning. (C) 2010 Elsevier Ltd. All rights reserved.				Price, Bronwyn/L-3538-2013; McAlpine, Clive/A-3907-2010; Kutt, Alex/B-2020-2008	Price, Bronwyn/0000-0003-3555-2588; Kutt, Alex/0000-0001-9679-2206												0006-3207					NOV	2010	143	11					2504	2513		10.1016/j.biocon.2010.06.017								WOS:000283412300011						
J	Gibbon, A; Silman, MR; Malhi, Y; Fisher, JB; Meir, P; Zimmermann, M; Dargie, GC; Farfan, WR; Garcia, KC				Gibbon, Adam; Silman, Miles R.; Malhi, Yadvinder; Fisher, Joshua B.; Meir, Patrick; Zimmermann, Michael; Dargie, Greta C.; Farfan, William R.; Garcia, Karina C.			Ecosystem Carbon Storage Across the Grassland-Forest Transition in the High Andes of Manu National Park, Peru	ECOSYSTEMS												Improved management of carbon storage by terrestrial biomes has significant value for mitigating climate change. The carbon value of such management has the potential to provide additional income to rural communities and provide biodiversity and climate adaptation co-benefits. Here, we quantify the carbon stores in a 49,300-ha landscape centered on the cloud forest-grassland transition of the high Andes in Manu National Park, Peru. Aboveground carbon densities were measured across the landscape by field sampling of 70 sites above and below the treeline. The forest near the treeline contained 63.4 +/- A 5.2 Mg C ha(-1) aboveground, with an additional 13.9 +/- A 2.8 Mg C ha(-1) estimated to be stored in the coarse roots, using a root to shoot ratio of 0.26. Puna grasslands near the treeline were found to store 7.5 +/- A 0.7 Mg C ha(-1) in aboveground biomass. Comparing our result to soil data gathered by Zimmermann and others (Ecosystems 13:62-74, 2010), we found the ratio of belowground:aboveground carbon decreased from 15.8 on the puna to 8.6 in the transition zone and 2.1 in the forest. No significant relationships were found between carbon densities and slope, altitude or fire disturbance history, though grazing (for puna) was found to reduce aboveground carbon densities significantly. We scaled our study sites to the study region with remote sensing observations from Landsat. The carbon sequestration potential of improved grazing management and assisted upslope treeline migration was also estimated. Afforestation of puna at the treeline could generate revenues of US $1,374 per ha over the project lifetime via commercialization of the carbon credits from gains in aboveground carbon stocks. Uncertainties in the fate of the large soil carbon stocks under an afforestation scenario exist.				Zimmermann, Michael/F-7547-2010; Meir, Patrick/J-8344-2012; Farfan-Rios, William/J-9881-2015	Zimmermann, Michael/0000-0002-5162-2008; Farfan-Rios, William/0000-0002-3196-0317; Fisher, Joshua/0000-0003-4734-9085												1432-9840					NOV	2010	13	7					1097	1111		10.1007/s10021-010-9376-8								WOS:000282699200011						
J	Huang, N; Wang, ZM; Liu, DW; Niu, Z				Huang, Ni; Wang, Zongming; Liu, Dianwei; Niu, Zheng			Selecting Sites for Converting Farmlands to Wetlands in the Sanjiang Plain, Northeast China, Based on Remote Sensing and GIS	ENVIRONMENTAL MANAGEMENT												Wetlands in the Sanjiang Plain are rich in biodiversity and natural resources in the northeast of China. However, this wetland area has decreased in size and deteriorated in quality owing to expanded agricultural activities since the 1950s. Converting farmlands to wetlands is necessary to improve these conditions. Using Remote Sensing (RS) and Geographic Information Systems (GIS) technologies, we derived farmland productivity data and hydrology data for the Sanjiang Plain. The farmland productivity data were derived from land use and net primary productivity (NPP) data of the MODIS products. We obtained three productivity farmland classes (low, medium, and high) through the NPP anomaly percentage method. We were only concerned with the low-productivity farmland. Hydrology data were modeled with a wetness index, which was derived from Digital Elevation Model (DEM) data. Based on these two data layers, we identified and prioritized sites for the conversion of farmlands to wetlands. The areas with low farmland productivity and medium or high wetness values have potential to support the conversion of farmlands to wetlands. Potential sites were prioritized in terms of patch size and proximity to natural wetlands and water bodies. We obtained three priority classes, among which the high-priority class would be used as the areas for the recent conversion of farmlands to wetlands. The area of this class was 75,888 ha and accounted for 1.3% of the total farmland area.																	0364-152X					NOV	2010	46	5					790	800		10.1007/s00267-010-9547-6								WOS:000283360300012	20821010					
J	Almeyda, AM; Broadbent, EN; Wyman, MS; Durham, WH				Almeyda, Angelica M.; Broadbent, Eben N.; Wyman, Miriam S.; Durham, William H.			Ecotourism Impacts in the Nicoya Peninsula, Costa Rica	INTERNATIONAL JOURNAL OF TOURISM RESEARCH												Ecotourism promotes responsible travel to natural areas, environmental conservation and the well-being of local communities. Eco-lodges are an important component of ecotourism ventures but an infrequently researched component of this field. Considering their influence on the natural environment (design and operation) and local communities (employment practices and purchases), the success of ecotourism depends, in part, on the performance of eco-lodges. This project studies the effects of the Punta Islita (PI) eco-lodge on the Nicoya Peninsula, Costa Rica. An interdisciplinary nested-scale analysis, combining guest and household interviews with multi-temporal remote sensing analysis of forest cover change of the lodge and surrounding areas, is used to evaluate the environmental, economic and social impacts of ecotourism in the region. Our results show significant positive contributions of the PI eco-lodge on forest cover, environmental conservation, and local economic incomes within the surrounding communities. For local livelihoods, the PI eco-lodge was seen as having positive social, cultural and economic impacts for nearly all societal variables for both employees and their neighbours. The PI eco-lodge was also perceived as reducing alcoholism, drug addiction and prostitution, where conventional tourism on the Peninsula was shown to increase these 'societal ills'. Land value and product pricing were the few variables believed to have increased as a result of tourism on the Peninsula. For conservation, the PI eco-lodge property had the highest rates of reforestation within the Nicoya Peninsula and remains the scale most reforested in both forest cover change and total forest cover. In fact, at the landscape scale, we find that the Pacific coast of the Nicoya, where the bulk of ecotourism occurs, has undergone reforestation, whereas forest interiors have been deforested. Historically, reforestation occurred as cattle ranching credit programs were halted by the government and households in the area left to find better job opportunities. The PI eco-lodge, as a source of good employment, resulted in worker migration back to the surrounding area, resulting, in some cases, in increased deforestation. Overall, we feel that the PI eco-lodge serves as an example of successful ecotourism. However, increasing development in the region, in particular by standard hotel operations and large condo developments, seeks to capitalise on the region's natural beauty and may reverse land cover trends if they are not accompanied by adequate forest conservation strategies and stresses the importance of monitoring and assessing the impacts of accommodations tied to nature-based tourism operations. Copyright (C) 2010 John Wiley & Sons, Ltd.				Almeyda Zambrano, Angelica/Q-4758-2017	Almeyda Zambrano, Angelica/0000-0001-5081-9936; Broadbent, Eben/0000-0002-4488-4237												1099-2340					NOV-DEC	2010	12	6					803	819		10.1002/jtr.797								WOS:000284216100012						
J	Wang, K; Franklin, SE; Guo, XL; Cattet, M				Wang, Kai; Franklin, Steven E.; Guo, Xulin; Cattet, Marc			Remote Sensing of Ecology, Biodiversity and Conservation: A Review from the Perspective of Remote Sensing Specialists	SENSORS												Remote sensing, the science of obtaining information via noncontact recording, has swept the fields of ecology, biodiversity and conservation (EBC). Several quality review papers have contributed to this field. However, these papers often discuss the issues from the standpoint of an ecologist or a biodiversity specialist. This review focuses on the spaceborne remote sensing of EBC from the perspective of remote sensing specialists, i.e., it is organized in the context of state-of-the-art remote sensing technology, including instruments and techniques. Herein, the instruments to be discussed consist of high spatial resolution, hyperspectral, thermal infrared, small-satellite constellation, and LIDAR sensors; and the techniques refer to image classification, vegetation index (VI), inversion algorithm, data fusion, and the integration of remote sensing (RS) and geographic information system (GIS).																	1424-8220					NOV	2010	10	11					9647	9667		10.3390/s101109647								WOS:000284578200008	22163432					
J	Mondal, P; Southworth, J				Mondal, Pinki; Southworth, Jane			Evaluation of conservation interventions using a cellular automata-Markov model	FOREST ECOLOGY AND MANAGEMENT												The field of biodiversity conservation increasingly recognizes the need for empirical evaluations of conservation interventions. While the amount of money invested into conservation and the number of protected areas across the globe have been increasing in the past few decades, few well-designed empirical studies try to show what could have happened in the absence of the conservation efforts. In this paper, we propose an empirical method to evaluate such conservation intervention. We integrate a cellular automata-Markov modeling approach and a counterfactual approach showing what may have happened in the absence of a certain conservation intervention. We test this method in a human-dominated tropical landscape in Central India; however, our method is transferable to any other socio-ecological setting. The study area is located in the tropical forests of Central India and has witnessed several management strategies since its declaration as a protected area in the mid-1970s. However, landscape practitioners have identified the revised forest policy of 1988 to play a vital role in this landscape. We chose this particular forest policy as the conservation intervention in our study and tested our method using this landscape as a template. We used remote sensing and GIS techniques to analyze multi-sensor satellite data from the last 30 years to monitor forest transitions and compare them with the counterfactual scenario. Our findings not only shed light on the importance of national-level policies in governing forest dynamics, but also established our proposed method as an effective tool for empirical evaluation of conservation intervention, particularly in developing countries. Published by Elsevier B.V.					Southworth, Jane/0000-0002-7246-7879												0378-1127					OCT 15	2010	260	10					1716	1725		10.1016/j.foreco.2010.08.017								WOS:000283689500010						
J	Michalski, F; Metzger, JP; Peres, CA				Michalski, Fernanda; Metzger, Jean Paul; Peres, Carlos A.			Rural property size drives patterns of upland and riparian forest retention in a tropical deforestation frontier	GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS												Deforestation in Brazilian Amazonia accounts for a disproportionate global scale fraction of both carbon emissions from biomass burning and biodiversity erosion through habitat loss. Here we use field- and remote-sensing data to examine the effects of private landholding size on the amount and type of forest cover retained within economically active rural properties in an aging southern Amazonian deforestation frontier. Data on both upland and riparian forest cover from a survey of 300 rural properties indicated that 49.4% (SD = 29.0%) of the total forest cover was maintained as of 2007. and that property size is a key regional-scale determinant of patterns of deforestation and land-use change. Small properties (<= 150 ha) retained a lower proportion of forest (20.7%, SD = 17.6) than did large properties (>150 ha; 55.6%, SD = 27.2). Generalized linear models showed that property size had a positive effect on remaining areas of both upland and total forest cover. Using a Landsat time-series, the age of first clear-cutting that could be mapped within the boundaries of each property had a negative effect on the proportion of upland, riparian, and total forest cover retained. Based on these data, we show contrasts in land-use strategies between smallholders and largeholders, as well as differences in compliance with legal requirements in relation to minimum forest cover set-asides within private landholdings. This suggests that property size structure must be explicitly considered in landscape-scale conservation planning initiatives guiding agro-pastoral frontier expansion into remaining areas of tropical forest. (C) 2010 Elsevier Ltd. All rights reserved.				Metzger, Jean Paul/C-2514-2012; Michalski, Fernanda/J-4691-2012; Peres, Carlos/B-1276-2013; IB/USP, Ecologia/F-8692-2017	Michalski, Fernanda/0000-0002-8074-9964; Peres, Carlos/0000-0002-1588-8765; Metzger, Jean Paul/0000-0002-0087-5240												0959-3780					OCT	2010	20	4			SI		705	712		10.1016/j.gloenvcha.2010.04.010								WOS:000284436800017						
J	Brisson, J; de Blois, S; Lavoie, C				Brisson, Jacques; de Blois, Sylvie; Lavoie, Claude			Roadside as Invasion Pathway for Common Reed (Phragmites australis)	INVASIVE PLANT SCIENCE AND MANAGEMENT												The rapid progression of an invasive genotype of common reed along roads and other linear infrastructures in North America provides one of the most spectacular examples of the role of transportation corridors as invasion pathways. In this paper, we discuss ecological patterns and processes in roadside habitats important for understanding the invasion dynamics of common reed from coastal areas inland. Frequent disturbances in roadsides combined with potentially high levels of nutrients from adjacent land and stress conditions (from deicing salt and other pollutants) mimic the conditions unfortunately found more and more in natural wetlands. The novel contribution of roads is the creation of linear wetlands with an unprecedented level of connectivity. Genetic evidence shows that invasion inland coincides with the intensification of the road network. Time series analysis of remote sensing data reveals impressive rates of invasion of roadsides and other linear infrastructures, suggesting prime conditions for common reed in these novel habitats. Whereas reed dispersal along roads was thought to be largely due to rhizome transport, new evidence suggests a significant contribution of sexual reproduction and seedling establishment, likely enhanced by climate warming at northern latitudes. There is little evidence that other wetland plants can slow down vegetative expansion of common reed in roadside habitats, but plant cover could prevent seedling establishment and shading by shrubs and trees limit lateral clonal expansion. The fact that common reed possibly provides water treatment and other ecosystem services in roadsides must be carefully weighed against the threat to biodiversity in natural systems. All this begs for investigating urgently if, where, and how we should intervene without compromising the great value of wetlands of conservation interest intersected by roads.				Marleau Donais, Francis/R-2709-2016; DANSOU, dossa Hyppolite/R-9367-2016; Marais, Ariane/S-3349-2016; Cerutti, Jerome/A-5398-2017; GAO, Jianan/R-6090-2016; lafreniere, judy/R-9281-2016; Bah, Idiatou/R-9375-2016; Lavoie, Claude/A-1601-2011; Bojanowski, Angelique/R-8243-2016	Marleau Donais, Francis/0000-0002-1970-7079; Marais, Ariane/0000-0003-0726-2401; 												1939-7291					OCT-DEC	2010	3	4					506	514		10.1614/IPSM-09-050.1								WOS:000291707800016						
J	Lahoz-Monfort, JJ; Guillera-Arroita, G; Milner-Gulland, EJ; Young, RP; Nicholson, E				Lahoz-Monfort, Jose J.; Guillera-Arroita, Gurutzeta; Milner-Gulland, E. J.; Young, Richard P.; Nicholson, Emily			Satellite imagery as a single source of predictor variables for habitat suitability modelling: how Landsat can inform the conservation of a critically endangered lemur	JOURNAL OF APPLIED ECOLOGY												P>1. Statistical modelling of habitat suitability is an important tool for planning conservation interventions, particularly for areas where species distribution data are expensive or hard to collect. Sometimes however the predictor variables typically used in habitat suitability modelling are themselves difficult to obtain or not meaningful at the geographical extent of the study, as is the case for the Alaotran gentle lemur Hapalemur alaotrensis, a critically endangered lemur confined to the marshes of Lake Alaotra in Madagascar. 2. We developed a habitat suitability model where all predictor variables, including vegetation indices and image texture measures at different scales (as surrogates for habitat structure), were derived from Landsat7 satellite imagery. Using relatively few presence records, the maximum entropy (Maxent) approach and AUC were used to assess the performance of candidate predictor variables, for studying the effect of scale, model selection and mapping suitable habitat. 3. This study demonstrated the utility of satellite imagery as a single source of predictor variables for a Maxent habitat suitability model at the landscape level, within a restricted geographical extent and with a fine grain, in a case where predictor variables typically used at the macro-scale level (e.g. climatic and topographic) were not applicable. 4. In the case of H. alaotrensis, the methodology generated a habitat suitability map to inform conservation management in Lake Alaotra and a replicable protocol to allow rapid updates to habitat suitability maps in the future. The exploration of candidate predictor variables allowed the identification of scales that appear ecologically relevant for the species. 5. Synthesis and applications. This study presents a cost-effective combination of maximum entropy habitat suitability modelling and satellite imagery, where all predictor variables are derived solely from Landsat7 images. With a habitat modelling method like Maxent that shows good performance with few presence samples and Landsat images now freely available, the methodology can play an important role in rapid assessments of the status of species at the landscape level in data-poor regions, when typical macro-scale environmental predictors are of little use or difficult to obtain.				Nicholson, Emily/H-9001-2013; Lahoz-Monfort, Jose/O-3546-2017; Guillera-Arroita, Gurutzeta/F-7461-2015	Nicholson, Emily/0000-0003-2199-3446; Lahoz-Monfort, Jose/0000-0002-0845-7035; Guillera-Arroita, Gurutzeta/0000-0002-8387-5739; Milner-Gulland, E.J./0000-0003-0324-2710												0021-8901					OCT	2010	47	5					1094	1102		10.1111/j.1365-2664.2010.01854.x								WOS:000281286800015						
J	Liu, CY; Jiang, HX; Hou, YQ; Zhang, SQ; Su, LY; Li, XF; Pan, X; Wen, ZF				Liu, Chunyue; Jiang, Hongxing; Hou, Yunqiu; Zhang, Shuqing; Su, Liying; Li, Xiaofeng; Pan, Xin; Wen, Zhaofei			Habitat Changes for Breeding Waterbirds in Yancheng National Nature Reserve, China: A Remote Sensing Study	WETLANDS												Remote sensing combined with ground surveying was employed to detect the change of Suaeda glauca (common seepweed) community for the core area of Yancheng National Nature Reserve (YNNR) of China, which is a unique breeding habitat for three study species: Larus saundersi (Saunder's gull), Tringa tetanus (common redshank), and Sterna hirundo (common tern). Landsat TM data was used to quantify the changes of the S. glauca community between 1992, 2002, and 2007. The loss of this plant community was mainly associated with reclamation for aquaculture ponds from 1992 to 2002. Using the non-dense, mosaic pixel model from Normalized Difference Vegetation Index (NDVI), we computed the coverage information of the S. glauca community. For each study species, the S. glauca vegetation coverage characteristics were determined from GPS locations of 407 nesting site separately. The mean vegetation coverage of nesting sites of L. saundersi, T. tetanus, and S. hirundo were 35.0 +/- 6.8%, 52.2 +/- 6.9% and 24.8 +/- 3.6%, respectively. Over 15 years, coverage of S. glauca continuously increased due to an expansion of exotic Spartina alterniflora (smooth cord-grass) constraining early sucessional S. glauca. Eventually the S. glauca community may become too dense for nesting by L. saundersi and S. hirundo.																	0277-5212	1943-6246				OCT	2010	30	5					879	888		10.1007/s13157-010-0070-6								WOS:000285109900005						
