PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Roff, JC; Taylor, ME				Roff, JC; Taylor, ME			National frameworks for marine conservation - A hierarchical geophysical approach	AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS												1. Development of environmental protected areas has been driven 'more by opportunity than design, scenery rather than science' (Hackman A. 1993. Preface. A protected areas gap analysis methodology: planning for the conservation of biodiversity. World Wildlife Fund Canada Discussion Paper: i-ii). If marine environments are to be protected from the adverse effects of human activities, then identification of types of marine habitats and delineation of their boundaries in a consistent classification is required. Without such a classification system, the extent and significance of representative or distinctive habitats cannot be recognized. Such recognition is a fundamental prerequisite to the determination of location and size of marine areas to be protected. 2. A hierarchical classification has been developed based on enduring/recurrent geophysical (oceanographic and physiographic) features of the marine environment, which identifies habitat types that reflect changes in biological composition. Important oceanographic features include temperature, stratification and exposure; physiographic features include bottom relief and substrate type. 3. Classifications based only on biological data are generally prohibited at larger scales, due to lack of information. Therefore, We are generally obliged to classify habitat types as surrogates for community types. The data necessary for this classification are available from mapped sources and from remote sensing. It is believed they can be used to identify representative and distinctive marine habitats supporting different communities. and will provide an ecological framework for marine conservation planning at the national level. Copyright (C) 2000 John Wiley & Sons, Ltd.				Wright, Dawn/A-4518-2011	Wright, Dawn/0000-0002-2997-7611												1052-7613					MAY-JUN	2000	10	3					209	223		10.1002/1099-0755(200005/06)10:3<209::AID-AQC408>3.0.CO;2-J								WOS:000087530500004						
J	Li, Y; Li, J				Li, Y; Li, J			A suspended sediment satellite sensing algorithm based on gradient transiting from water-leaving to satellite-detected reflectance spectrum	CHINESE SCIENCE BULLETIN												In order to remove the fluctuating atmospheric effects from the Case 2 water, an algorithm for retrieval of suspended sediment concentration from NOAA weather satellite imagery was developed under a new approach. This model is based on the linear response from water-leaving to satellite-detected reflectance spectra, simply reflected by the gradient for correlation curve between reflectance of the advanced very high resolution radiometer (AVHRR) channels 1 (R-1, 580-680 nm) and 2 (R-2, 720-1 100 nm). Proportional factor for this gradient transiting, mathematically represented as (t(d2)/t(d1)) (t(oz2)/f(oz1)), depends on a ratio of atmospheric transmittance for such two channels, including ozone and diffuse transmittance. As a simple but efficient algorithm of gradient, the algorithm of alpha R-1-R-2 is selected to retrieve gradient a and then sea surface suspendend sediment concentration.																	1001-6538					MAY	2000	45	10					925	931		10.1007/BF02886202								WOS:000088416300014						
J	Dunbar, JA; Allen, PM; Higley, PD				Dunbar, JA; Allen, PM; Higley, PD			Color-encoding multifrequency acoustic data for near-bottom studies	GEOPHYSICS												In this paper we describe color encoding methods far combining acoustic data in widely separate spectral hands into composite displays. These new display methods better image the near-bottom interval in fine-grained depositional environments. In fine-grained depositional environments the water bottom is typically not a discrete surface but is a transition zone spanning 1-3 m. This near-bottom interval is not completely imaged by either fathometers or subbottom profilers alone. Multiple acoustic frequencies spanning both the fathometer and subbottom bands are needed for applications in which the detalis of the near bottom are critical. Such applications include surveys of water reservoirs, scour around bridge piers, and predredging surveys in harbors To make effective use of the multifrequency data, we combine three or more signal frequencies into composite false color displays by adapting multispectral photography methods used in optical remote sensing. One approach is to en-code amplitudes of traces recorded with three different source frequencies as the red, green, and blue intensities of the false color display. In a second approach, more than three signal frequencies are combined by computing weights for red, green, and blue for each frequency through a principal-component transformation of the data. We use both color encoding approaches in a field example from a water reservoir and in simulated examples based on a convolutional model of near-bottom reflectivity. In these examples, color-encoded displays of multifrequency data improve resolution of interfaces within the near-bottom interval over that of the corresponding single-frequency displays. Changes in the near-bottom frequency response with Sediment type also suggest that color encoding of different signal bands has the potential for improved sediment type classification within the near-bottom interval. The principal component display approach offers a method for automatically adjusting the frequency content within a single display to account for widely varying bottom conditions.																	0016-8033					MAY-JUN	2000	65	3					994	1002		10.1190/1.1444795								WOS:000087656200027						
J	Carleton, AM; Song, YD				Carleton, AM; Song, YD			Satellite passive sensing of the marine atmosphere associated with cold-air mesoscale cyclones	PROFESSIONAL GEOGRAPHER												Contemporary research into extratropical cloud systems optimizes the increase in resolution of visible (VIS) and thermal infra-red (IR) sensors, and the ability to retrieve wind and atmospheric moisture variables at mesoscales using microwave radiometry. These passively-acquired remote sensing data are used to develop synoptic climatological (conceptual and simple statistical) "models" of mesoscale cyclones in cold-air outbreaks (mesocyclones, "polar lows") occurring over the otherwise data-void southern oceans. Mesocyclones present a limitation to successful weather forecasting for New Zealand and coastal Chile, southern Australia and South Africa, during the cold season. The synoptic climatological analyses show that: 1) the patterns of mesocyclone cloud vortex origins, movement and dissipation ("mesocyclone regimes"), exhibit spatial dependence and have associations with upper-ocean conditions; 2) mesocyclone "outbreaks" are embedded within characteristic larger-scale anomaly fields of tropospheric pressure, height, and layer thickness (mean temperature); and 3) composite (statistical average) models of cloud system structure based on the microwave retrievals of marine weather reveal mesocyclones to be relatively dry in comparison with synoptic cyclones, yet very windy. These analyses should permit the development of methods to better predict these important cold-season storms over southern middle latitudes, and a fuller assessment of their significance for the larger hydroclimatic system.																	0033-0124	1467-9272				MAY	2000	52	2					289	306		10.1111/0033-0124.00225								WOS:000087120600012						
J	Flamant, C; Pelon, J; Chazette, P; Trouillet, V; Quinn, PK; Frouin, R; Bruneau, D; Leon, JF; Bates, TS; Johnson, J; Livingston, J				Flamant, C; Pelon, J; Chazette, P; Trouillet, V; Quinn, PK; Frouin, R; Bruneau, D; Leon, JF; Bates, TS; Johnson, J; Livingston, J			Airborne lidar measurements of aerosol spatial distribution and optical properties over the Atlantic Ocean during a European pollution outbreak of ACE-2	TELLUS SERIES B-CHEMICAL AND PHYSICAL METEOROLOGY												Airborne lidar measurements of the aerosol spatial distribution and optical properties associated with an European pollution outbreak which occured during the Second Aerosol Characterization Experiment (ACE-2) are presented. Size distribution spectra measured over the ocean near Sagres (Portugal), on-board the Research Vessel Vodyanitsky and on-board the Avion de Recherche Atmospherique et Teledetection (ARAT) have been used to parameterize the aerosol vertical distribution. This parameterization, which is essential to the analysis of airborne lidar measurements, has been validated via closure experiments on extinction coefficient profiles and aerosol optical depth (AOD). During the studied event, AOD's retrieved from lidar measurements at 0.73 mu m range between 0.055 and 0.10. The parameterized aerosol vertical distribution has been used to shift AOD retrievals from 0.73 to 0.55 mu m to enable comparison with other remote sensing instruments. At the latter wavelength, AOD's retrieved from lidar measurements range between 0.08 and 0.14. An agreement better than 20% is obtained between AOD's derived from lidar and sunphotometer measurements made at the same time and place over the ocean near the coast. However, large differences are observed with the AOD estimated from Meteosat imagery in the same area. These differences are thought to be caused by large uncertainties associated with the Meteosat sensitivity for small AOD's or by the presence of thin scattered clouds. Lidar-derived particulate extinction profiles and scattering coefficient profiles measured by a nephelometer mounted on the ARAT, in a different part of the plume, were found in good agreement, which could be an indication that absorption by pollution aerosols is small and/or that soot is present in small amounts in the European pollution plume. Lidar measurements have also been used to differentiate the contribution of different aerosol layers to the total AOD. It is shown that the AOD in the marine atmospheric boundary layer (MABL) can contribute as much as 70% of the total AOD in some regions. At 0.73 mu m, the AOD in the continental plume was observed to diminish with the distance to the coastline from 0.04 to 0.03.				Bates, Timothy/L-6080-2016; Quinn, Patricia/R-1493-2016	Quinn, Patricia/0000-0003-0337-4895												0280-6509					APR	2000	52	2					662	677		10.1034/j.1600-0889.2000.00083.x								WOS:000087147900031						
J	Krotkov, NA; Vasilkov, AP				Krotkov, NA; Vasilkov, AP			Reduction of skylight reflection effects in the above-water measurement of diffuse marine reflectance: comment	APPLIED OPTICS												Use of a vertical polarizer has been suggested to reduce the effects of surface reflection in the above-water measurements of marine reflectance. We suggest using a similar technique for airborne or spaceborne sensors when atmospheric scattering adds its own polarization signature to the upwelling radiance. Our own theoretical sensitivity study supports the recommendation of Fougnie et al. [Appl. Opt. 38, 3844 (1999)] (40-50 degrees vertical angle and azimuth angle near 135 degrees, polarizer parallel to the viewing plane) for above-water measurements. However, the optimal viewing directions land the optimal orientation of the polarizer) change with altitude above the sea surface, solar angle, and atmospheric vertical optical structure. A polarization efficiency function is introduced, which shows the maximal possible polarization discrimination of the background radiation for an arbitrary altitude above the sea surface, viewing direction, and solar angle. Our comment is meant to encourage broader application of airborne and spaceborne polarization sensors in remote sensing of water and sea surface properties. (C) 2000 Optical Society of America OCIS codes: 260.5430, 010.4450, 290.1310, 120.6660, 120.5700, 240.0240.				Krotkov, Nickolay/E-1541-2012	Krotkov, Nickolay/0000-0001-6170-6750												1559-128X	2155-3165				MAR 20	2000	39	9					1379	1381		10.1364/AO.39.001379								WOS:000085953800004	18338021					
J	Brenguier, JL; Pawlowska, H; Schuller, L; Preusker, R; Fischer, J; Fouquart, Y				Brenguier, JL; Pawlowska, H; Schuller, L; Preusker, R; Fischer, J; Fouquart, Y			Radiative properties of boundary layer clouds: Droplet effective radius versus number concentration	JOURNAL OF THE ATMOSPHERIC SCIENCES												The plane-parallel model for the parameterization of clouds in global climate models is examined in order to estimate the effects of the vertical profile of the microphysical parameters on radiative transfer calculations for extended boundary layer clouds. The vertically uniform model is thus compared to the adiabatic stratified one. The validation of the adiabatic model is based on simultaneous measurements of cloud microphysical parameters in situ and cloud radiative properties from above the cloud layer with a multispectral radiometer. In particular, the observations demonstrate that the dependency of cloud optical thickness on cloud geometrical thickness is larger than predicted with the vertically uniform model and that it is in agreement with the prediction of the adiabatic one. Numerical simulations of the radiative transfer have been performed to establish the equivalence between the two models in terms of the effective radius. They show that the equivalent effective radius of a vertically uniform model is between 80% and 100% of the effective radius at the top of an adiabatic stratified model. The relationship depends, in fact, upon the cloud geometrical thickness and droplet concentration. Remote sensing measurements of cloud radiances in the visible and near infrared are then examined at the scale of a cloud system for a marine case and the most polluted case sampled during the second Aerosol Characterization Experiment. The distributions of the measured values are significantly different between the two cases. This constitutes observational evidence of the aerosol indirect effect at the scale of a cloud system. Finally, the adiabatic stratified model is used to develop a procedure for the retrieval of cloud geometrical thickness and cloud droplet number concentration from the measurements of cloud radiances. It is applied to the marine and to the polluted cases. The retrieved values of droplet concentration are significantly underestimated with respect to the values measured in situ. Despite this discrepancy the procedure is efficient at distinguishing the difference between the two cases.				PAWLOWSKA, Hanna/C-9827-2013	PAWLOWSKA, Hanna/0000-0002-5345-778X												0022-4928					MAR 15	2000	57	6					803	821		10.1175/1520-0469(2000)057<0803:RPOBLC>2.0.CO;2								WOS:000085723900002						
J	D'Sa, EJ; Zaitzeff, JB; Steward, RG				D'Sa, EJ; Zaitzeff, JB; Steward, RG			Monitoring mater quality in Florida Bay with remotely sensed salinity and in situ bio-optical observations	INTERNATIONAL JOURNAL OF REMOTE SENSING												Water quality variables were examined in Florida Bay, an ecologically sensitive ecosystem, in a pilot monitoring effort using remotely sensed sea surface salinity and in situ bio-optical observations. An airborne scanning low frequency microwave radiometer provided the first fine spatial resolution description of the surface salinity held in Florida Bay, USA. Low salinity levels to the north and central region of the Bay indicated freshwater inflows from the Everglades, while marine conditions influenced by the Gulf of Mexico waters prevailed in the western (outer) region of the Bay. Bio-optical variables such as chlorophyll a, suspended solids, coloured dissolved organic matter(yellow substance) and remote sensing reflectance exhibited different distribution patterns in the low and high salinity regions of the Bay. The results demonstrate the importance of salinity measurements in delineating diverse bio-optical regimes to aid the development of regional ocean colour remote sensing algorithms for coastal waters.																	0143-1161					MAR 10	2000	21	4					811	816		10.1080/014311600210605								WOS:000085390200015						
J	Dierssen, HM; Vernet, M; Smith, RC				Dierssen, HM; Vernet, M; Smith, RC			Optimizing models for remotely estimating primary production in Antarctic coastal waters	ANTARCTIC SCIENCE												Primary productivity and associated biogeochemical fluxes within the Southern Ocean are globally significant, sensitive to change and poorly known compared to temperate marine ecosystems. We present seasonal time series data of chlorophyll a, primary productivity and in-water irradiance measured in the coastal waters of the Western Antarctica Peninsula and build upon existing models to provide a more optimum parameterization for the estimation of primary productivity in Antarctic coastal waters. These and other data provide strong evidence that bio-optical characteristics and phytoplankton productivity in Antarctic waters an different from temperate waters. For these waters we show that over 60% of the variability in primary production can be explained by the surface chlorophyll a concentration alone, a characteristic, which lends itself to remote sensing models. if chlorophyll a concentrations are accurately determined, then the largest source of error 13-18) results from estimates of the photoadaptive variable (P-opt(B)). Further, the overall magnitude of P-opt(B) is low (median 1.09 mg C mg chl(-1) h(-1)) for these data compared to other regions and generally fits that expected for a cold water system. However, the variability of P-opt(B) over the course of a season (0.4 to 3 mg C mg chl(-1) h(-1)) is not consistently correlated with other possible environmental parameters, such as chlorophyll, sea surface temperature, incident irradiance, day length, salinity, or taxonomic composition. Nonetheless, by tuning a standard depth- integrated primary productivity model to fit representative P-opt(B) values and the relatively uniform chlorophyll-normalized production profile found in these waters, we can improve the model to account for approximately 72-73% variability in primary production both for our data as well as for independent historic Antarctic data.																	0954-1020					MAR	2000	12	1					20	32										WOS:000086625500004						
J	Cole, J				Cole, J			Coastal sea surface temperature and coho salmon production off the north-west United States	FISHERIES OCEANOGRAPHY												A time Series of mean weekly sea surface temperature (SST) images was used to investigate the relationship between fluctuations in the marine survival of hatchery-reared coho salmon and coastal ocean dynamics off the north-western United States (51 degrees to 37 degrees N) between 1985 and 1996, using univariate and nonlinear bivariate regression analysis. Ocean conditions were matched against survival for a number of different annual time frames according to the sum of negative or positive weekly SST anomalies. From the univariate analyses, the sum of negative anomalies from April to June, when the juvenile salmon first enter the ocean, was found to have an R-2 of 0.88 against survival with 1991 excluded as an outlier. The bivariate multiple regressions used the sum of negative anomalies from April to lune as the first independent variable. When the sums of positive anomalies from the following periods during the fishes' second calendar year in the ocean were each used as the second independent variable, the R-2 Values were all greater than or equal to 0.92 (with no data points excluded): January to June, February to lune, April to June, March to lune. These results are discussed within the context of coastal ocean processes. It is concluded that the analysis of SST image time series might allow management to make reasonable forecasts of hatchery-reared coho salmon survival.																	1054-6006					MAR	2000	9	1					1	16		10.1046/j.1365-2419.2000.00118.x								WOS:000087552000001						
J	Gerstoft, P; Gingras, DF; Rogers, LT; Hodgkiss, WS				Gerstoft, P; Gingras, DF; Rogers, LT; Hodgkiss, WS			Estimation of radio refractivity structure using matched-field array processing	IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION												In coastal regions the presence of the marine boundary layer can significantly affect RF propagation, The relatively high specific humidity of the underlying "marine layer" creates elevated trapping layers in the radio refractivity structure. While direct sensing techniques provide good data, they are limited in their temporal and spatial scope. There is a need for assessing the three-dimensional (3-D) time-varying refractivity structure. Recently published results (Gingras et al, [1]) indicate that matched-field processing methods hold promise for remotely sensing the refractive profile structure between an emitter and receive array, This paper is aimed at precisely quantifying the performance one can expect with matched-held processing methods for remote sensing of the refractivity structure using signal strength measurements from a single emitter to an array of radio receivers. The performance is determined,ia simulation and is evaluated as a function of: 1) the aperture of the receive array; 2) the refractivity profile model; and 3) the objective function used in the optimization. Refractivity profile estimation results are provided for a surface-based duct example, an elevated duct example, and a sequence of time-varying refractivity profiles. The refractivity profiles used were based on radiosonde measurements collected off the coast of southern California.				Gerstoft, Peter/B-2842-2009	Gerstoft, Peter/0000-0002-0471-062X												0018-926X					MAR	2000	48	3					345	356		10.1109/8.841895								WOS:000086890300001						
J	Dagallier, G; Laitinen, AI; Malartre, F; Van Campenhout, IPAM; Veeken, PCH				Dagallier, G; Laitinen, AI; Malartre, F; Van Campenhout, IPAM; Veeken, PCH			Ground penetrating radar application in a shallow marine Oxfordian limestone sequence located on the eastern flank of the Paris Basin, NE France	SEDIMENTARY GEOLOGY												A Ground Penetrating Radar (GPR) survey has been carried out in Upper Jurassic limestones located on the eastern flank of the Paris Basin (NE France). The potential of the investigation method is assessed for delineating geologically meaningful stratifications in the shallow subsurface. The fundamentals of the GPR technique are described. Penetration depth and vertical resolution depends on the soil conditions, the characteristics of input signal and the configuration of the transmitter-receiver assembly. In the studied carbonates the penetration level is rather good and the electromagnetic signal reaches up to 1000 nanoseconds maximum (i.e. approximately 55 m). Several depositional units are outlined on the GPR profiles. Six different lithological units are recognised with distinct GPR reflection characteristics. The profiles illustrate the internal 3D organisation of the carbonate platform and its geometry. They provide detailed insight into the nature of an Oxfordian reefal build-up. The high-resolution subsurface model is directly calibrated with geological field observations and it results in a predictive 3D depositional working model. The GPR method is a non-destructive remote sensing technique that is cost effective. The method is considered complementary to other conventional high-resolution reservoir characterisation studies. It represents a powerful investigation tool in earth science studies concerning the imaging of the structure of the shallow subsurface. (C) 2000 Elsevier Science B.V. All rights reserved.																	0037-0738					FEB	2000	130	3-4					149	165		10.1016/S0037-0738(99)00105-0								WOS:000085198300001						
J	Miles, NL; Verlinde, J; Clothiaux, EE				Miles, NL; Verlinde, J; Clothiaux, EE			Cloud droplet size distributions in low-level stratiform clouds	JOURNAL OF THE ATMOSPHERIC SCIENCES												A database of stratus cloud droplet (diameter <50 mu m) size distribution parameters, derived from in situ data reported in the existing literature, was created, facilitating intercomparison among datasets and quantifying typical values and their variability. From the datasets, which were divided into marine and continental groups, several parameters are presented, including the total number concentration, effective diameter, mean diameter standard deviation of the droplet diameters about the mean diameter, and liquid water content, as well as the parameters of modified gamma and lognormal distributions. In light of these results, the appropriateness of common assumptions used in remote sensing of cloud droplet size distributions is discussed. For example, vertical profiles of mean diameter, effective diameter, and liquid water content agreed qualitatively with expectations based on the current paradigm of cloud formation. Whereas parcel theory predicts that the standard deviation about the mean diameter should decrease with height, the results illustrated that the standard deviation generally increases with height, A feature common to all marine clouds was their approximately constant total number concentration profiles: however, the total number concentration profiles of continental clouds were highly variable. Without cloud condensation nuclei spectra, classification of clouds into marine and continental groups is based on indirect methods. After reclassification of four sets of measurements in the database, there was a fairly clear dichotomy between marine and continental clouds, but a great deal of variability within each classification. The relevant applications of this study lie in radiative transfer and climate issues, rather than in cloud formation and dynamics. Techniques that invert remotely sensed measurements into cloud droplet size distributions frequently rely on a priori assumptions, such as constant number concentration profiles and constant spectral width. The results of this paper provide a basis for evaluating the sensitivity of these techniques. In particular, there were large enough differences in observed droplet spectral widths to significantly affect remotely sensed determinations of cloud microphysics.				Verlinde, Johannes/H-8351-2017	Verlinde, Johannes/0000-0002-9121-3110												0022-4928					JAN 15	2000	57	2					295	311		10.1175/1520-0469(2000)057<0295:CDSDIL>2.0.CO;2								WOS:000084885300009						
J	Hou, GT; Qian, XL; Wang, SY; Sun, J				Hou, GT; Qian, XL; Wang, SY; Sun, J			Possibility of the application of the ultra-long electromagnetic wave remote sensor to marine geological exploration	ACTA GEOLOGICA SINICA-ENGLISH EDITION					31st International Geological Congress on the Geology of China	2000	RIO JANEIRO, BRAZIL					The ultra-long electromagnetic wave remote sensing technique developed by Peking University is one of new future techniques, which can detect the submarine geological information from the depth of 20 to 10000 m below the surface by receiving natural ultra-long electromagnetic waves (n Hz to n 100 Hz). The new remote sensor is composed of three parts: a main instrument with a portable computer, an antenna with an amplifier and an external power. The new remote sensing technique is characterized by good stability and reproducibility at the same spot but at different times and high sensitivity and high signal-to-noise ratio, and can reveal geological and lithologic boundaries as well as strata and related mineral sources. Two years of marine geological experiments on this technique have indicated that it can solve many problems in marine geological exploration, e.g. the burial depths of sea-floor mud, Quaternary sediments and submarine structures. This technique can be applied to detecting the sea bed depth and submarine sediment thickness.				Hou, Guiting/B-5395-2012													1000-9515						2000	74	2			SI		391	393										WOS:000088935900046						
J	Kolev, I; Skakalova, T; Grigorov, I				Kolev, I; Skakalova, T; Grigorov, I			Lidar measurement of the aerosol extinction profile in Black Sea coastal zone	ATMOSPHERIC ENVIRONMENT												The paper presents a lidar study of the volume extinction coefficient in the atmosphere at the Bulgarian Black Sea coast in the presence of a breeze circulation. An attempt is made to evaluate the influence of the meteorological parameters on the optical properties of aerosol. In the case of a land-to-sea breeze and a layered structure of the atmosphere (stable stratification), the height of the thermal internal boundary layer formed over the sea surface is compared with analytical models. In the case of an atmospheric convective boundary layer, an increase in the aerosol extinction with height is observed. The results are compared with an analytical model of the aerosol extinction profile in a well-mixed marine boundary layer, in both cases, the experimental results are in a good agreement with the analytical models, (C) 2000 Elsevier Science Ltd. All rights reserved.																	1352-2310						2000	34	22					3813	3822		10.1016/S1352-2310(00)00095-9								WOS:000088448800015						
J	Winokur, RS				Winokur, RS			SAR symposium keynote address	JOHNS HOPKINS APL TECHNICAL DIGEST												Spaceborne synthetic aperture radar (SAR) can provide perspective ai the Earth's surface that is nearly unique in scientific remote sensing studies. From the 1978 Seasat (which provided the first intriguing images of ocean features) to present systems, spaceborne SAR has demonstrated the capability to image the Earth's ocean and land features over broad areas, day and night, and under most weather conditions. Civil research has included studies of ocean dynamics, marine meteorology, and sea ice monitoring; terrestrial research has included agriculture, mapping and charting, and resource management. But is SAR ready to make the transition from a scientific research tool to an operational sensor! To be truly operational, a SAR system must have continuity of observations, timeliness of data delivery, and usable products.																	0270-5214					JAN-MAR	2000	21	1					5	11										WOS:000085289300002						
J	Brown, RA				Brown, RA			Serendipity in the use of satellite scatterometer, SAR, and other sensor data	JOHNS HOPKINS APL TECHNICAL DIGEST												When marine geophysical measurements reach resolutions of ten to hundreds of meters over 1000-km regions, a new realm of analysis is opened. Such data did not exist Drier to Seasat in 1978. However, the value of these data has been neglected for almost two decades. The reasons are many: Star Wars, modeler indifference, fear of a new form of data where empiricism reigns, and numerical model mysticism. Now the Seasat microwave sensors, finally including synthetic aperture radar (SAR), are coming of age. Organized large eddies (OLEs) that are endemic to the geophysical planetary boundary-layer (PBL) solution exemplify the new phenomena that are revealed in SAR data. Theory for OLEs has existed for 30 years. If they are truly as common as SAR data suggest, then Geophysical Climate Model PBLs must be improved, buoy data corrected, anti climatology revised.																	0270-5214					JAN-MAR	2000	21	1					21	26										WOS:000085289300004						
J	Young, GS				Young, GS			SAR signatures of the marine atmospheric boundary layer: Implications for numerical forecasting	JOHNS HOPKINS APL TECHNICAL DIGEST												Synthetic aperture radar (SAR) offers the potential for 10 to 100 times higher-resolution remote sensing of the wind field at sea than is possible with spaceborne scatterometers. With this enhanced resolution comes new opportunities for quantitative analysis of marine atmospheric boundary layer (MABL) processes. In particular, SAR's ability to resolve much of the turbulence spectrum permits quantitative diagnosis of air-sea fluxes as well as the depth and stability of the MABL. Because the cost of a SAR satellite is closely linked to its resolution, it is essential to examine the minimum resolution required for each of these capabilities. The well-known similarity forms of the MABL's wind speed spectrum provide the basis for this evaluation.																	0270-5214					JAN-MAR	2000	21	1					27	32										WOS:000085289300005						
J	Horstmann, J; Lehner, S; Koch, W; Tonboe, R				Horstmann, J; Lehner, S; Koch, W; Tonboe, R			Computation of wind vectors over the ocean using spaceborne synthetic aperture radar	JOHNS HOPKINS APL TECHNICAL DIGEST												The high resolution and large coverage of satellite synthetic aperture radar (SAR) offer a unique opportunity to derive mesoscale wind fields over the ocean surface and to investigate their spatial variation. For this purpose, different algorithms were developed and tested using SAR images from two European Remote Sensing satellites. In this article, the methods for deriving wind fields from SAR data are introduced. The wind directions are extracted from wind-induced streaks visible on most SAR images. Wind speeds are derived from the normalised radar cross section by applying an empirical C-Land model. The different sources of error in wind retrieval that must be considered are discussed with respect to Radarsat/ScanSAR data. Furthermore, SAR-retrieved ocean surface winds are used to investigate the spatial variation of winds at different scales.																	0270-5214					JAN-MAR	2000	21	1					100	107										WOS:000085289300015						
J	Robinson, IS				Robinson, IS			Space techniques for remote sensing of environmental risks in seas and oceans	SURVEYS IN GEOPHYSICS					European Commission Advanced Study Course on Space Techniques for Environmental Risks	JUN 29-JUL 10, 1998	STRASBOURG, FRANCE					The ocean is an important component of the global environment and must not be ignored in the assessment of environmental risks, even when attention is focused on land surface issues. This paper addresses the use of space techniques for remote sensing of the ocean, in the context of how marine environmental risks may be monitored. Since there are several significant differences between remote sensing over land and over sea, the techniques specific to ocean observation are first reviewed, identifying what can be measured from space and what are the sampling capabilities and inherent limitations. Ocean environmental risks are then identified at global, regional and local scales, and serve as examples of how space techniques can be used to address them. Finally operational environmental monitoring and risk management is shown to require an integrated approach using models and measurements from space and at sea.																	0169-3298						2000	21	2-3					317	328		10.1023/A:1006702529338								WOS:000167731800018						
J	Giesenhagen, HC; Detmer, AE; de Wall, J; Weber, A; Gradinger, RR; Jochem, FJ				Giesenhagen, HC; Detmer, AE; de Wall, J; Weber, A; Gradinger, RR; Jochem, FJ			How are Antarctic planktonic microbial food webs and algal blooms affected by melting of sea ice? Microcosm simulations	AQUATIC MICROBIAL ECOLOGY												The influence of the melting of Antarctic sea ice on the planktonic microbial food web and the formation of microalgal blooms was investigated under controlled laboratory conditions in 20 1 microcosms at the onset of austral spring in the southern Atlantic. Experiments were performed with first-year ice and water from the Antarctic Circumpolar Current (ACC) and the ACC-Weddell Gyre Boundary (AWB) at 6 degrees W, a region usually lacking ice-edge blooms in austral spring. The experiments comprised the following simulations: (1) stratification of the water column, (2) seeding of sympagic organisms, (3) inoculation of dissolved organic matter from sea ice and (4) grazing impact of mesozooplankton (Calanoides acutus). Microcosms were sampled almost daily over a 2 wk period. The samples were analyzed for inorganic nutrient concentrations, primary and bacterial production, abundances of algae (in the size classes <20 and >20 mu m), bacteria and heterotrophic flagellates (in the size classes <2, 2 to 10 and 10 to 20 mu m). Additionally, maximum uptake rates of glucose and aminopeptidase activity were measured. Stratification alone did not induce bloom formation within the time scale of the experiments. Simulated seeding of sympagic organisms provoked a strong increase in abundances and activities of auto- and heterotrophic microbes and the development of microalgal blooms (cells >20 mu m). Primary and bacterial production was enhanced up to 28- and 24-fold, respectively, compared to the control, while abundances increased by a factor of about 20 for microalgae and 12 for bacteria. Initial high activities of auto- and heterotrophs were restricted to sympagic organisms, which maintained their high metabolic rates for several days. Addition of dissolved organic substances mainly stimulated the pelagic bacterial populations. Their production was enhanced up to 12-fold compared to the control, while autotrophs were virtually unaffected. In the presence of mesozooplankton, bacterial blooms occurred but no accumulation of nano- and microalgae. Thus, this region of the Atlantic sector of the Southern Ocean does have a strong potential for the formation of ice-edge blooms, but phytoplankton accumulation is efficiently controlled by grazing activity. Bacterial blooms may be more common during ice melt. These findings agree with remote-sensing data, which show no bloom formation during ice melt in this area.				Gradinger, Rolf/E-4965-2015	Gradinger, Rolf/0000-0001-6035-3957												0948-3055					DEC 15	1999	20	2					183	201		10.3354/ame020183								WOS:000084820900007						
J	Mohan, R				Mohan, R			Orientation course on remote sensing applications in marine environment, at IIRS, Dehradun	JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA																													0016-7622					NOV	1999	54	5					551	552										WOS:000083518200012						
