PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
B	Lavender, S	Lavender, S; Lavender, A			Lavender, Samantha	Lavender, S; Lavender, A		Coastal Waters and Coastline Evolution	PRACTICAL HANDBOOK OF REMOTE SENSING																															978-1-4987-0434-2; 978-1-4987-0433-5				2016							167	192										WOS:000375723400012						
J	Hereher, ME				Hereher, Mohamed E.			Vulnerability assessment of the Saudi Arabian Red Sea coast to climate change	ENVIRONMENTAL EARTH SCIENCES																													1866-6280	1866-6299				JAN	2016	75	1							30	10.1007/s12665-015-4835-3								WOS:000370239800030						
J	Wang, T; Zhang, HS; Lin, H; Fang, CY				Wang, Ting; Zhang, Hongsheng; Lin, Hui; Fang, Chaoyang			Textural-Spectral Feature-Based Species Classification of Mangroves in Mai Po Nature Reserve from Worldview-3 Imagery	REMOTE SENSING																Zhang, Hongsheng/E-8908-2010													2072-4292					JAN	2016	8	1							24	10.3390/rs8010024								WOS:000369495800021						
J	Huang, ZH				Huang, Zhehuang			Improved Quantum Particle Swarm Optimization for Mangroves Classification	JOURNAL OF SENSORS																													1687-725X	1687-7268					2016									9264690	10.1155/2016/9264690								WOS:000367981800001						
J	Ottinger, M; Clauss, K; Kuenzer, C				Ottinger, Marco; Clauss, Kersten; Kuenzer, Claudia			Aquaculture: Relevance, distribution, impacts and spatial assessments - A review	OCEAN & COASTAL MANAGEMENT																	Clauss, Kersten/0000-0002-0028-4125												0964-5691	1873-524X				JAN	2016	119						244	266		10.1016/j.ocecoaman.2015.10.015								WOS:000368045000026						
J	Wicaksono, P; Danoedoro, P; Hartono; Nehren, U				Wicaksono, Pramaditya; Danoedoro, Projo; Hartono; Nehren, Udo			Mangrove biomass carbon stock mapping of the Karimunjawa Islands using multispectral remote sensing	INTERNATIONAL JOURNAL OF REMOTE SENSING																	Wicaksono, Pramaditya/0000-0001-5797-0284; Nehren, Udo/0000-0001-6236-3542												0143-1161	1366-5901					2016	37	1					26	52		10.1080/01431161.2015.1117679								WOS:000367156000003						
J	Saul, S; Purkis, S				Saul, Steven; Purkis, Sam			Semi-Automated Object-Based Classification of Coral Reef Habitat using Discrete Choice Models	REMOTE SENSING																													2072-4292					DEC	2015	7	12					15894	15916		10.3390/rs71215810								WOS:000367534000005						
J	Shapiro, AC; Trettin, CC; Kuchly, H; Alavinapanah, S; Bandeira, S				Shapiro, Aurelie C.; Trettin, Carl C.; Kuechly, Helga; Alavinapanah, Sadroddin; Bandeira, Salomao			The Mangroves of the Zambezi Delta: Increase in Extent Observed via Satellite from 1994 to 2013	REMOTE SENSING																													2072-4292					DEC	2015	7	12					16504	16518		10.3390/rs71215838								WOS:000367534000036						
J	Jiang, J; Fuller, DO; Teh, SY; Zhai, L; Koh, HL; DeAngelis, DL; Sternberg, LDL				Jiang, Jiang; Fuller, Douglas O.; Teh, Su Yean; Zhai, Lu; Koh, Hock Lye; DeAngelis, Donald L.; Sternberg, Leonel da Silveira Lobo			Bistability of mangrove forests and competition with freshwater plants	AGRICULTURAL AND FOREST METEOROLOGY																Teh, Su Yean/B-3892-2011; Jiang, Jiang/H-1080-2012	Teh, Su Yean/0000-0003-4404-661X; Jiang, Jiang/0000-0001-5058-8664												0168-1923	1873-2240				NOV 15	2015	213						283	290		10.1016/j.agrformet.2014.10.004								WOS:000361255400027						
J	Lagomasino, D; Price, RM; Whitman, D; Melesse, A; Oberbauer, SF				Lagomasino, David; Price, Rene M.; Whitman, Dean; Melesse, Assefa; Oberbauer, Steven F.			Spatial and temporal variability in spectral-based surface energy evapotranspiration measured from Landsat 5TM across two mangrove ecotones	AGRICULTURAL AND FOREST METEOROLOGY																Lagomasino, David/P-8413-2015; Melesse, Assefa/F-9931-2013	Lagomasino, David/0000-0003-4008-5363; Melesse, Assefa/0000-0003-4724-9367												0168-1923	1873-2240				NOV 15	2015	213						304	316		10.1016/j.agrformet.2014.11.017								WOS:000361255400029						
J	Mageswaran, T; Sachithanandam, V; Sridhar, R; Thirunavukarasu, E; Ramesh, R				Mageswaran, T.; Sachithanandam, V; Sridhar, R.; Thirunavukarasu, E.; Ramesh, R.			Mapping and monitoring of land use/land cover changes in Neil Island (South Andaman) using geospatial approaches	INDIAN JOURNAL OF GEO-MARINE SCIENCES																Ramachandran, Ramesh/B-4814-2018	Ramachandran, Ramesh/0000-0003-2471-7746												0379-5136	0975-1033				NOV	2015	44	11					1762	1768										WOS:000379887500012						
J	Suarez, JA; Urrego, LE; Osorio, A; Ruiz, HY				Suarez, July A.; Urrego, Ligia E.; Osorio, Andres; Ruiz, Hiara Y.			Oceanic and climatic drivers of mangrove changes in the Gulf of Uraba, Colombian Caribbean	LATIN AMERICAN JOURNAL OF AQUATIC RESEARCH																	Osorio, Andres F/0000-0003-4891-9115												0718-560X	0717-7178				NOV	2015	43	5					972	985		10.3856/vol43-issue5-fulltext-17								WOS:000367380000017						
J	Kanniah, KD; Sheikhi, A; Cracknell, AP; Goh, HC; Tan, KP; Ho, CS; Rasli, FN				Kanniah, Kasturi Devi; Sheikhi, Afsaneh; Cracknell, Arthur P.; Goh, Hong Ching; Tan, Kian Pang; Ho, Chin Siong; Rasli, Fateen Nabilla			Satellite Images for Monitoring Mangrove Cover Changes in a Fast Growing Economic Region in Southern Peninsular Malaysia	REMOTE SENSING																Kanniah, Kasturi/K-6777-2012; GOH, HONG CHING/B-8546-2010	Kanniah, Kasturi/0000-0001-6736-4819; 												2072-4292					NOV	2015	7	11					14360	14385		10.3390/rs71114360								WOS:000366185200004						
J	Witman, JD; Lamb, RW; Byrnes, JEK				Witman, Jon D.; Lamb, Robert W.; Byrnes, Jarrett E. K.			Towards an integration of scale and complexity in marine ecology	ECOLOGICAL MONOGRAPHS																	Byrnes, Jarrett/0000-0002-9791-9472												0012-9615	1557-7015				NOV	2015	85	4					475	504		10.1890/14-2265.1								WOS:000364962200001						
J	Walcker, R; Anthony, EJ; Cassou, C; Aller, RC; Gardel, A; Proisy, C; Martinez, JM; Fromard, F				Walcker, Romain; Anthony, Edward Jamal; Cassou, Christophe; Aller, Robert Curwood; Gardel, Antoine; Proisy, Christophe; Martinez, Jean-Michel; Fromard, Francois			Fluctuations in the extent of mangroves driven by multi-decadal changes in North Atlantic waves	JOURNAL OF BIOGEOGRAPHY																	Martinez, Jean-Michel/0000-0003-3281-8512												0305-0270	1365-2699				NOV	2015	42	11					2209	2219		10.1111/jbi.12580								WOS:000362833700016						
J	Aziz, AA; Phinn, S; Dargusch, P				Aziz, Ammar Abdul; Phinn, Stuart; Dargusch, Paul			Investigating the decline of ecosystem services in a production mangrove forest using Landsat and object-based image analysis	ESTUARINE COASTAL AND SHELF SCIENCE																Abdul Aziz, Ammar/C-6031-2016	Abdul Aziz, Ammar/0000-0003-3470-2062; Phinn, Stuart/0000-0002-2605-6104												0272-7714	1096-0015				OCT 5	2015	164						353	366		10.1016/j.ecss.2015.07.047								WOS:000367862400036						
J	Heenkenda, MK; Joyce, KE; Maier, SW; de Bruin, S				Heenkenda, Muditha K.; Joyce, Karen E.; Maier, Stefan W.; de Bruin, Sytze			Quantifying mangrove chlorophyll from high spatial resolution imagery	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																TropWATER, Research ID/P-1401-2014; James Cook University, TESS/B-8171-2012	Joyce, Karen/0000-0003-1269-7362												0924-2716	1872-8235				OCT	2015	108						234	244		10.1016/j.isprsjprs.2015.08.003								WOS:000363075300019						
J	Manaswini, G; Reddy, CS				Manaswini, G.; Reddy, C. Sudhakar			Geospatial monitoring and prioritization of forest fire incidences in Andhra Pradesh, India	ENVIRONMENTAL MONITORING AND ASSESSMENT																													0167-6369	1573-2959				OCT	2015	187	10							616	10.1007/s10661-015-4821-y								WOS:000362284700011	26350795					
J	Pourebrahim, S; Hadipour, M; Bin Mokhtar, M				Pourebrahim, Sharareh; Hadipour, Mehrdad; Bin Mokhtar, Mazlin			Impact assessment of rapid development on land use changes in coastal areas; case of Kuala Langat district, Malaysia	ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY																													1387-585X	1573-2975				OCT	2015	17	5					1003	1016		10.1007/s10668-014-9585-y								WOS:000361483600003						
J	Turpie, KR; Klemas, VV; Byrd, K; Kelly, M; Jo, YH				Turpie, Kevin R.; Klemas, Victor V.; Byrd, Kristin; Kelly, Maggi; Jo, Young-Heon			Prospective HyspIRI global observations of tidal wetlands	REMOTE SENSING OF ENVIRONMENT																	Byrd, Kristin/0000-0002-5725-7486												0034-4257	1879-0704				SEP 15	2015	167				SI		206	217		10.1016/j.rse.2015.05.008								WOS:000360510800018						
J	Abd Rahman, A				Abd Rahman, Azimah			The Importance of Geographic Information System (GIS) and Remote Sensing in Protecting Migratory Bird Habitat Population at Matang Mangrove Forest, Perak	SAINS MALAYSIANA																													0126-6039					SEP	2015	44	9					1229	1239		10.17576/jsm-2015-4409-03								WOS:000364595800003						
J	Zhu, YH; Liu, K; Liu, L; Wang, SG; Liu, HX				Zhu, Yuanhui; Liu, Kai; Liu, Lin; Wang, Shugong; Liu, Hongxing			Retrieval of Mangrove Aboveground Biomass at the Individual Species Level with WorldView-2 Images	REMOTE SENSING																Liu , Kai/K-7307-2015	Liu , Kai/0000-0002-1829-7557; Liu, Lin/0000-0002-7202-3418												2072-4292					SEP	2015	7	9					12192	12214		10.3390/rs70912192								WOS:000362511400056						
J	Chakravortty, S; Sinha, D				Chakravortty, Somdatta; Sinha, Devadatta			Analysis of Multiple Scattering of Radiation amongst End Members in a Mixed Pixel of Hyperspectral Data for Identification of Mangrove Species in a Mixed Stand	JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING																													0255-660X	0974-3006				SEP	2015	43	3					559	569		10.1007/s12524-014-0437-x								WOS:000359730500012						
J	Ibharim, NA; Mustapha, MA; Lihan, T; Mazlan, AG				Ibharim, N. A.; Mustapha, M. A.; Lihan, T.; Mazlan, A. G.			Mapping mangrove changes in the Matang Mangrove Forest using multi temporal satellite imageries	OCEAN & COASTAL MANAGEMENT																													0964-5691	1873-524X				SEP	2015	114						64	76		10.1016/j.ocecoaman.2015.06.005								WOS:000359502100007						
J	Asbridge, E; Lucas, R; Accad, A; Dowling, R				Asbridge, Emma; Lucas, Richard; Accad, Arnon; Dowling, Ralph			Mangrove Response to Environmental Changes Predicted Under Varying Climates: Case Studies from Australia	CURRENT FORESTRY REPORTS																													2198-6436					SEP	2015	1	3					178	194		10.1007/s40725-015-0018-4								WOS:000218417800004						
J	Bhatt, GD; Kushwaha, SPS; Nandy, S; Bargali, K; Nagar, PS; Tadvi, DM				Bhatt, G. D.; Kushwaha, S. P. S.; Nandy, S.; Bargali, Kiran; Nagar, P. S.; Tadvi, D. M.			Analysis of fragmentation and disturbance regimes in south Gujarat forests, India	TROPICAL ECOLOGY																													0564-3295					SEP	2015	56	3					275	288										WOS:000356840400001						
J	Thorhaug, A; Berlyn, GP; Poulos, HM; Goodale, UM				Thorhaug, Anitra; Berlyn, Graerne P.; Poulos, Helen M.; Goodale, Uromi M.			Pollutant tracking for 3 Western North Atlantic sea grasses by remote sensing: Preliminary diminishing white light responses of Thalassia testudinum, Halodule wrightii, and Zostera marina	MARINE POLLUTION BULLETIN																													0025-326X	1879-3363				AUG 15	2015	97	1-2					460	469		10.1016/j.marpolbul.2015.05.028								WOS:000360417800058	26119628					
J	Wang, AQ; Chen, JD; Jing, CW; Ye, GQ; Wu, JP; Huang, ZX; Zhou, CS				Wang, Anqi; Chen, Jiadai; Jing, Changwei; Ye, Guanqiong; Wu, Jiaping; Huang, Zhixing; Zhou, Chaosheng			Monitoring the Invasion of Spartina alterniflora from 1993 to 2014 with Landsat TM and SPOT 6 Satellite Data in Yueqing Bay, China	PLOS ONE																													1932-6203					AUG 11	2015	10	8							e0135538	10.1371/journal.pone.0135538								WOS:000359353300091	26263172					
J	Vo, TQ; Kuenzer, C; Oppelt, N				Tuan Quoc Vo; Kuenzer, C.; Oppelt, N.			How remote sensing supports mangrove ecosystem service valuation: A case study in Ca Mau province, Vietnam	ECOSYSTEM SERVICES																													2212-0416					AUG	2015	14						67	75		10.1016/j.ecoser.2015.04.007								WOS:000363666900008						
J	Cruz-Garcia, LM; Arreola-Lizarraga, JA; Cesena-Beltran, GE; Mendoza-Salgado, RA; Galina-Tessaro, P; Beltran-Morales, LF; Ortega-Rubio, A				Maria Cruz-Garcia, Luz; Alfredo Arreola-Lizarraga, Jose; Ezequiel Cesena-Beltran, Gil; Arturo Mendoza-Salgado, Renato; Galina-Tessaro, Patricia; Felipe Beltran-Morales, Luis; Ortega-Rubio, Alfredo			An examination of coastal conservation by remote sensing in Baja California Sur, M,xico	JOURNAL OF COASTAL CONSERVATION																													1400-0350	1874-7841				AUG	2015	19	4					609	619		10.1007/s11852-015-0411-y								WOS:000362017900015						
J	Moffett, KB; Nardin, W; Silvestri, S; Wang, C; Temmerman, S				Moffett, Kevan B.; Nardin, William; Silvestri, Sonia; Wang, Chen; Temmerman, Stijn			Multiple Stable States and Catastrophic Shifts in Coastal Wetlands: Progress, Challenges, and Opportunities in Validating Theory Using Remote Sensing and Other Methods	REMOTE SENSING																Temmerman, Stijn/C-5521-2009	SILVESTRI, SONIA/0000-0002-5114-8633												2072-4292					AUG	2015	7	8					10184	10226		10.3390/rs70810184								WOS:000360818800032						
J	Garvis, SK; Sacks, PE; Walters, LJ				Garvis, Stephanie K.; Sacks, Paul E.; Walters, Linda J.			FORMATION, MOVEMENT, AND RESTORATION OF DEAD INTERTIDAL OYSTER REEFS IN CANAVERAL NATIONAL SEASHORE AND MOSQUITO LAGOON, FLORIDA	JOURNAL OF SHELLFISH RESEARCH																													0730-8000	1943-6319				AUG	2015	34	2					251	258		10.2983/035.034.0206								WOS:000360410500006						
J	Hereher, ME				Hereher, Mohamed E.			Assessment of Egypt's Red Sea coastal sensitivity to climate change	ENVIRONMENTAL EARTH SCIENCES																													1866-6280	1866-6299				AUG	2015	74	4					2831	2843		10.1007/s12665-015-4304-z								WOS:000358320700004						
J	Patil, V; Singh, A; Naik, N; Unnikrishnan, S				Patil, Vikrant; Singh, Anju; Naik, Neelima; Unnikrishnan, Seema			Estimation of Mangrove Carbon Stocks by Applying Remote Sensing and GIS Techniques	WETLANDS																													0277-5212	1943-6246				AUG	2015	35	4					695	707		10.1007/s13157-015-0660-4								WOS:000358090800007						
J	McCarthy, MJ; Merton, EJ; Muller-Karger, FE				McCarthy, Matthew J.; Merton, Elizabeth J.; Muller-Karger, Frank E.			Improved coastal wetland mapping using very-high 2-meter spatial resolution imagery	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																													0303-2434					AUG	2015	40						11	18		10.1016/j.jag.2015.03.011								WOS:000355362800002						
J	Kuenzer, C; Klein, I; Ullmann, T; Georgiou, EF; Baumhauer, R; Dech, S				Kuenzer, Claudia; Klein, Igor; Ullmann, Tobias; Georgiou, Efi Foufoula; Baumhauer, Roland; Dech, Stefan			Remote Sensing of River Delta Inundation: Exploiting the Potential of Coarse Spatial Resolution, Temporally-Dense MODIS Time Series	REMOTE SENSING																	Klein, Igor/0000-0003-0113-8637												2072-4292					JUL	2015	7	7					8516	8542		10.3390/rs70708516								WOS:000360919900013						
J	Hong, SH; Kim, HO; Wdowinski, S; Feliciano, E				Hong, Sang-Hoon; Kim, Hyun-Ok; Wdowinski, Shimon; Feliciano, Emanuelle			Evaluation of Polarimetric SAR Decomposition for Classifying Wetland Vegetation Types	REMOTE SENSING																													2072-4292					JUL	2015	7	7					8563	8585		10.3390/rs70708563								WOS:000360919900015						
J	Moore, GE; Grizzle, RE; Ward, KM; Alshihi, RM				Moore, Gregg E.; Grizzle, Raymond E.; Ward, Krystin M.; Alshihi, Rashid M.			Distribution, Pore-Water Chemistry, and Stand Characteristics of the Mangroves of the United Arab Emirates	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				JUL	2015	31	4					957	963		10.2112/JCOASTRES-D-14-00142.1								WOS:000358027900016						
J	Prasad, KA; Gnanappazham, L; Selvam, V; Ramasubramanian, R; Kar, CS				Prasad, Kumar Arun; Gnanappazham, Lakshmanan; Selvam, Vaithilingam; Ramasubramanian, Ramasamy; Kar, Chandra Sekar			Developing a spectral library of mangrove species of Indian east coast using field spectroscopy	GEOCARTO INTERNATIONAL																													1010-6049	1752-0762				MAY 28	2015	30	5					580	599		10.1080/10106049.2014.985743								WOS:000354112800007						
J	Armitage, AR; Highfield, WE; Brody, SD; Louchouarn, P				Armitage, Anna R.; Highfield, Wesley E.; Brody, Samuel D.; Louchouarn, Patrick			The Contribution of Mangrove Expansion to Salt Marsh Loss on the Texas Gulf Coast	PLOS ONE																													1932-6203					MAY 6	2015	10	5							UNSP e0125404	10.1371/journal.pone.0125404								WOS:000354049700066	25946132					
J	Dronova, I				Dronova, Iryna			Object-Based Image Analysis in Wetland Research: A Review	REMOTE SENSING																													2072-4292					MAY	2015	7	5					6380	6413		10.3390/rs70506380								WOS:000357596900028						
J	Srivastava, PK; Mehta, A; Gupta, M; Singh, SK; Islam, T				Srivastava, Prashant K.; Mehta, Abhinav; Gupta, Manika; Singh, Sudhir Kumar; Islam, Tanvir			Assessing impact of climate change on Mundra mangrove forest ecosystem, Gulf of Kutch, western coast of India: a synergistic evaluation using remote sensing	THEORETICAL AND APPLIED CLIMATOLOGY																	Srivastava, Prashant K./0000-0002-4155-630X; Islam, Tanvir/0000-0003-2429-3074												0177-798X	1434-4483				MAY	2015	120	3-4					685	700		10.1007/s00704-014-1206-z								WOS:000353220700023						
J	Enaruvbe, GO; Ige-Olumide, O				Enaruvbe, Glory O.; Ige-Olumide, Olusola			Geospatial analysis of land-use change processes in a densely populated coastal city: the case of Port Harcourt, south-east Nigeria	GEOCARTO INTERNATIONAL																													1010-6049	1752-0762				APR 21	2015	30	4					441	456		10.1080/10106049.2014.883435								WOS:000351063200005						
J	Kamal, M; Phinn, S; Johansen, K				Kamal, Muhammad; Phinn, Stuart; Johansen, Kasper			Object-Based Approach for Multi-Scale Mangrove Composition Mapping Using Multi-Resolution Image Datasets	REMOTE SENSING																													2072-4292					APR	2015	7	4					4753	4783		10.3390/rs70404753								WOS:000354789300060						
J	Hamilton, SE; Lovette, J				Hamilton, Stuart E.; Lovette, John			Ecuador's Mangrove Forest Carbon Stocks: A Spatiotemporal Analysis of Living Carbon Holdings and Their Depletion since the Advent of Commercial Aquaculture	PLOS ONE																Hamilton, Stuart/A-4297-2013	Hamilton, Stuart/0000-0001-8114-7247												1932-6203					MAR 4	2015	10	3							UNSP e0118880	10.1371/journal.pone.0118880								WOS:000350685900082	25738286					
J	Bennie, J; Duffy, JP; Davies, TW; Correa-Cano, ME; Gaston, KJ				Bennie, Jonathan; Duffy, James P.; Davies, Thomas W.; Correa-Cano, Maria Eugenia; Gaston, Kevin J.			Global Trends in Exposure to Light Pollution in Natural Terrestrial Ecosystems	REMOTE SENSING																Davies, Thomas/H-8103-2013	Davies, Thomas/0000-0002-4673-9893; Bennie, Jonathan/0000-0003-4394-2041												2072-4292					MAR	2015	7	3					2715	2730		10.3390/rs70302715								WOS:000353685200019						
J	Tran, H; Tran, T; Kervyn, M				Hanh Tran; Thuc Tran; Kervyn, Matthieu			Dynamics of Land Cover/Land Use Changes in the Mekong Delta, 1973-2011: A Remote Sensing Analysis of the Tran Van Thoi District, Ca Mau Province, Vietnam	REMOTE SENSING																Kervyn, Matthieu/I-6512-2015	Kervyn, Matthieu/0000-0002-4966-3468												2072-4292					MAR	2015	7	3					2899	2925		10.3390/rs70302899								WOS:000353685200027						
J	Disperati, L; Virdis, SGP				Disperati, Leonardo; Virdis, Salvatore Gonario Pasquale			Assessment of land-use and land-cover changes from 1965 to 2014 in Tam Giang-Cau Hai Lagoon, central Vietnam	APPLIED GEOGRAPHY																	Virdis, Salvatore Gonario Pasquale/0000-0003-3927-9494												0143-6228	1873-7730				MAR	2015	58						48	64		10.1016/j.apgeog.2014.12.012								WOS:000351790600006						
J	Krumme, U; Giarrizzo, T; Pereira, R; de Jesus, AJS; Schaub, C; Saint-Paul, U				Krumme, Uwe; Giarrizzo, Tommaso; Pereira, Rodolfo; Silva de Jesus, Allan Jamesson; Schaub, Christoph; Saint-Paul, Ulrich			Airborne synthetic-aperture radar (SAR) imaging to help assess impacts of stationary fishing gear on the north Brazilian mangrove coast	ICES JOURNAL OF MARINE SCIENCE																Giarrizzo, Tommaso/G-8482-2016	Giarrizzo, Tommaso/0000-0002-5116-5206												1054-3139	1095-9289				MAR-APR	2015	72	3					939	951		10.1093/icesjms/fsu188								WOS:000351837500018						
J	Bozkaya, AG; Balcik, FB; Goksel, C; Esbah, H				Bozkaya, A. Gonca; Balcik, Filiz Bektas; Goksel, Cigdem; Esbah, Hayriye			Forecasting land-cover growth using remotely sensed data: a case study of the Igneada protection area in Turkey	ENVIRONMENTAL MONITORING AND ASSESSMENT																													0167-6369	1573-2959				MAR	2015	187	3							59	10.1007/s10661-015-4322-z								WOS:000349434900004	25647805					
J	Son, NT; Chen, CF; Chang, NB; Chen, CR; Chang, LY; Thanh, BX				Nguyen-Thanh Son; Chen, Chi-Farn; Chang, Ni-Bin; Chen, Cheng-Ru; Chang, Ly-Yu; Bui-Xuan Thanh			Mangrove Mapping and Change Detection in Ca Mau Peninsula, Vietnam, Using Landsat Data and Object-Based Image Analysis	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING																BUI, Xuan-Thanh/M-2185-2015	BUI, Xuan-Thanh/0000-0003-1413-4985												1939-1404	2151-1535				FEB	2015	8	2					503	510		10.1109/JSTARS.2014.2360691								WOS:000352277100007						
J	Polania, J; Urrego, LE; Agudelo, CM				Polania, J.; Urrego, L. E.; Agudelo, C. M.			Recent advances in understanding Colombian mangroves	ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY																	Polania, Jaime/0000-0002-6521-3061												1146-609X	1873-6238				FEB	2015	63						82	90		10.1016/j.actao.2015.01.001								WOS:000351652800011						
J	Thomas, N; Lucas, R; Itoh, T; Simard, M; Fatoyinbo, L; Bunting, P; Rosenqvist, A				Thomas, Nathan; Lucas, Richard; Itoh, Takuya; Simard, Marc; Fatoyinbo, Lola; Bunting, Peter; Rosenqvist, Ake			An approach to monitoring mangrove extents through time-series comparison of JERS-1 SAR and ALOS PALSAR data	WETLANDS ECOLOGY AND MANAGEMENT																Simard, Marc/H-3516-2013; Fatoyinbo, Temilola/G-6104-2012	Simard, Marc/0000-0002-9442-4562; Fatoyinbo, Temilola/0000-0002-1130-6748; Bunting, Pete/0000-0002-7435-0148; Thomas, Nathan/0000-0002-7808-6444												0923-4861	1572-9834				FEB	2015	23	1			SI		3	17		10.1007/s11273-014-9370-6								WOS:000349607200002						
J	Tenorio, GS; Souza, PWM; Ramos, EMLS; Alves, PJO				Tenorio, Geilson S.; Souza-Filho, Pedro Walfir M.; Ramos, Edson M. L. S.; Alves, Paulo Jose O.			Mangrove shrimp farm mapping and productivity on the Brazilian Amazon coast: Environmental and economic reasons for coastal conservation	OCEAN & COASTAL MANAGEMENT																Souza-Filho, Pedro Walfir/J-4958-2012	Souza-Filho, Pedro Walfir/0000-0003-0252-808X												0964-5691	1873-524X				FEB	2015	104						65	77		10.1016/j.ocecoaman.2014.12.006								WOS:000348083600007						
J	Giri, C; Long, J; Abbas, S; Murali, RM; Qamer, FM; Pengra, B; Thau, D				Giri, Chandra; Long, Jordan; Abbas, Sawaid; Murali, R. Mani; Qamer, Faisal M.; Pengra, Bruce; Thau, David			Distribution and dynamics of mangrove forests of South Asia	JOURNAL OF ENVIRONMENTAL MANAGEMENT																													0301-4797	1095-8630				JAN 15	2015	148				SI		101	111		10.1016/j.jenvman.2014.01.020								WOS:000348016400011	24735705					
J	Yuvaraj, E; Dharanirajan, K; Saravanan; Narshimulu, G				Yuvaraj, E.; Dharanirajan, K.; Saravanan; Narshimulu, G.			Post-disaster assessment of impact of cyclone Lehar in South Andaman Island	CURRENT SCIENCE																													0011-3891					JAN 10	2015	108	1					85	90										WOS:000348178600019						
S	Al-Ali, AM; del Campo, AG; Rocha, C		Schreier, G; Skrovseth, PE; Staudenrausch, H		Al-Ali, Ali Madan; del Campo, Ainhoa Gonzalez; Rocha, Carlos			ENVIRONMENTAL ASSESSMENT OF MANGROVE COMMUNITIES IN TARUT BAY, EASTERN ARABIAN PENINSULA, BASED ON MULTIDISCIPLINARY APPROACH	36TH INTERNATIONAL SYMPOSIUM ON REMOTE SENSING OF ENVIRONMENT	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				36th International Symposium on Remote Sensing of Environment	MAY 11-15, 2015	Berlin, GERMANY																						2194-9034						2015	47	W3					269	276		10.5194/isprsarchives-XL-7-W3-269-2015								WOS:000380531900041						
B	Wu, SL; Dong, LY; Chen, HD; Zhan, JM			IEEE	Wu, Shulei; Dong, Liya; Chen, Huandong; Zhan, Jinmei			Application of image classification technology in mangrove information extraction	2015 11TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE AND SECURITY (CIS)					11th International Conference on Computational Intelligence and Security (CIS)	DEC 19-20, 2015	Shenzhen, PEOPLES R CHINA	Guangdong Univ Technol, Xidian Univ, Beijing Normal Univ, Aviat Key Lab Sci & Technol Airborne & Missileborne Comp, Shenzhen Univ, AVIC																							978-1-4673-8660-9				2015							167	170		10.1109/CIS.2015.48								WOS:000380584700040						
S	Hartoko, A; Chayaningrum, S; Febrianti, DA; Ariyanto, D; Suryanti		Hady, H; Susanto, H; Radjasa, OK		Hartoko, Agus; Chayaningrum, Siska; Febrianti, Dewati Ayu; Ariyanto, Dafit; Suryanti			Carbon Biomass Algorithms Development for Mangrove Vegetation in Kemujan, Parang Island Karimunjawa National Park and Demak Coastal Area - Indonesia	BASIC RESEARCHES IN THE TROPICAL AND COASTAL REGION ECO DEVELOPMENTS	Procedia Environmental Sciences				International Conference on Tropical and Coastal Region Eco-Development(ICTCRED)	AUG 11-13, 2014	Semarang, INDONESIA	Diponegoro Uni, Inst Res Commun Serv																					1878-0296						2015	23						39	47		10.1016/j.proenv.2015.01.007								WOS:000380496000007						
J	Rioja-Nieto, R; Moreno-Ruiz, JA; Gomez-Valdes, J				Rioja-Nieto, Rodolfo; Antonio Moreno-Ruiz, Juan; Gomez-Valdes, Jose			Effect of the management of a Natural Protected Area in the landscape of the mangrove forest in the Yucatan Peninsula	HIDROBIOLOGICA																Gomez-Valdes, Jose/B-9846-2016	Gomez-Valdes, Jose/0000-0002-8528-7826												0188-8897						2015	25	2					203	211										WOS:000377254200006						
J	Romero-Berny, EI; Acosta-Velazquez, J; Tovilla-Hernandez, C; Schmook, B; Gomez-Ortega, R				Romero-Berny, Emilio I.; Acosta-Velazquez, Joanna; Tovilla-Hernandez, Cristian; Schmook, Birgit; Gomez-Ortega, Rocio			LAND COVERAGE CHANGES AND FRAGMENTATION OF MANGROVES IN THE SOCONUSCO REGION, CHIAPAS, MEXICO, 1994-2011	REVISTA GEOGRAFICA DE AMERICA CENTRAL																													1011-484X	2215-2563					2015		54					153	169										WOS:000372475100007						
