PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Banks, AC; Melin, F			IEEE	Banks, Andrew Clive; Melin, Frederic			A SATELLITE OCEAN COLOUR SPECTRAL LIBRARY FOR THE ANALYSIS AND CLASSIFICATION OF EXTREME OPTICAL CONDITIONS IN EUROPEAN SEAS	2015 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE																					2153-6996		978-1-4799-7929-5				2015							2273	2276										WOS:000371696702092						
S	Lehner, S; Pleskachevsky, A; Gebhardt, C; Rosenthal, W; Bruns, T; Hoffmann, P; Kieser, J			IEEE	Lehner, Susanne; Pleskachevsky, Andrey; Gebhardt, Claus; Rosenthal, Wolfgang; Bruns, Thomas; Hoffmann, Peter; Kieser, Jens			HIGH RESOLUTION WIND AND WAVE MEASUREMENTS FROM TERRASAR-X AND TANDEM-X SATELLITES IN COMPARISON TO MARINE FORECAST	2015 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE																					2153-6996		978-1-4799-7929-5				2015							2519	2522										WOS:000371696702155						
S	Errasti-Alcala, B; Fuscaldo, W; Braca, P; Vivone, G			IEEE	Errasti-Alcala, Borja; Fuscaldo, Walter; Braca, Paolo; Vivone, Gemine			REALISTIC SHIP MODEL FOR EXTENDED TARGET TRACKING ALGORITHMS	2015 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE									Braca, Paolo/0000-0002-3762-4373												2153-6996		978-1-4799-7929-5				2015							3135	3138										WOS:000371696703056						
S	Gemmrich, J; Pleskachevsky, A; Lehner, S; Rogers, E			IEEE	Gemmrich, Johannes; Pleskachevsky, Andrey; Lehner, Susanne; Rogers, Erick			SURFACE WAVES IN ARCTIC SEAS, OBSERVED FROM TERRASAR-X	2015 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE																					2153-6996		978-1-4799-7929-5				2015							3615	3617										WOS:000371696703179						
S	Fan, JC; Chu, JL; Geng, J; Zhang, FS			IEEE	Fan, Jianchao; Chu, Jialan; Geng, Jie; Zhang, Fengshou			FLOATING RAFT AQUACULTURE INFORMATION AUTOMATIC EXTRACTION BASED ON HIGH RESOLUTION SAR IMAGES	2015 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE																					2153-6996		978-1-4799-7929-5				2015							3898	3901										WOS:000371696703250						
S	Schiavulli, D; Lenti, F; Nunziata, F; Migliaccio, M; Pugliano, G			IEEE	Schiavulli, D.; Lenti, F.; Nunziata, F.; Migliaccio, M.; Pugliano, G.			A COMPUTER-TIME EFFECTIVE SCHEME TO RECONSTRUCT THE RADAR IMAGE FROM A NOISY GNSS-R DDM	2015 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE																					2153-6996		978-1-4799-7929-5				2015							4789	4792										WOS:000371696704218						
S	Szulwic, J; Serafin, M; Janowski, A; Przyborski, M			SGEM	Szulwic, Jakub; Serafin, Marcin; Janowski, Artur; Przyborski, Marek			THE USE OF MORPHOLOGICAL FILTERS AND GRANULOMETRIC METHOD TO ANALYZE THE MOVEMENT OF THE MOLECULES IN THE SEA WATER OF THE SOUTHERN BALTIC SEA	INFORMATICS, GEOINFORMATICS AND REMOTE SENSING, VOL I (SGEM 2015)	International Multidisciplinary Scientific GeoConference-SGEM				15th International Multidisciplinary Scientific Geoconference (SGEM)	JUN 18-24, 2015	Albena, BULGARIA	Bulgarian Acad Sci, Acad Sci Czech Repub, Latvian Acad Sci, Polish Acad Sci, Russian Acad Sci, Serbian Acad Sci & Arts, Slovak Acad Sci, Natl Acad Sci Ukraine, Inst Water Problem & Hydropower NAS KR, Natl Acad Sci Armenia, Sci Council Japan, World Acad Sci, European Acad Sci Arts & Letters, Acad Sci Maldova, Montenegrin Acad Sci & Arts, Croatian Acad Sci & Arts, Georgian Natl Acad Sci, Acad Fine Arts & Design Bratislava, Turkish Acad Sci, Bulgarian Ind Assoc, Bulgarian Minist Environ & Water								Przyborski, Marek/R-1618-2016; Przyborski, Marek/R-3314-2017; Janowski, Artur/L-1956-2016; Szulwic, Jakub/B-7032-2014	Przyborski, Marek/0000-0001-5354-1407; Przyborski, Marek/0000-0001-5354-1407; Janowski, Artur/0000-0002-5535-408X; Szulwic, Jakub/0000-0003-2573-4492												1314-2704		978-619-7105-34-6				2015							1195	1202										WOS:000371599500152						
S	Vlasceanu, E; Omer, I; Niculescu, D; Rusu, E; Ivan, A			SGEM	Vlasceanu, Elena; Omer, Ichinur; Niculescu, Dragos; Rusu, Eugen; Ivan, Angela			MODELING ASPECTS OF THE HYDRO - GEOMORPHOLOGICAL PROCESS AND THEIR IMPACT ON THE EVOLUTION OF THE ROMANIAN COASTAL ECO - SYSTEM ON THE BLACK SEA, IN THE CONTEXT OF THE NEW CLIMATE CHANGE	WATER RESOURCES, FOREST, MARINE AND OCEAN ECOSYSTEMS, SGEM 2015, VOL II	International Multidisciplinary Scientific GeoConference-SGEM				15th International Multidisciplinary Scientific Geoconference (SGEM)	JUN 18-24, 2015	Albena, BULGARIA	Bulgarian Acad Sci, Acad Sci Czech Repub, Latvian Acad Sci, Polish Acad Sci, Russian Acad Sci, Serbian Acad Sci & Arts, Slovak Acad Sci, Natl Acad Sci Ukraine, Inst Water Problem & Hydropower NAS KR, Natl Acad Sci Armenia, Sci Council Japan, World Acad Sci, European Acad Sci Arts & Letters, Acad Sci Maldova, Montenegrin Acad Sci & Arts, Croatian Acad Sci & Arts, Georgian Natl Acad Sci, Acad Fine Arts & Design Bratislava, Turkish Acad Sci, Bulgarian Ind Assoc, Bulgarian Minist Environ & Water								RUSU, EUGEN/B-6766-2011	RUSU, EUGEN/0000-0001-6899-8442												1314-2704		978-619-7105-37-7				2015							667	674										WOS:000371663900088						
B	Elken, J; Lehmann, A; Myrberg, K			BACC	Elken, Jueri; Lehmann, Andreas; Myrberg, Kai			Recent Change-Marine Circulation and Stratification	SECOND ASSESSMENT OF CLIMATE CHANGE FOR THE BALTIC SEA BASIN	Regional Climate Studies																														978-3-319-16006-1; 978-3-319-16005-4				2015							131	144		10.1007/978-3-319-16006-1_7	10.1007/978-3-319-16006-1							WOS:000367908100010						
J	Nechad, B; Ruddick, K; Schroeder, T; Oubelkheir, K; Blondeau-Patissier, D; Cherukuru, N; Brando, V; Dekker, A; Clementson, L; Banks, AC; Maritorena, S; Werdell, PJ; Sa, C; Brotas, V; de Frutos, IC; Ahn, YH; Salama, S; Tilstone, G; Martinez-Vicente, V; Foley, D; McKibben, M; Nahorniak, J; Peterson, T; Silio-Calzada, A; Rottgers, R; Lee, Z; Peters, M; Brockmann, C				Nechad, B.; Ruddick, K.; Schroeder, T.; Oubelkheir, K.; Blondeau-Patissier, D.; Cherukuru, N.; Brando, V.; Dekker, A.; Clementson, L.; Banks, A. C.; Maritorena, S.; Werdell, P. J.; Sa, C.; Brotas, V.; Caballero de Frutos, I.; Ahn, Y-H; Salama, S.; Tilstone, G.; Martinez-Vicente, V.; Foley, D.; McKibben, M.; Nahorniak, J.; Peterson, T.; Silio-Calzada, A.; Roettgers, R.; Lee, Z.; Peters, M.; Brockmann, C.			CoastColour Round Robin data sets: a database to evaluate the performance of algorithms for the retrieval of water quality parameters in coastal waters	EARTH SYSTEM SCIENCE DATA																Salama, Mhd. Suhyb/D-4173-2009; Dekker, Arnold/G-8863-2011; Sa, Carolina/C-2268-2012; Brando, Vittorio/A-1321-2008; Cherukuru, Raghu Chandra Nagur/B-3563-2012; Silio-Calzada, Ana/I-1008-2015	Salama, Mhd. Suhyb/0000-0002-6670-6853; Dekker, Arnold/0000-0002-8160-6498; Sa, Carolina/0000-0001-8252-4593; Brando, Vittorio/0000-0002-2193-5695; Silio-Calzada, Ana/0000-0002-5823-6521; Tilstone, Gavin/0000-0002-9347-1682; cherukuru, Nagur/0000-0002-3617-5852; Martinez-Vicente, Victor/0000-0003-3492-583X												1866-3508	1866-3516					2015	7	2					319	348		10.5194/essd-7-319-2015								WOS:000368632100015						
S	Yu, DF; Zhou, B; Zhang, XQ; Xie, WH; Liu, EX		Zhou, G; Kang, C		Yu, Dingfeng; Zhou, Bin; Zhang, Xueqing; Xie, Weihao; Liu, Enxiao			Retrieval of Secchi disk depth in offshore marine areas based on simulated HICO from in situ hyperspectral data	INTERNATIONAL CONFERENCE ON INTELLIGENT EARTH OBSERVING AND APPLICATIONS 2015	Proceedings of SPIE				International Conference on Intelligent Earth Observing and Applications (IEOAs)	OCT 23-24, 2015	Guilin, PEOPLES R CHINA	Guilin Univ Technol, Int Soc Photogrammetry & Remote Sensing WG VII, Chinese Acad Sci, Inst Remote Sensing & Digital Earth, Tianjin Univ, Ctr Remote Sensing, SW Jiaotong Univ, Guangxi Key Lab Spatial Informat & Geomat																					0277-786X		978-1-5106-0049-2				2015	9808								980817	10.1117/12.2207858								WOS:000369013400042						
B	Sakadevan, K; Nguyen, ML		Lichtfouse, E		Sakadevan, Karuppan; Minh-Long Nguyen			Factors Influencing Water Dynamics in Agriculture	SUSTAINABLE AGRICULTURE REVIEWS, VOL 18	Sustainable Agriculture Reviews																														978-3-319-21629-4; 978-3-319-21628-7				2015	18						145	180		10.1007/978-3-319-21629-4_5	10.1007/978-3-319-21629-4							WOS:000368525600005						
S	Wu, JJ; Li, WZ; Kong, WQ		Huang, B; Lopez, S; Wu, Z; Nascimento, JM; Alpatov, BA; DeMora, JP		Wu, Jiaji; Li, Wenze; Kong, Wanqiu			GPU-based parallel clustered differential pulse code modulation	HIGH-PERFORMANCE COMPUTING IN REMOTE SENSING V	Proceedings of SPIE				Conference on High-Performance Computing in Remote Sensing V	SEP 21-22, 2015	Toulouse, FRANCE	SPIE																					0277-786X		978-1-62841-856-9				2015	9646								96460R	10.1117/12.2199270								WOS:000367784100021						
S	Zhang, XP; Pan, DL; Chen, JY; Chen, Q; Jia, SF		Michel, U; Schulz, K; Ehlers, M; Nikolakopoulos, KG; Civco, D		Zhang, Xiaoping; Pan, Delu; Chen, Jianyu; Chen, Qi; Jia, Shifeng			Assessing coastline exploitation from multitemporal medium-high resolution images: Jintang Island, China	EARTH RESOURCES AND ENVIRONMENTAL REMOTE SENSING/GIS APPLICATIONS VI	Proceedings of SPIE				15th SPIE Conference on Earth Resources and Environmental Remote Sensing/GIS Applications VI	SEP 22-24, 2015	Toulouse, FRANCE	SPIE																					0277-786X		978-1-62841-854-5				2015	9644								96441O	10.1117/12.2193856								WOS:000367470500034						
J	Lopez-Jurado, JL; Balbin, R; Alemany, F; Amengual, B; Aparicio-Gonzalez, A; de Puelles, MLF; Garcia-Martinez, MC; Gaza, M; Jansa, J; Morillas-Kieffer, A; Moya, F; Santiago, R; Serra, M; Vargas-Yanez, M				Lopez-Jurado, J. L.; Balbin, R.; Alemany, F.; Amengual, B.; Aparicio-Gonzalez, A.; Fernandez de Puelles, M. L.; Garcia-Martinez, M. C.; Gaza, M.; Jansa, J.; Morillas-Kieffer, A.; Moya, F.; Santiago, R.; Serra, M.; Vargas-Yanez, M.			The RADMED monitoring programme as a tool for MSFD implementation: towards an ecosystem-based approach	OCEAN SCIENCE																Balbin, Rosa/F-8210-2010	Balbin, Rosa/0000-0001-5231-1300; Aparicio-Gonzalez, A. (Alberto)/0000-0003-1280-0243; Alemany, F. (Francisco)/0000-0001-6265-5545												1812-0784						2015	11	6					897	908		10.5194/os-11-897-2015								WOS:000367459700003						
S	Bostater, CR; Rotkiske, T		Bostater, CR; Mertikas, SP; Neyt, X		Bostater, Charles R., Jr.; Rotkiske, Tyler			Moving fluid mud sondes, optical and acoustic sensing methods in support of coastal waterway dredging	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2015	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 23, 2015	Toulouse, FRANCE	SPIE																					0277-786X		978-1-62841-848-4				2015	9638								96380F	10.1117/12.2195829								WOS:000367320800011						
S	Yang, XF; Mao, ZH; Chen, JY; Huang, HQ		Bostater, CR; Mertikas, SP; Neyt, X		Yang, Xuefei; Mao, Zhihua; Chen, Jianyu; Huang, Haiqing			Restoration of cloud contaminated ocean color images using numerical simulation	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2015	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 23, 2015	Toulouse, FRANCE	SPIE																					0277-786X		978-1-62841-848-4				2015	9638								96380L	10.1117/12.2193112								WOS:000367320800015						
J	Minu, P; Shaju, SS; Souda, VP; Usha, B; Ashraf, PM; Meenakumari, B				Minu, P.; Shaju, S. S.; Souda, V. P.; Usha, B.; Ashraf, P. Muhamed; Meenakumari, B.			Hyperspectral Variability of Phytoplankton Blooms in Coastal Waters off Kochi, South-eastern Arabian Sea	FISHERY TECHNOLOGY																													0015-3001						2015	52	4					218	222										WOS:000367100500003						
B	Laneve, G; Luciani, R			IEEE	Laneve, Giovanni; Luciani, Roberto			Developing a satellite optical sensor based automatic system for detecting and monitoring oil spills	2015 IEEE 15TH INTERNATIONAL CONFERENCE ON ENVIRONMENT AND ELECTRICAL ENGINEERING (IEEE EEEIC 2015)					IEEE 15th International Conference on Environment and Electrical Engineering (EEEIC)	JUN 10-13, 2015	Rome, ITALY	IEEE, EMC Soc, IEEE Ind Applicat Soc, IEEE Power & Energy Soc																							978-1-4799-7992-9				2015							1653	1658										WOS:000366654400280						
J	Mikhalevsky, PN; Sagen, H; Worcester, PF; Baggeroer, AB; Orcutt, J; Moore, SE; Lee, CM; Vigness-Raposa, KJ; Freitag, L; Arrott, M; Atakan, K; Beszczynska-Moeller, A; Duda, TF; Dushaw, BD; Gascard, JC; Gavrilov, AN; Keers, H; Morozov, AK; Munk, WH; Rixen, M; Sandven, S; Skarsoulis, E; Stafford, KM; Vernon, F; Yuen, MY				Mikhalevsky, Peter N.; Sagen, Hanne; Worcester, Peter F.; Baggeroer, Arthur B.; Orcutt, John; Moore, Sue E.; Lee, Craig M.; Vigness-Raposa, Kathleen J.; Freitag, Lee; Arrott, Matthew; Atakan, Kuvvet; Beszczynska-Moeller, Agnieszka; Duda, Timothy F.; Dushaw, Brian D.; Gascard, Jean Claude; Gavrilov, Alexander N.; Keers, Henk; Morozov, Andrey K.; Munk, Walter H.; Rixen, Michel; Sandven, Stein; Skarsoulis, Emmanuel; Stafford, Kathleen M.; Vernon, Frank; Yuen, Mo Yan			Multipurpose Acoustic Networks in the Integrated Arctic Ocean Observing System	ARCTIC																Duda, Timothy/A-7282-2010	Duda, Timothy/0000-0002-5797-5955												0004-0843	1923-1245					2015	68			1			11	27		10.14430/arctic4449								WOS:000365463500004						
S	Sun, GM; Ma, HC; Zhao, DQ; Zhang, F; Jia, LN; Sun, JL		Ding, J		Sun Guangmin; Ma Haocong; Zhao Dequn; Zhang Fan; Jia Linan; Sun Junling			Oil Spill Image Segmentation Based on Fuzzy C-means Algorithm	PROCEEDINGS OF THE 2015 INTERNATIONAL CONFERENCE ON COMPUTER SCIENCE AND INTELLIGENT COMMUNICATION	ACSR-Advances in Comptuer Science Research				International Conference On Computer Science and Intelligent Communication (CSIC)	JUL 18-19, 2015	Zhengzhou, PEOPLES R CHINA																						2352-538X		978-94-62520-84-4				2015	16						406	409										WOS:000364990300099						
J	Lampel, J; Friess, U; Platt, U				Lampel, J.; Friess, U.; Platt, U.			The impact of vibrational Raman scattering of air on DOAS measurements of atmospheric trace gases	ATMOSPHERIC MEASUREMENT TECHNIQUES																	Lampel, Johannes/0000-0001-7370-9342												1867-1381	1867-8548					2015	8	9					3767	3787		10.5194/amt-8-3767-2015								WOS:000362458000014						
J	Le Bris, R; Paul, F				Le Bris, R.; Paul, F.			Glacier-specific elevation changes in parts of western Alaska	ANNALS OF GLACIOLOGY																													0260-3055	1727-5644					2015	56	70					184	192		10.3189/2015AoG70A227								WOS:000363001700022						
J	Ito, M; Ohshima, KI; Fukamachi, Y; Simizu, D; Iwamoto, K; Matsumura, Y; Mahoney, AR; Eicken, H				Ito, Masato; Ohshima, Kay I.; Fukamachi, Yasushi; Simizu, Daisuke; Iwamoto, Katsushi; Matsumura, Yoshimasa; Mahoney, Andrew R.; Eicken, Hajo			Observations of supercooled water and frazil ice formation in an Arctic coastal polynya from moorings and satellite imagery	ANNALS OF GLACIOLOGY																Ohshima, Kay/D-6909-2012; Fukamachi, Yasushi/D-1895-2012; Eicken, Hajo/M-6901-2016	Fukamachi, Yasushi/0000-0001-5798-9380; 												0260-3055	1727-5644					2015	56	69	2				307	314		10.3189/2015AoG69A839								WOS:000363083200010						
J	Krezel, A; Bradtke, K; Herman, A				Krezel, Adam; Bradtke, Katarzyna; Herman, Agnieszka			USE OF SATELLITE DATA IN MONITORING OF HYDROPHYSICAL PARAMETERS OF THE BALTIC SEA ENVIRONMENT	POLISH MARITIME RESEARCH																Herman, Agnieszka/F-5027-2012; Krezel, Adam/I-5433-2012	Herman, Agnieszka/0000-0001-5112-7165; 												1233-2585						2015	22	3					36	42		10.1515/pomr-2015-0054								WOS:000362572700005						
J	Ostrowska, M; Darecki, M; Krezel, A; Ficek, D; Furmanczyk, K				Ostrowska, Miroslawa; Darecki, Miroslaw; Krezel, Adam; Ficek, Dariusz; Furmanczyk, Kazimierz			PRACTICAL APPLICABILITY AND PRELIMINARY RESULTS OF THE BALTIC ENVIRONMENTAL SATELLITE REMOTE SENSING SYSTEM (SATBALTYK)	POLISH MARITIME RESEARCH																Krezel, Adam/I-5433-2012													1233-2585						2015	22	3					43	49		10.1515/pomr-2015-0055								WOS:000362572700006						
J	Pace, G; Junkermann, W; Vitali, L; Di Sarra, A; Meloni, D; Cacciani, M; Cremona, G; Iannarelli, AM; Zanini, G				Pace, Giandomenico; Junkermann, Wolfgang; Vitali, Lina; Di Sarra, Alcide; Meloni, Daniela; Cacciani, Marco; Cremona, Giuseppe; Iannarelli, Anna Maria; Zanini, Gabriele			On the complexity of the boundary layer structure and aerosol vertical distribution in the coastal Mediterranean regions: a case study	TELLUS SERIES B-CHEMICAL AND PHYSICAL METEOROLOGY																di Sarra, Alcide/J-1491-2016	di Sarra, Alcide/0000-0002-2405-2898; Junkermann, Wolfgang/0000-0002-7461-3024												0280-6509	1600-0889					2015	67								27721	10.3402/tellusb.v67.27721								WOS:000362822000001						
S	Lu, YZ; Ma, HB		Chen, T; Xu, L		Lu, Yongzhou; Ma, Hongbing			Ship Target Movement Parameter Estimation Based on Three Linear Array High-resolution Remote Sensing Image	PROCEEDINGS OF THE 2015 2ND INTERNATIONAL CONFERENCE ON ELECTRICAL, COMPUTER ENGINEERING AND ELECTRONICS (ICECEE 2015)	ACSR-Advances in Comptuer Science Research				2nd International Conference on Electrical, Computer Engineering and Electronics (ICECEE)	MAY 29-31, 2015	Jinan, PEOPLES R CHINA																						2352-538X		978-94-62520-81-3				2015	24						418	422										WOS:000359820600087						
J	Fielding, MD; Chiu, JC; Hogan, RJ; Feingold, G; Eloranta, E; O'Connor, EJ; Cadeddu, MP				Fielding, M. D.; Chiu, J. C.; Hogan, R. J.; Feingold, G.; Eloranta, E.; O'Connor, E. J.; Cadeddu, M. P.			Joint retrievals of cloud and drizzle in marine boundary layer clouds using ground-based radar, lidar and zenith radiances	ATMOSPHERIC MEASUREMENT TECHNIQUES																Chiu, Christine/E-5649-2013; Feingold, Graham/B-6152-2009; Hogan, Robin/M-6549-2016; Manager, CSD Publications/B-2789-2015	Chiu, Christine/0000-0002-8951-6913; Hogan, Robin/0000-0002-3180-5157; 												1867-1381	1867-8548					2015	8	7					2663	2683		10.5194/amt-8-2663-2015								WOS:000358799900003						
J	Kienholz, C; Herreid, S; Rich, JL; Arendt, AA; Hock, R; Burgess, EW				Kienholz, Christian; Herreid, Sam; Rich, Justin L.; Arendt, Anthony A.; Hock, Regine; Burgess, Evan W.			Derivation and analysis of a complete modern-date glacier inventory for Alaska and northwest Canada	JOURNAL OF GLACIOLOGY																	Hock, Regine/0000-0001-8336-9441												0022-1430	1727-5652					2015	61	227					403	420		10.3189/2015JoG14J230								WOS:000358977400001						
S	Kyriakidis, PC; Vasios, GK; Kitsiou, D		Hadjimitsis, DG; Themistocleous, K; Michaelides, S; Papadavid, G		Kyriakidis, Phaedon C.; Vasios, George K.; Kitsiou, Dimitra			DELINEATING SEA SURFACE WATER QUALITY REGIONS FROM REMOTELY SENSED DATA USING TEXTURAL INFORMATION	THIRD INTERNATIONAL CONFERENCE ON REMOTE SENSING AND GEOINFORMATION OF THE ENVIRONMENT (RSCY2015)	Proceedings of SPIE				3rd International Conference on Remote Sensing and Geoinformation of the Environment (RSCy)	MAR 16-19, 2015	Paphos, CYPRUS	Cyprus Univ Technol, Cyprus Remote Sensing Soc, European Space Agcy, Cyprus Sci & Tech Chamber, Dept Meteorol, Minist Def, Minist Commun & Works, Dept Elect Commun, Agr Res Inst, Grp Earth Observat, DLR, Hellas Sat, Neapolis Univ, Frederick Univ, Intergraph, GeoSystems Hellas, I BEC, Si Cluster, Spectra Vista Corp, Agisoft, QuestUAV, SPOLMHK, SODAP, Smart Events, Municipal Pafos, Municipal Geroskipou, Pegeia Municipal									Kyriakidis, Phaedon/0000-0003-4222-8567												0277-786X		978-1-62841-700-5				2015	9535								95351W	10.1117/12.2192565								WOS:000357980300067						
J	Li, YH; Xu, XH; Yin, XJ; Fang, JY; Hu, WY; Chen, J				Li, Yunhai; Xu, Xiaohui; Yin, Xijie; Fang, Jianyong; Hu, Wenye; Chen, Jian			Remote-sensing observations of Typhoon Soulik (2013) forced upwelling and sediment transport enhancement in the northern Taiwan Strait	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161	1366-5901					2015	36	8					2201	2218		10.1080/01431161.2015.1035407								WOS:000353577600012						
J	Voytenko, D; Dixon, TH; Howat, IM; Gourmelen, N; Lembke, C; Werner, CL; de la Pena, S; Oddsson, B				Voytenko, Denis; Dixon, Timothy H.; Howat, Ian M.; Gourmelen, Noel; Lembke, Chad; Werner, Charles L.; de la Pena, Santiago; Oddsson, Bjoern			Multi-year observations of Breioamerkurjokull, a marine-terminating glacier in southeastern Iceland, using terrestrial radar interferometry	JOURNAL OF GLACIOLOGY																Howat, Ian/A-3474-2008	Howat, Ian/0000-0002-8072-6260												0022-1430	1727-5652					2015	61	225					42	54		10.3189/2015JoG14J099								WOS:000353100100005						
S	Fan, JC; Zhang, FS; Zhao, DZ; Wang, J		Li, X		Fan, Jianchao; Zhang, Fengshou; Zhao, Dongzhi; Wang, Jun			Oil Spill Monitoring based on SAR Remote Sensing Imagery	MARITIME OIL SPILL RESPONSE	Aquatic Procedia				International Oil Spill Response Technical Seminar	SEP 02-03, 2014	Shandong MSA, Yantai, PEOPLES R CHINA	IMO, IPIECA, CMSA, CNOOC	Shandong MSA																				2214-241X						2015	3						112	118		10.1016/j.aqpro.2015.02.234								WOS:000353450200014						
S	Xing, QG; Meng, RL; Lou, MJ; Bing, L; Liu, X		Li, X		Xing, Qianguo; Meng, Ruolin; Lou, Mingjing; Bing, Lei; Liu, Xin			Remote Sensing of Ships and Offshore Oil Platforms and Mapping the Marine Oil Spill Risk Source in the Bohai Sea	Maritime Oil Spill Response	Aquatic Procedia				International Oil Spill Response Technical Seminar	SEP 02-03, 2014	Shandong MSA, Yantai, PEOPLES R CHINA	IMO, IPIECA, CMSA, CNOOC	Shandong MSA																				2214-241X						2015	3						127	132		10.1016/j.aqpro.2015.02.236								WOS:000353450200016						
S	Gong, SW; Chen, Z; Zhang, X		Yang, L; Zhao, M		Gong, Shengwen; Chen, Zhuo; Zhang, Xi			Extraction of Drift Direction and Speed of Sea Ice of the Huanghai and Bohai Sea Based on GOCI Satellite	PROCEEDINGS OF THE 2015 INTERNATIONAL INDUSTRIAL INFORMATICS AND COMPUTER ENGINEERING CONFERENCE	ACSR-Advances in Comptuer Science Research				International Industrial Informatics and Computer Engineering Conference (IIICEC)	JAN 10-11, 2015	Xian, PEOPLES R CHINA																						2352-538X		978-94-62520-54-7				2015							895	898										WOS:000352968400200						
J	Granados-Munoz, MJ; Navas-Guzman, F; Bravo-Aranda, JA; Guerrero-Rascado, JL; Lyamani, H; Valenzuela, A; Titos, G; Fernandez-Galvez, J; Alados-Arboledas, L				Granados-Munoz, M. J.; Navas-Guzman, F.; Bravo-Aranda, J. A.; Guerrero-Rascado, J. L.; Lyamani, H.; Valenzuela, A.; Titos, G.; Fernandez-Galvez, J.; Alados-Arboledas, L.			Hygroscopic growth of atmospheric aerosol particles based on active remote sensing and radiosounding measurements: selected cases in southeastern Spain	ATMOSPHERIC MEASUREMENT TECHNIQUES																Alados-Arboledas, Lucas/P-5630-2014; Navas Guzman, Francisco/G-5900-2016; Guerrero Rascado, Juan Luis/K-3631-2013; TITOS, GLORIA/G-1166-2016	Alados-Arboledas, Lucas/0000-0003-3576-7167; Navas Guzman, Francisco/0000-0002-0905-4385; TITOS, GLORIA/0000-0003-3630-5079; Granados Munoz, Maria Jose/0000-0001-8718-5914; Guerrero-Rascado, J. L./0000-0002-8317-2304; Bravo Aranda, Juan Antonio/0000-0002-2236-5241												1867-1381	1867-8548					2015	8	2					705	718		10.5194/amt-8-705-2015								WOS:000350558300012						
J	Nowicki, A; Dzierzbicka-Glowacka, L; Janecki, M; Kalas, M				Nowicki, Artur; Dzierzbicka-Glowacka, Lidia; Janecki, Maciej; Kalas, Maciej			Assimilation of the satellite SST data in the 3D CEMBS model	OCEANOLOGIA																													0078-3234						2015	57	1					17	24		10.1016/j.oceano.2014.07.001								WOS:000351187600003						
J	Cao, F; Miller, WL				Cao, Fang; Miller, William L.			A new algorithm to retrieve chromophoric dissolved organic matter (CDOM) absorption spectra in the UV from ocean color	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													2169-9275	2169-9291				JAN	2015	120	1					496	516		10.1002/2014JC010241								WOS:000349890000029						
