PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Amitai, Y; Gildor, H				Amitai, Y.; Gildor, H.			Can precipitation over Israel be predicted from Eastern Mediterranean heat content?	INTERNATIONAL JOURNAL OF CLIMATOLOGY																													0899-8418	1097-0088				APR	2017	37	5					2492	2501		10.1002/joc.4860								WOS:000398859700023						
J	Levin, N; Jablon, PE; Phinn, S; Collins, K				Levin, Noam; Jablon, Pierre-Elie; Phinn, Stuart; Collins, Kerry			Coastal dune activity and foredune formation on Moreton Island, Australia, 1944-2015	AEOLIAN RESEARCH																Collins, Kerry/J-8448-2013; Levin, Noam/D-2180-2013	Collins, Kerry/0000-0001-6508-6640; Levin, Noam/0000-0002-9434-7501												1875-9637	2212-1684				APR	2017	25						107	121		10.1016/j.aeolia.2017.03.005								WOS:000402214000009						
J	Battista, T; Buja, K; Christensen, J; Hennessey, J; Lassiter, K				Battista, Timothy; Buja, Ken; Christensen, John; Hennessey, Jennifer; Lassiter, Katrina			Prioritizing Seafloor Mapping for Washington's Pacific Coast	SENSORS																													1424-8220					APR	2017	17	4							701	10.3390/s17040701								WOS:000400822900042						
J	Arnous, MO; El-Rayes, AE; Helmy, AM				Arnous, Mohamed O.; El-Rayes, Ahmed E.; Helmy, Ahmed M.			Land-use/land-cover change: a key to understanding land degradation and relating environmental impacts in Northwestern Sinai, Egypt	ENVIRONMENTAL EARTH SCIENCES																El-Rayes, Ahmed/G-4614-2016	El-Rayes, Ahmed/0000-0002-4548-135X; Arnous, Mohamed/0000-0003-1410-1649												1866-6280	1866-6299				APR	2017	76	7							263	10.1007/s12665-017-6571-3								WOS:000399674700001						
J	Mateos, RM; Azanon, JM; Roldan, FJ; Notti, D; Perez-Pena, V; Galve, JP; Perez-Garcia, JL; Colomo, CM; Gomez-Lopez, JM; Montserrat, O; Devantery, N; Lamas-Fernandez, F; Fernandez-Chacon, F				Maria Mateos, Rosa; Azanon, Jose M.; Roldan, Francisco J.; Notti, Davide; Perez-Pena, Vicente; Galve, Jorge P.; Luis Perez-Garcia, Jose; Colomo, Carlos M.; Gomez-Lopez, Jose M.; Montserrat, Oriol; Devantery, Nuria; Lamas-Fernandez, Francisco; Fernandez-Chacon, Francisca			The combined use of PSInSAR and UAV photogrammetry techniques for the analysis of the kinematics of a coastal landslide affecting an urban area (SE Spain)	LANDSLIDES																Galve, Jorge Pedro/K-3184-2014	Galve, Jorge Pedro/0000-0001-5780-821X												1612-510X	1612-5118				APR	2017	14	2					743	754		10.1007/s10346-016-0723-5								WOS:000398889900023						
J	Kulshreshtha, A; Shanmugam, P				Kulshreshtha, Anuj; Shanmugam, Palanisamy			Estimation of underwater visibility in coastal and inland waters using remote sensing data	ENVIRONMENTAL MONITORING AND ASSESSMENT																	Shanmugam, Palanisamy/0000-0002-5659-4464; Kulshreshtha, Anuj/0000-0002-5840-2761												0167-6369	1573-2959				APR	2017	189	4							199	10.1007/s10661-017-5905-7								WOS:000398714200065	28361489					
J	Quader, MA; Agrawal, S; Kervyn, M				Quader, Mohammad Abdul; Agrawal, Shefali; Kervyn, Matthieu			Multi-decadal land cover evolution in the Sundarban, the largest mangrove forest in the world	OCEAN & COASTAL MANAGEMENT																	Quader, Mohammad Abdul/0000-0002-8176-3856												0964-5691	1873-524X				APR	2017	139						113	124		10.1016/j.ocecoaman.2017.02.008								WOS:000397553700011						
J	Li, CY; Li, XF; Zhang, GS; Boswell, KM; Kimball, ME; Shen, DL; Lin, J				Li, Chunyan; Li, Xiaofeng; Zhang, Guosheng; Boswell, Kevin M.; Kimball, Matthew E.; Shen, Dongliang; Lin, Jun			Estuarine Plume: A Case Study by Satellite SAR Observations and In Situ Measurements	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																Li, Xiaofeng/B-6524-2008	Li, Xiaofeng/0000-0001-7038-5119												0196-2892	1558-0644				APR	2017	55	4					2276	2287		10.1109/TGRS.2016.2641161								WOS:000396394900034						
J	Zhang, JL; Reid, JS; Alfaro-Contreras, R; Xian, P				Zhang, Jianglong; Reid, Jeffrey S.; Alfaro-Contreras, Ricardo; Xian, Peng			Has China been exporting less particulate air pollution over the past decade?	GEOPHYSICAL RESEARCH LETTERS																													0094-8276	1944-8007				MAR 28	2017	44	6					2941	2948		10.1002/2017GL072617								WOS:000399762700038						
J	Pan, YQ; Shen, F; Verhoef, W				Pan, Yanqun; Shen, Fang; Verhoef, Wouter			An improved spectral optimization algorithm for atmospheric correction over turbid coastal waters: A case study from the Changjiang (Yangtze) estuary and the adjacent coast	REMOTE SENSING OF ENVIRONMENT																	Verhoef, Wouter/0000-0003-4696-2144												0034-4257	1879-0704				MAR 15	2017	191						197	214		10.1016/j.rse.2017.01.013								WOS:000397360500016						
J	Yuvaraji, E; Dharanirajan, K; Jayakumar, S; Saravanan; Balasubramaniam, J				Yuvaraji, E.; Dharanirajan, K.; Jayakumar, S.; Saravanan; Balasubramaniam, J.			Distribution and zonation pattern of mangrove forest in Shoal.Bay Creek, Andaman Islands, India	INDIAN JOURNAL OF GEO-MARINE SCIENCES																													0379-5136	0975-1033				MAR	2017	46	3					597	604										WOS:000406894300021						
J	Lee, JK; Lee, I; Kim, JO				Lee, Jae Kang; Lee, Insu; Kim, Jung Ok			Analysis on Tidal Channels Based on UAV Photogrammetry: Focused on the West Coast, South Korea Case Analysis	JOURNAL OF COASTAL RESEARCH					2nd International Water Safety Symposium (IWSS)	JUN 22-24, 2016	Incheon, SOUTH KOREA	Coastal Educ & Res Fdn, Lifesaving Soc Korea, Sungkyunkwan Univ, Korea Atom Energy Res Inst																					0749-0208	1551-5036				SPR	2017					79		199	203		10.2112/SI79-041.1								WOS:000403856800041						
J	Pal, I; Ghosh, T; Ghosh, C				Pal, Indrajit; Ghosh, Tuhin; Ghosh, Chandan			Institutional framework and administrative systems for effective disaster risk governance - Perspectives of 2013 Cyclone Phailin in India	INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION																													2212-4209					MAR	2017	21						350	359		10.1016/j.ijdrr.2017.01.002								WOS:000403533100035						
J	Kotilainen, AT; Kaskela, AM				Kotilainen, Aarno Tapio; Kaskela, Anu Marii			Comparison of airborne LiDAR and shipboard acoustic data in complex shallow water environments: Filling in the white ribbon zone	MARINE GEOLOGY																													0025-3227	1872-6151				MAR 1	2017	385						250	259		10.1016/j.margeo.2017.02.005								WOS:000398764600020						
J	Wang, X; Liu, YL; Ling, F; Liu, YF; Fang, FG				Wang, Xia; Liu, Yaolin; Ling, Feng; Liu, Yanfang; Fang, Feiguo			Spatio-Temporal Change Detection of Ningbo Coastline Using Landsat Time-Series Images during 1976-2015	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																ling, feng/E-4811-2013	ling, feng/0000-0002-0685-4897												2220-9964					MAR	2017	6	3							68	10.3390/ijgi6030068								WOS:000398732200011						
J	Sun, C; Liu, YX; Zhao, SS; Li, HY; Sun, JQ				Sun, Chao; Liu, Yongxue; Zhao, Saishuai; Li, Hongyi; Sun, Jiaqi			Saltmarshes Response to Human Activities on a Prograding Coast Revealed by a Dual-Scale Time-Series Strategy	ESTUARIES AND COASTS																	Liu, Yongxue/0000-0002-6837-5015												1559-2723	1559-2731				MAR	2017	40	2					522	539		10.1007/s12237-016-0157-2								WOS:000398099100016						
J	Legare, B; Mace, C				Legare, Bryan; Mace, Christopher			Mapping and Classifying Eastern Oyster (Crassostrea virginica) Habitat in Copano Bay, Texas, by Coupling Acoustic Technologies	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				MAR	2017	33	2					286	294		10.2112/JCOASTRES-D-15-00205.1								WOS:000397355700005						
J	Finkl, CW; Vollmer, HM				Finkl, Charles W.; Vollmer, Heather M.			Methods for Investigating Sediment Flux under High-Energy Conditions on the Southeast Florida Continental Shelf using Laser Airborne Depth Sounding (LADS) in a Geographic Information System (GIS) Dataframe	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				MAR	2017	33	2					452	462		10.2112/JCOASTRES-D-16A-00014.1								WOS:000397355700019						
J	Deroin, JP; Kheir, RB; Abdallah, C				Deroin, Jean-Paul; Kheir, Rania Bou; Abdallah, Chadi			Geoarchaeological remote sensing survey for cultural heritage management. Case study from Byblos (Jbail, Lebanon)	JOURNAL OF CULTURAL HERITAGE																	Abdallah, Chadi/0000-0002-4800-2270												1296-2074	1778-3674				MAR	2017	23			S			37	43		10.1016/j.culher.2016.04.014								WOS:000396399000006						
J	Loisel, H; Vantrepotte, V; Ouillon, S; Ngoc, DD; Herrmann, M; Tran, V; Meriaux, X; Dessailly, D; Jamet, C; Duhaut, T; Nguyen, HH; Nguyen, TV				Loisel, Hubert; Vantrepotte, Vincent; Ouillon, Sylvain; Dat Dinh Ngoc; Herrmann, Marine; Viet Tran; Meriaux, Xavier; Dessailly, David; Jamet, Cedric; Duhaut, Thomas; Huan Huu Nguyen; Thao Van Nguyen			Assessment and analysis of the chlorophyll-a concentration variability over the Vietnamese coastal waters from the MERIS ocean color sensor (2002-2012)	REMOTE SENSING OF ENVIRONMENT																Ouillon, Sylvain/A-6292-2012	Ouillon, Sylvain/0000-0001-7964-7787												0034-4257	1879-0704				MAR 1	2017	190						217	232		10.1016/j.rse.2016.12.016								WOS:000394399300018						
J	Fox, CH; Huettmann, FH; Harvey, GKA; Morgan, KH; Robinson, J; Williams, R; Paquet, PC				Fox, C. H.; Huettmann, F. H.; Harvey, G. K. A.; Morgan, K. H.; Robinson, J.; Williams, R.; Paquet, P. C.			Predictions from machine learning ensembles: marine bird distribution and density on Canada's Pacific coast	MARINE ECOLOGY PROGRESS SERIES																													0171-8630	1616-1599				FEB 27	2017	566						199	216		10.3354/meps12030								WOS:000396051300015						
J	Sreenivasulu, G; Jayaraju, N; Reddy, BCSR; Prasad, TL; Lakshmanna, B; Nagalakshmi, K				Sreenivasulu, G.; Jayaraju, N.; Reddy, B. C. Sundara Raja; Prasad, T. Lakshmi; Lakshmanna, B.; Nagalakshmi, K.			Coastal morphodynamics of Tupilipalem Coast, Andhra Pradesh, southeast coast of India	CURRENT SCIENCE																													0011-3891					FEB 25	2017	112	4					823	829										WOS:000398128400036						
J	Teta, R; Romano, V; Della Sala, G; Picchio, S; De Sterlich, C; Mangoni, A; Di Tullio, G; Costantino, V; Lega, M				Teta, Roberta; Romano, Vincenza; Della Sala, Gerardo; Picchio, Stefano; De Sterlich, Carlo; Mangoni, Alfonso; Di Tullio, Giacomo; Costantino, Valeria; Lega, Massimiliano			Cyanobacteria as indicators of water quality in Campania coasts, Italy: a monitoring strategy combining remote/proximal sensing and in situ data	ENVIRONMENTAL RESEARCH LETTERS																Mangoni, Alfonso/A-3554-2012	Mangoni, Alfonso/0000-0003-3910-6518												1748-9326					FEB	2017	12	2							024001	10.1088/1748-9326/aa5649								WOS:000410374200001						
J	Rioja-Nieto, R; Barrera-Falcon, E; Torres-Irineo, E; Mendoza-Gonzalez, G; Cuervo-Robayo, AP				Rioja-Nieto, Rodolfo; Barrera-Falcon, Eric; Torres-Irineo, Edgar; Mendoza-Gonzalez, Gabriela; Cuervo-Robayo, Angela P.			Environmental drivers of decadal change of a mangrove forest in the North coast of the Yucatan peninsula, Mexico	JOURNAL OF COASTAL CONSERVATION																													1400-0350	1874-7841				FEB	2017	21	1					167	175		10.1007/s11852-016-0486-0								WOS:000399030200015						
J	Li, N; Yang, W; Xu, LQ; Jia, XB; An, SQ; Fang, SB				Li, Ning; Yang, Wen; Xu, Lingqian; Jia, Xiaobo; An, Shuqing; Fang, Shubo			Two comparative approaches to identify the conservation priority areas impacted by heavy metals on Yellow Sea coasts	JOURNAL OF COASTAL CONSERVATION																	Xu, Lingqian/0000-0002-8707-0102												1400-0350	1874-7841				FEB	2017	21	1					177	188		10.1007/s11852-016-0488-y								WOS:000399030200016						
J	Lacava, T; Ciancia, E; Coviello, I; Di Polito, C; Grimaldi, CSL; Pergola, N; Satriano, V; Temimi, M; Zhao, J; Tramutoli, V				Lacava, Teodosio; Ciancia, Emanuele; Coviello, Irina; Di Polito, Carmine; Grimaldi, Caterina S. L.; Pergola, Nicola; Satriano, Valeria; Temimi, Marouane; Zhao, Jun; Tramutoli, Valerio			A MODIS-Based Robust Satellite Technique (RST) for Timely Detection of Oil Spilled Areas	REMOTE SENSING																Tramutoli, Valerio/E-6706-2011	Tramutoli, Valerio/0000-0003-3875-7909; Pergola, Nicola/0000-0001-7619-6685; lacava, teodosio/0000-0002-6732-4419; Zhao, Jun/0000-0002-2839-5345												2072-4292					FEB	2017	9	2							128	10.3390/rs9020128								WOS:000397013700030						
J	Su, LH; Gibeaut, J				Su, Lihong; Gibeaut, James			Using UAS Hyperspatial RGB Imagery for Identifying Beach Zones along the South Texas Coast	REMOTE SENSING																	Gibeaut, James/0000-0002-5400-2330												2072-4292					FEB	2017	9	2							159	10.3390/rs9020159								WOS:000397013700061						
J	Bulgarelli, B; Kiselev, V; Zibordi, G				Bulgarelli, Barbara; Kiselev, Viatcheslav; Zibordi, Giuseppe			Adjacency effects in satellite radiometric products from coastal waters: a theoretical analysis for the northern Adriatic Sea	APPLIED OPTICS																													1559-128X	2155-3165				FEB 1	2017	56	4					854	869		10.1364/AO.56.000854								WOS:000394309200047	28158086					
J	Coleman, AT; Pitchford, JL; Bailey, H; Solangi, M				Coleman, Andrew T.; Pitchford, Jonathan L.; Bailey, Helen; Solangi, Moby			Seasonal movements of immature Kemp's ridley sea turtles (Lepidochelys kempii) in the northern gulf of Mexico	AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS																													1052-7613	1099-0755				FEB	2017	27	1					253	267		10.1002/aqc.2656								WOS:000394898200019						
J	Nieto, K; Melin, F				Nieto, Karen; Melin, Frederic			Variability of chlorophyll-a concentration in the Gulf of Guinea and its relation to physical oceanographic variables	PROGRESS IN OCEANOGRAPHY																													0079-6611					FEB	2017	151						97	115		10.1016/j.pocean.2016.11.009								WOS:000395609900007	28298724					
J	Wang, Y; Li, GD				Wang, Yan; Li, Guangdong			Mapping urban CO2 emissions using DMSP/OLS 'city lights' satellite data in China	ENVIRONMENT AND PLANNING A																													0308-518X	1472-3409				FEB	2017	49	2					248	251		10.1177/0308518X16656374								WOS:000396922700002						
J	De Padova, D; Mossa, M; Adamo, M; De Carolis, G; Pasquariello, G				De Padova, Diana; Mossa, Michele; Adamo, Maria; De Carolis, Giacomo; Pasquariello, Guido			Synergistic use of an oil drift model and remote sensing observations for oil spill monitoring	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH																Mossa, Michele/A-4420-2016	Mossa, Michele/0000-0002-6477-8714												0944-1344	1614-7499				FEB	2017	24	6					5530	5543		10.1007/s11356-016-8214-8								WOS:000397013000042	28028707					
J	Olaofe, ZO				Olaofe, Z. O.			Modeling and sensitivity of the seasonal ocean winds to local effects at west and south coasts of South Africa	SUSTAINABLE ENERGY TECHNOLOGIES AND ASSESSMENTS																													2213-1388	2213-1396				FEB	2017	19						24	41		10.1016/j.seta.2016.11.002								WOS:000397191600003						
J	Abboud, IA; Nofal, RA				Abboud, Iyad Ahmed; Nofal, Ramadan A.			Morphometric analysis of wadi Khumal basin, western coast of Saudi Arabia, using remote sensing and GIS techniques	JOURNAL OF AFRICAN EARTH SCIENCES																	Abboud, Iyad/0000-0001-5182-9677												1464-343X	1879-1956				FEB	2017	126						58	74		10.1016/j.jafrearsci.2016.11.024								WOS:000393246700006						
J	Tilstone, G; Mallor-Hoya, S; Gohin, F; Couto, AB; Sa, C; Goela, P; Cristina, S; Airs, R; Icely, J; Zuhlke, M; Groom, S				Tilstone, Gavin; Mallor-Hoya, Silvana; Gohin, Francis; Couto, Andre Belo; Sa, Carolina; Goela, Priscila; Cristina, Sonia; Airs, Ruth; Icely, John; Zuehlke, Marco; Groom, Steve			Which ocean colour algorithm for MERIS in North West European waters?	REMOTE SENSING OF ENVIRONMENT																Algarve, CCMAR/C-2603-2018	Tilstone, Gavin/0000-0002-9347-1682; Sa, Carolina/0000-0001-8252-4593; Cristina, Sonia/0000-0002-5716-9750												0034-4257	1879-0704				FEB	2017	189						132	151		10.1016/j.rse.2016.11.012								WOS:000393005400011						
J	Rutten, J; de Jong, SM; Ruessink, G				Rutten, Jantien; de Jong, Steven M.; Ruessink, Gerben			Accuracy of Nearshore Bathymetry Inverted From X-Band Radar and Optical Video Data	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																	De Jong, Steven/0000-0002-1586-9601; Rutten, Jantien/0000-0003-0750-0721												0196-2892	1558-0644				FEB	2017	55	2					1106	1116		10.1109/TGRS.2016.2619481								WOS:000392391800038						
J	Pu, R; Bell, S				Pu, Ruiliang; Bell, Susan			Mapping seagrass coverage and spatial patterns with high spatial resolution IKONOS imagery	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																													0303-2434					FEB	2017	54						145	158		10.1016/j.jag.2016.09.011								WOS:000388776100014						
J	Sreenivasulu, G; Jayaraju, N; Reddy, BCSR; Prasad, TL; Nagalakshmi, K; Lakshmanna, B				Sreenivasulu, G.; Jayaraju, N.; Reddy, B. C. Sundara Raja; Prasad, T. Lakshmi; Nagalakshmi, K.; Lakshmanna, B.			Organic matter from benthic foraminifera (Ammonia beccarii) shells by FT-IR spectroscopy: A study on Tupilipalem, South east coast of India	METHODSX																	Ganugapenta, Sreenivasulu/0000-0002-2781-0463												2215-0161						2017	4						55	62		10.1016/j.mex.2017.01.001								WOS:000419836300006	28138433					
J	Erdogan, MA				Erdogan, Mehmet Akif			REMOTE SENSING AND GIS BASED VIEWSHED ANALYSIS FOR WATER VISIBILITY FROM SETTLEMENTS OF A MEDITERRANEAN CITY	FRESENIUS ENVIRONMENTAL BULLETIN																													1018-4619	1610-2304					2017	26	12A					145	153										WOS:000419539900019						
S	Akhand, A; Manna, S; Mondal, PP; Chanda, A; Dutta, S; Das, S; Hazra, S; Mitra, D; Nagamani, PV; Rao, KH; Choudhury, SB; Dadhwal, VK		Hazra, S; Mukhopadhyay, A; Ghosh, AR; Mitra, D; Dadhwal, VK		Akhand, Anirban; Manna, Sudip; Mondal, Partho Pratim; Chanda, Abhra; Dutta, Sachinandan; Das, Sourav; Hazra, Sugata; Mitra, Debasish; Nagamani, P. V.; Rao, K. H.; Choudhury, S. B.; Dadhwal, V. K.			Estimation of Air-Sea CO2 Exchange and Decadal Change of Surface Water fCO(2) in a Shallow Continental Shelf Using in Situ and Remote Sensing Data During Winter	ENVIRONMENT AND EARTH OBSERVATION: CASE STUDIES IN INDIA	Springer Remote Sensing Photogrammetry																												2198-0721	2198-073X	978-3-319-46010-9; 978-3-319-46008-6				2017							123	135		10.1007/978-3-319-46010-9_9	10.1007/978-3-319-46010-9							WOS:000419229200011						
S	Cui, QY; Wang, DF; Gong, F; Pan, DL; Hao, ZZ; Wang, TY; Zhu, QK		Bostater, CR; Mertikas, SP; Neyt, X; Babichenko, S		Cui, Qiyuan; Wang, Difeng; Gong, Fang; Pan, Delu; Hao, Zengzhou; Wang, Tianyu; Zhu, Qiankun			Inter-satellite comparisons and evaluations of three ocean color products along the Zhejiang coast, eastern China	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2017	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 11-12, 2017	Warsaw, POLAND	SPIE																					0277-786X	1996-756X	978-1-5106-1309-6; 978-1-5106-1308-9				2017	10422								UNSP 104221K	10.1117/12.2278041								WOS:000418795400037						
S	Gilerson, A; Herrera, E; Klein, Y; Foster, R; Gross, B; Arnone, R; Ahmed, S		Bostater, CR; Mertikas, SP; Neyt, X; Babichenko, S		Gilerson, Alex; Herrera, Eder; Klein, Yaron; Foster, Robert; Gross, Barry; Arnone, Robert; Ahmed, Sam			Characterization of aerosol parameters over ocean from the Ocean Color satellite sensors and AERONET-OC data	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2017	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 11-12, 2017	Warsaw, POLAND	SPIE																					0277-786X	1996-756X	978-1-5106-1309-6; 978-1-5106-1308-9				2017	10422								UNSP 104220H	10.1117/12.2279150								WOS:000418795400011						
S	Revollo, NV; Delrieux, CA		Bostater, CR; Mertikas, SP; Neyt, X; Babichenko, S		Revollo, Natalia V.; Delrieux, Claudio A.			Vessel and oil spill early detection using COSMO satellite imagery	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2017	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 11-12, 2017	Warsaw, POLAND	SPIE																					0277-786X	1996-756X	978-1-5106-1309-6; 978-1-5106-1308-9				2017	10422								UNSP 1042203	10.1117/12.2279545								WOS:000418795400002						
S	Viallefont-Robinet, F; Ceamanos, X; Angelliaume, S; Miegebielle, V		Bostater, CR; Mertikas, SP; Neyt, X; Babichenko, S		Viallefont-Robinet, F.; Ceamanos, X.; Angelliaume, S.; Miegebielle, V.			Oil spill characterization thanks to optical airborne imagery during the NOFO campaign 2015	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2017	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 11-12, 2017	Warsaw, POLAND	SPIE																					0277-786X	1996-756X	978-1-5106-1309-6; 978-1-5106-1308-9				2017	10422								UNSP 1042201	10.1117/12.2278336								WOS:000418795400012						
S	Pour, AB; Hashim, M; Park, Y		Suparta, W; Ismail, M; Abdullah, M		Pour, A. B.; Hashim, M.; Park, Y.			Alteration mineral mapping in inaccessible regions using target detection algorithms to ASTER data	2017 INTERNATIONAL CONFERENCE ON SPACE SCIENCE AND COMMUNICATION	Journal of Physics Conference Series				International Conference on Space Science and Communication - Space Science for Sustainability	MAY 03-05, 2017	Kuala Lumpur, MALAYSIA	Univ Kebangsaan Malaysia, Inst Climate Change, Space Sci Ctr																					1742-6588						2017	852								UNSP 012022	10.1088/1742-6596/852/1/012022								WOS:000417438600022						
S	Pour, AB; Hashim, M; Park, Y		Suparta, W; Ismail, M; Abdullah, M		Pour, Amin Beiranvand; Hashim, Mazlan; Park, Yongcheol			Application of ASTER SWIR bands in mapping anomaly pixels for Antarctic geological mapping	2017 INTERNATIONAL CONFERENCE ON SPACE SCIENCE AND COMMUNICATION	Journal of Physics Conference Series				International Conference on Space Science and Communication - Space Science for Sustainability	MAY 03-05, 2017	Kuala Lumpur, MALAYSIA	Univ Kebangsaan Malaysia, Inst Climate Change, Space Sci Ctr																					1742-6588						2017	852								UNSP 012025	10.1088/1742-6596/852/1/012025								WOS:000417438600025						
J	Veettil, BK; de Souza, SF; Simoes, JC; Pereira, SFR				Veettil, Bijeesh Kozhikkodan; de Souza, Sergio Florencio; Simoes, Jefferson Cardia; Ruiz Pereira, Sebastian Felipe			Decadal evolution of glaciers and glacial lakes in the Apolobamba-Carabaya region, tropical Andes (Bolivia-Peru)	GEOGRAFISKA ANNALER SERIES A-PHYSICAL GEOGRAPHY																Cardia Simoes, Jefferson/D-7232-2013	Cardia Simoes, Jefferson/0000-0001-5555-3401; FLORENCIO DE SOUZA, SERGIO/0000-0002-4720-6714; Kozhikkodan Veettil, Bijeesh/0000-0003-4158-4578												0435-3676	1468-0459					2017	99	3					193	206		10.1080/04353676.2017.1299577								WOS:000417655000001						
J	Kalinka, F; Roloff, K; Tendel, J; Hauf, T				Kalinka, Frank; Roloff, Katharina; Tendel, Jakob; Hauf, Thomas			The In-flight icing warning system ADWICE for European airspace - Current structure, recent improvements and verification results	METEOROLOGISCHE ZEITSCHRIFT																													0941-2948	1610-1227					2017	26	4					441	455		10.1127/metz/2017/0756								WOS:000416405200008						
J	Andrieu, J				Andrieu, Julien			Phenological analysis of the savanna-forest transition from 1981 to 2006 from Cote d'Ivoire to Benin with NDVI NOAA time series	EUROPEAN JOURNAL OF REMOTE SENSING																													2279-7254						2017	50	1					588	600		10.1080/22797254.2017.1377051								WOS:000416070900001						
J	Topouzelis, K; Papakonstantinou, A; Doukari, M				Topouzelis, Konstantinos; Papakonstantinou, Apostolos; Doukari, Michaela			COASTLINE CHANGE DETECTION USING UNMANNED AERIAL VEHICLES AND IMAGE PROCESSING TECHNIQUES	FRESENIUS ENVIRONMENTAL BULLETIN																													1018-4619	1610-2304					2017	26	9					5564	5571										WOS:000409399700008						
J	Nayak, S				Nayak, Shailesh			Coastal zone management in India - present status and future needs	GEO-SPATIAL INFORMATION SCIENCE																													1009-5020	1993-5153					2017	20	2			SI		174	183		10.1080/10095020.2017.1333715								WOS:000409348200011						
S	Gonzalez, PV; Medina-Cetina, Z		Huang, J; Fenton, GA; Zhang, L; Griffiths, DV		Gonzalez, Patricia Varela; Medina-Cetina, Zenon			Risk Assessment for Landslides Using Bayesian Networks and Remote Sensing Data	GEO-RISK 2017: GEOTECHNICAL RISK ASSESSMENT AND MANAGEMENT	Geotechnical Special Publication				Geo-Risk Conference	JUN 04-07, 2017	Denver, CO	Amer Soc Civil Engineers, Geo Inst, Amer Soc Civil Engineers																					0895-0563		978-0-7844-8072-4				2017		285					113	123										WOS:000406418000011						
S	Carpena, E; Jimenez, LO; Arzuaga, E; Fonseca, S; Reyes, E; Figueroa, J		VelezReyes, M; Messinger, DW		Carpena, Emmanuel; Jimenez, Luis O.; Arzuaga, Emmanuel; Fonseca, Sujeily; Reyes, Ernesto; Figueroa, Juan			Subsurface Classification of Objects Under Turbid Waters by Means of Regularization Techniques Applied to Real Hyperspectral Data	ALGORITHMS AND TECHNOLOGIES FOR MULTISPECTRAL, HYPERSPECTRAL, AND ULTRASPECTRAL IMAGERY XXIII	Proceedings of SPIE				23rd SPIE Conference on Algorithms and Technologies for Multispectral, Hyperspectral, and Ultraspectral Imagery	APR 11-13, 2017	Anaheim, CA	SPIE																					0277-786X		978-1-5106-0897-9; 978-1-5106-0898-6				2017	10198								UNSP 1019818	10.1117/12.2262760								WOS:000404782800038						
S	Saputro, GB; Marschiavelli, MIC; Ibrahim, F; Maulana, E		Setiawan, Y		Saputro, Guridno Bintar; Marschiavelli, Mone Iye Cornelia; Ibrahim, Farid; Maulana, Edwin			Identification of typology related to the coastal line changes in Bantul	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia																					1755-1307						2017	54								UNSP 012099	10.1088/1755-1315/54/1/012099								WOS:000404120100099						
J	Cao, K; Suo, AN; Sun, YG				Cao, K.; Suo, A. N.; Sun, Y. G.			SPATIAL-TEMPORAL DYNAMICS ANALYSIS OF COASTAL LANDSCAPE PATTERN ON DRIVING FORCE OF HUMAN ACTIVITIES: A CASE IN SOUTH YINGKOU, CHINA	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH																													1589-1623	1785-0037					2017	15	3					923	937		10.15666/aeer/1503_923937								WOS:000403811200068						
