PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Hong, HK; Donaghy, L; Rang, CK; Rang, HS; Lee, HJ; Park, HS; Choi, KS				Hong, Hyun-Ki; Donaghy, Ludovic; Rang, Chang-Keun; Rang, Hyun-Sil; Lee, Hee-Jung; Park, Heung-Sik; Choi, Kwang-Sik			Substantial changes in hemocyte parameters of Manila clam Ruditapes philippinarum two years after the Hebei Spirit oil spill off the west coast of Korea	MARINE POLLUTION BULLETIN																													0025-326X	1879-3363				JUL 15	2016	108	1-2					171	179		10.1016/j.marpolbul.2016.04.033								WOS:000379102900033	27132991					
J	Filipkowska, A; Lubecki, L				Filipkowska, Anna; Lubecki, Ludwik			Endocrine disruptors in blue mussels and sediments from the Gulf of GdaA"sk (Southern Baltic)	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH																	Filipkowska, Anna/0000-0001-9989-3352; Lubecki, Ludwik/0000-0001-7661-6539												0944-1344	1614-7499				JUL	2016	23	14					13864	13876		10.1007/s11356-016-6524-5								WOS:000379553500025	27032637					
J	Dahmani, M; Alwassouf, S; Grech-Angelini, S; Marie, JL; Davoust, B; Charrel, RN				Dahmani, Mustapha; Alwassouf, Sulaf; Grech-Angelini, Sebastien; Marie, Jean-Lou; Davoust, Bernard; Charrel, Remi N.			Seroprevalence of Toscana virus in dogs from Corsica, France	PARASITES & VECTORS																													1756-3305					JUL 1	2016	9								381	10.1186/s13071-016-1665-4								WOS:000378839000002	27368162					
J	Charlotte, DR; Yolande, BN; Cordonnier, S; Claude, B				Charlotte, Dromard R.; Yolande, Bouchon-Navaro; Cordonnier, Sebastien; Claude, Bouchon			The invasive lionfish, Pterois volitans, used as a sentinel species to assess the organochlorine pollution by chlordecone in Guadeloupe (Lesser Antilles)	MARINE POLLUTION BULLETIN																													0025-326X	1879-3363				JUN 15	2016	107	1					102	106		10.1016/j.marpolbul.2016.04.012								WOS:000377726700026	27113021					
J	Zecchetto, S; De Biasio, F; della Valle, A; Quattrocchi, G; Cadau, E; Cucco, A				Zecchetto, Stefano; De Biasio, Francesco; della Valle, Antonio; Quattrocchi, Giovanni; Cadau, Enrico; Cucco, Andrea			Wind Fields From C- and X-Band SAR Images at VV Polarization in Coastal Area (Gulf of Oristano, Italy)	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING					IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE									ZECCHETTO, STEFANO/0000-0003-4633-1238												1939-1404	2151-1535				JUN	2016	9	6			SI		2643	2650		10.1109/JSTARS.2016.2538322								WOS:000379935100048						
J	Cristina, S; D'Alimonte, D; Goela, PC; Kajiyama, T; Icely, J; Moore, G; Fragoso, B; Newton, A				Cristina, Sonia; D'Alimonte, Davide; Goela, Priscila Costa; Kajiyama, Tamito; Icely, John; Moore, Gerald; Fragoso, Bruno; Newton, Alice			Standard and Regional Bio-Optical Algorithms for Chlorophyll a Estimates in the Atlantic off the Southwestern Iberian Peninsula	IEEE GEOSCIENCE AND REMOTE SENSING LETTERS																Algarve, CCMAR/C-2603-2018	D'Alimonte, Davide/0000-0001-7217-7057; Cristina, Sonia/0000-0002-5716-9750; Moore, Gerald/0000-0001-6170-6646												1545-598X	1558-0571				JUN	2016	13	6					757	761		10.1109/LGRS.2016.2529182								WOS:000378261100003						
J	Xu, B; Li, ZW; Feng, GC; Zhang, ZY; Wang, QJ; Hu, J; Chen, XG				Xu, Bing; Li, Zhiwei; Feng, Guangcai; Zhang, Zeyu; Wang, Qijie; Hu, Jun; Chen, Xingguo			Continent-Wide 2-D Co-Seismic Deformation of the 2015 Mw 8.3 Illapel, Chile Earthquake Derived from Sentinel-1A Data: Correction of Azimuth Co-Registration Error	REMOTE SENSING																Li, Zhi-wei/H-3629-2015	Li, Zhi-wei/0000-0003-4575-5258												2072-4292					MAY	2016	8	5							UNSP 376	10.3390/rs8050376								WOS:000378406400020						
J	Solaro, G; De Novellis, V; Castaldo, R; De Luca, C; Lanari, R; Manunta, M; Casu, F				Solaro, Giuseppe; De Novellis, Vincenzo; Castaldo, Raffaele; De Luca, Claudio; Lanari, Riccardo; Manunta, Michele; Casu, Francesco			Coseismic Fault Model of Mw 8.3 2015 Illapel Earthquake (Chile) Retrieved from Multi-Orbit Sentinel1-A DInSAR Measurements	REMOTE SENSING																Solaro, Giuseppe/H-3111-2014	Solaro, Giuseppe/0000-0002-3820-5306; Casu, Francesco/0000-0001-8555-6494; LANARI, RICCARDO/0000-0002-7296-2749; manunta, michele/0000-0002-7245-1551												2072-4292					APR	2016	8	4							323	10.3390/rs8040323								WOS:000375156500056						
J	Moita, MT; Pazos, Y; Rocha, C; Nolasco, R; Oliveira, PB				Teresa Moita, Ma; Pazos, Yolanda; Rocha, Carlos; Nolasco, Rita; Oliveira, Paulo B.			Toward predicting Dinophysis blooms off NW Iberia: A decade of events	HARMFUL ALGAE																CESAM, UA/M-3762-2015	nolasco, maria rita/0000-0003-1942-8800; Oliveira, Paulo/0000-0001-6838-7377												1568-9883	1878-1470				MAR	2016	53				SI		17	32		10.1016/j.hal.2015.12.002								WOS:000376699900003	28073442					
J	Gentric, C; Rehel, K; Dufour, A; Sauleau, P				Gentric, Charline; Rehel, Karine; Dufour, Alain; Sauleau, Pierre			Bioaccumulation of metallic trace elements and organic pollutants in marine sponges from the South Brittany Coast, France	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING																													1093-4529	1532-4117				FEB 23	2016	51	3					213	219		10.1080/10934529.2015.1094327								WOS:000367389600003	26634290					
J	Alava, JJ; Gobas, FAPC				Alava, Juan Jose; Gobas, Frank A. P. C.			Modeling Cs-137 bioaccumulation in the salmon-resident killer whale food web of the Northeastern Pacific following the Fukushima Nuclear Accident	SCIENCE OF THE TOTAL ENVIRONMENT																													0048-9697	1879-1026				FEB 15	2016	544						56	67		10.1016/j.scitotenv.2015.11.097								WOS:000369491500008	26657356					
J	Domiciano, IG; Domit, C; Broadhurst, MK; Koch, MS; Bracarense, APFRL				Domiciano, Isabela G.; Domit, Camila; Broadhurst, Matt K.; Koch, Mariana S.; Bracarense, Ana Paula F. R. L.			Assessing Disease and Mortality among Small Cetaceans Stranded at a World Heritage Site in Southern Brazil	PLOS ONE																	Domit, Camila/0000-0001-6158-6963												1932-6203					FEB 12	2016	11	2							e0149295	10.1371/journal.pone.0149295								WOS:000370054100143	26871703					
J	Sarker, S; Desai, SR; Verlecar, XN; Sarker, MS; Sarkar, A				Sarker, Subhodeep; Desai, Somashekhar R.; Verlecar, Xivanand N.; Sarker, Munmun Saha; Sarkar, A.			Mercury-induced genotoxicity in marine diatom (Chaetoceros tenuissimus)	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH																	Sarker, Subhodeep/0000-0002-2222-2072												0944-1344	1614-7499				FEB	2016	23	3					2770	2777		10.1007/s11356-015-5505-4								WOS:000368376800076	26446733					
B	Sakuno, Y			IEEE	Sakuno, Yuji			Expectation of Next Generation Satellite Data Analysis for the Coastal Environment	TECHNO-OCEAN 2016: RETURN TO THE OCEANS					16th Techno-Ocean Conference (Techno-Ocean)	OCT 06-08, 2016	Kobe, JAPAN	Consortium Japanese Org Techno Ocean, IEEE OES Japan Chapter, MTS Japan Sect, Japan Agcy Marine Earth Sci & Technol, Kobe Convent & Visitors Assoc, Techno Ocean Network, IEEE OES, MTS, Japan Aerosp Explorat Agcy, Japan Oil Gas & Metals Natl Corp, Japan Fisheries Res & Educ Agcy, Port & Airport Res Inst, RIKEN Adv Inst Computat Sci																							978-1-5090-2445-2				2016							101	104										WOS:000402616000019						
B	Marino, A; Dierking, W; Wesche, C			IEEE	Marino, Armando; Dierking, Wolfgang; Wesche, Christine			Contrast Enhancement for an Iceberg Detector with a CFAR test Using Dual-polarized Radar Imagery	2016 13TH EUROPEAN RADAR CONFERENCE (EURAD)	European Radar Conference EuRAD				13th European Radar Conference (EuRAD)	OCT 05-07, 2016	London, ENGLAND	IEEE APS, IEEE AESS, European Microwave Assoc, IEEE MTT S, Horizon House																							978-2-8748-7045-3				2016							73	76										WOS:000400068400018						
S	Meyer, RGV; Kleynhans, W; Schwegmann, CP			IEEE	Meyer, R. G. V.; Kleynhans, W.; Schwegmann, C. P.			SMALL SHIPS DON'T SHINE: CLASSIFICATION OF OCEAN VESSELS FROM LOW RESOLUTION, LARGE SWATH AREA SAR ACQUISITIONS	2016 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				36th IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 10-15, 2016	Beijing, PEOPLES R CHINA	Inst Elect & Elect Engineers, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc, NSSC																					2153-6996		978-1-5090-3332-4				2016							975	978		10.1109/IGARSS.2016.7729247								WOS:000388114601023						
S	Johnsen, H; Nilsen, V; Engen, G; Mouche, AA; Collard, F			IEEE	Johnsen, Harald; Nilsen, Vegard; Engen, Geir; Mouche, Alex A.; Collard, Fabrice			OCEAN DOPPLER ANOMALY AND OCEAN SURFACE CURRENT FROM SENTINEL 1 TOPS MODE	2016 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				36th IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 10-15, 2016	Beijing, PEOPLES R CHINA	Inst Elect & Elect Engineers, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc, NSSC																					2153-6996		978-1-5090-3332-4				2016							3993	3996		10.1109/IGARSS.2016.7730038								WOS:000388114603263						
S	Yang, CS; Jeong, J			IEEE	Yang, Chan-Su; Jeong, Jaehoon			INTEGRATED SHIP MONITORING SYSTEM FOR REALTIME MARITIME SURVEILLANCE	2016 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				36th IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 10-15, 2016	Beijing, PEOPLES R CHINA	Inst Elect & Elect Engineers, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc, NSSC																					2153-6996		978-1-5090-3332-4				2016							4046	4047		10.1109/IGARSS.2016.7730052								WOS:000388114604013						
J	LaPatra, SE; Kocan, RM				LaPatra, S. E.; Kocan, R. M.			Infected Donor Biomass and Active Feeding Increase Waterborne Transmission of Ichthyophonus sp to Rainbow Trout Sentinels	JOURNAL OF AQUATIC ANIMAL HEALTH																													0899-7659	1548-8667					2016	28	2					107	113		10.1080/08997659.2016.1159623								WOS:000378895700005	27195430					
J	Santos, CSA; Monteiro, MS; Soares, AMVM; Loureiro, S				Santos, Catia S. A.; Monteiro, Marta S.; Soares, Amadeu M. V. M.; Loureiro, Susana			Brain cholinesterase reactivation as a marker of exposure to anticholinesterase pesticides: a case study in a population of yellow-legged gull Larus michahellis (Naumann, 1840) along the northern coast of Portugal	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH																Monteiro, Marta/B-2830-2009; Loureiro, Susana/B-4462-2008; CESAM, UA/M-3762-2015; Soares, Amadeu/A-8304-2008	Monteiro, Marta/0000-0002-1891-7365; Loureiro, Susana/0000-0002-5393-9623; Soares, Amadeu/0000-0003-0879-9470; Santos, Catia/0000-0002-8350-7573												0944-1344	1614-7499				JAN	2016	23	1					266	272		10.1007/s11356-015-5730-x								WOS:000368199300025	26564198					
J	Pearson, AJ; Gaw, S; Hermanspahn, N; Glover, CN				Pearson, Andrew J.; Gaw, Sally; Hermanspahn, Nikolaus; Glover, Chris N.			Activity concentrations of (137)Caesium and (210)Polonium in seafood from fishing regions of New Zealand and the dose assessment for seafood consumers	JOURNAL OF ENVIRONMENTAL RADIOACTIVITY																	Glover, Chris/0000-0001-9170-5759												0265-931X	1879-1700				JAN	2016	151		3		SI		542	550		10.1016/j.jenvrad.2015.07.026								WOS:000367767800005	26272653					
J	Pearson, AJ; Gaw, S; Hermanspahn, N; Glover, CN				Pearson, Andrew J.; Gaw, Sally; Hermanspahn, Nikolaus; Glover, Chris N.			Natural and anthropogenic radionuclide activity concentrations in the New Zealand diet	JOURNAL OF ENVIRONMENTAL RADIOACTIVITY																	Glover, Chris/0000-0001-9170-5759												0265-931X	1879-1700				JAN	2016	151		3		SI		601	608		10.1016/j.jenvrad.2015.05.022								WOS:000367767800013	26094571					
J	Koffi, D; Toure, AO; Varela, ML; Vigan-Womas, I; Beourou, S; Brou, S; Ehouman, MF; Gnamien, L; Richard, V; Djaman, JA; Perraut, R				Koffi, David; Toure, Andre Offianan; Varela, Marie-Louise; Vigan-Womas, Ines; Beourou, Sylvain; Brou, Somela; Ehouman, Marie-France; Gnamien, Laeticia; Richard, Vincent; Djaman, Joseph Allico; Perraut, Ronald			Analysis of antibody profiles in symptomatic malaria in three sentinel sites of Ivory Coast by using multiplex, fluorescent, magnetic, bead-based serological assay (MAGPIX (TM))	MALARIA JOURNAL																Ines, VIGAN-WOMAS/I-8604-2012; Ines, VIGAN-WOMAS/A-7846-2017	Ines, VIGAN-WOMAS/0000-0001-7848-9297; Ines, VIGAN-WOMAS/0000-0001-7848-9297												1475-2875					DEC 21	2015	14								509	10.1186/s12936-015-1043-2								WOS:000367147300001	26692284					
J	Bezuidenhout, J; Dames, N; Botha, A; Frontasyeva, MV; Goryainova, ZI; Pavlov, D				Bezuidenhout, Jacques; Dames, Nicole; Botha, Alfred; Frontasyeva, Marina V.; Goryainova, Zoya I.; Pavlov, Dmitry			TRACE ELEMENTS IN MEDITERRANEAN MUSSELS Mytilus galloprovincialis FROM THE SOUTH AFRICAN WEST COAST	ECOLOGICAL CHEMISTRY AND ENGINEERING S-CHEMIA I INZYNIERIA EKOLOGICZNA S																	Bezuidenhout, Jacques/0000-0003-2540-0695												1898-6196					DEC	2015	22	4					489	498		10.1515/eces-2015-0028								WOS:000370246800001						
J	Miyazaki, H; Nagai, M; Shibasaki, R				Miyazaki, Hiroyuki; Nagai, Masahiko; Shibasaki, Ryosuke			Reviews of Geospatial Information Technology and Collaborative Data Delivery for Disaster Risk Management	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION																	Miyazaki, Hiroyuki/0000-0001-7262-4566												2220-9964					DEC	2015	4	4					1936	1964		10.3390/ijgi4041936								WOS:000367723300009						
J	Powell, EN; Kim, Y				Powell, Eric N.; Kim, Yungkul			THE REGIONAL SPATIAL STRUCTURE OF PARASITES AND PATHOLOGIES IN OYSTERS AND MUSSELS IN THE UNITED STATES: 16 YEARS OF MUSSEL WATCH	JOURNAL OF SHELLFISH RESEARCH																													0730-8000	1943-6319				DEC	2015	34	3					939	965		10.2983/035.034.0324								WOS:000367745300024						
J	Powell, EN; Kim, Y; Bushek, D				Powell, Eric N.; Kim, Yungkul; Bushek, David			TEMPORAL STRUCTURE AND TRENDS OF PARASITES AND PATHOLOGIES IN US OYSTERS AND MUSSELS: 16 YEARS OF MUSSEL WATCH	JOURNAL OF SHELLFISH RESEARCH																													0730-8000	1943-6319				DEC	2015	34	3					967	993		10.2983/035.034.0325								WOS:000367745300025						
J	Simeone, CA; Gulland, FMD; Norris, T; Rowles, TK				Simeone, Claire A.; Gulland, Frances M. D.; Norris, Tenaya; Rowles, Teresa K.			A Systematic Review of Changes in Marine Mammal Health in North America, 1972-2012: The Need for a Novel Integrated Approach	PLOS ONE																	Norris, Tenaya/0000-0003-1682-7881; Simeone, Claire/0000-0002-4576-4106												1932-6203					NOV 18	2015	10	11							e0142105	10.1371/journal.pone.0142105								WOS:000365154600034	26579715					
J	Peterson, SH; Peterson, MG; Debier, C; Covaci, A; Dirtu, AC; Malarvannan, G; Crocker, DE; Schwarz, LK; Costa, DP				Peterson, Sarah H.; Peterson, Michael G.; Debier, Cathy; Covaci, Adrian; Dirtu, Alin C.; Malarvannan, Govindan; Crocker, Daniel E.; Schwarz, Lisa K.; Costa, Daniel P.			Deep-ocean foraging northern elephant seals bioaccumulate persistent organic pollutants	SCIENCE OF THE TOTAL ENVIRONMENT																Malarvannan, Govindan/A-6264-2014; Dirtu, Alin/P-1525-2014; Covaci, Adrian/A-9058-2008	Malarvannan, Govindan/0000-0002-2212-8617; Covaci, Adrian/0000-0003-0527-1136; Peterson, Sarah/0000-0003-2773-3901; Costa, Daniel/0000-0002-0233-5782												0048-9697	1879-1026				NOV 15	2015	533						144	155		10.1016/j.scitotenv.2015.06.097								WOS:000360288300018	26151658					
J	Pastor-Guzman, J; Atkinson, PM; Dash, J; Rioja-Nieto, R				Pastor-Guzman, Julio; Atkinson, Peter M.; Dash, Jadunandan; Rioja-Nieto, Rodolfo			Spatiotemporal Variation in Mangrove Chlorophyll Concentration Using Landsat 8	REMOTE SENSING																													2072-4292					NOV	2015	7	11					14530	14558		10.3390/rs71114530								WOS:000366185200012						
J	Letourneau, DK; Allen, SGB; Kula, RR; Sharkey, MJ; Stireman, JO				Letourneau, Deborah K.; Allen, Sara G. Bothwell; Kula, Robert R.; Sharkey, Michael J.; Stireman, John O., III			Habitat eradication and cropland intensification may reduce parasitoid diversity and natural pest control services in annual crop fields	ELEMENTA-SCIENCE OF THE ANTHROPOCENE																	Stireman, John/0000-0001-8792-3980												2325-1026					OCT 7	2015	3								000069	10.12952/journal.elementa.000069								WOS:000368884700001						
J	Schaefer, AM; Titcomb, EM; Fair, PA; Stavros, HCW; Mazzoil, M; Bossart, GD; Reif, JS				Schaefer, Adam M.; Titcomb, Elizabeth Murdoch; Fair, Patricia A.; Stavros, Hui-Chen W.; Mazzoil, Marilyn; Bossart, Gregory D.; Reif, John S.			Mercury concentrations in Atlantic bottlenose dolphins (Tursiops truncatus) inhabiting the Indian River Lagoon, Florida: Patterns of spatial and temporal distribution	MARINE POLLUTION BULLETIN																													0025-326X	1879-3363				AUG 15	2015	97	1-2					544	547		10.1016/j.marpolbul.2015.05.007								WOS:000360417800070	26119626					
J	Lima, JV; Interaminense, JA; Batista, JE; Vaz, RV; Ventura, RF; Oliveira, IB; Soares, RB; Peixoto, SM				Lima-Filho, Jose Vitor; Interaminense, Juliana A.; Batista, Jacqueline E.; Vaz, Renata V.; Ventura, Roberta F.; Oliveira, Isabella B.; Soares, Roberta B.; Peixoto, Silvio M.			Coliform risk assessment through use of the clam Anomalocardia brasiliana as animal sentinel for shellfish harvesting areas in Brazil's northeast	JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE																PEIXOTO, SILVIO/O-7604-2015	PEIXOTO, SILVIO/0000-0002-2192-3854												0022-1155	0975-8402				AUG	2015	52	8					5364	5369		10.1007/s13197-015-1744-0								WOS:000358665800079	26243967					
J	Asker, N; Almroth, BC; Albertsson, E; Coltellaro, M; Bignell, JP; Hanson, N; Scarcelli, V; Fagerholm, B; Parkkonen, J; Wijkmark, E; Frenzilli, G; Forlin, L; Sturve, J				Asker, Noomi; Almroth, Bethanie Carney; Albertsson, Eva; Coltellaro, Mariateresa; Bignell, John Paul; Hanson, Niklas; Scarcelli, Vittoria; Fagerholm, Bjoern; Parkkonen, Jari; Wijkmark, Emma; Frenzilli, Giada; Forlin, Lars; Sturve, Joachim			A gene to organism approachassessing the impact of environmental pollution in eelpout (Zoarces viviparus) females and larvae	ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY																Hanson, Niklas/D-3435-2009	Carney Almroth, Bethanie/0000-0002-5037-4612; Sturve, Joachim/0000-0001-9370-993X												0730-7268	1552-8618				JUL	2015	34	7					1511	1523		10.1002/etc.2921								WOS:000357013700013	25663503					
J	Henriquez-Castillo, C; Rodriguez-Marconi, S; Rubio, F; Trefault, N; Andrade, S; De la Iglesia, R				Henriquez-Castillo, Carlos; Rodriguez-Marconi, Susana; Rubio, Francisca; Trefault, Nicole; Andrade, Santiago; De la Iglesia, Rodrigo			Eukaryotic picophytoplankton community response to copper enrichment in a metal-perturbed coastal environment	PHYCOLOGICAL RESEARCH																	Andrade, Santiago/0000-0001-9632-6088												1322-0829	1440-1835				JUL	2015	63	3					189	196		10.1111/pre.12087								WOS:000357326500004						
J	Seegar, WS; Yates, MA; Doney, GE; Jenny, JP; Seegar, TCM; Perkins, C; Giovanni, M				Seegar, William S.; Yates, Michael A.; Doney, Gregg E.; Jenny, J. Peter; Seegar, Tom C. M.; Perkins, Christopher; Giovanni, Matthew			Migrating Tundra Peregrine Falcons accumulate polycyclic aromatic hydrocarbons along Gulf of Mexico following Deepwater Horizon oil spill	ECOTOXICOLOGY																													0963-9292	1573-3017				JUL	2015	24	5					1102	1111		10.1007/s10646-015-1450-8								WOS:000355927100012	25794559					
J	Kaku, K; Aso, N; Takiguchi, F				Kaku, Kazuya; Aso, Noriko; Takiguchi, Futoshi			Space-based response to the 2011 Great East Japan Earthquake: Lessons learnt from JAXA's support using earth observation satellites	INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION																													2212-4209					JUN	2015	12						134	153		10.1016/j.ijdrr.2014.12.009								WOS:000357735000014						
J	Aydin-Onen, S; Kucuksezgin, F; Kocak, F; Acik, S				Aydin-Onen, S.; Kucuksezgin, F.; Kocak, F.; Acik, S.			Assessment of heavy metal contamination in Hediste diversicolor (OF Muller, 1776), Mugil cephalus (Linnaeus, 1758), and surface sediments of Bafa Lake (Eastern Aegean)	ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH																													0944-1344	1614-7499				JUN	2015	22	11					8702	8718		10.1007/s11356-014-4047-5								WOS:000354960300068	25567060					
J	Vallejo, AF; Chaparro, PE; Benavides, Y; Alvarez, A; Quintero, JP; Padilla, J; Arevalo-Herrera, M; Herrera, S				Vallejo, Andres F.; Chaparro, Pablo E.; Benavides, Yoldy; Alvarez, Alvaro; Pablo Quintero, Juan; Padilla, Julio; Arevalo-Herrera, Myriam; Herrera, Socrates			High prevalence of sub-microscopic infections in Colombia	MALARIA JOURNAL																	ALVAREZ PINZON, ANDRES/0000-0003-3488-8020; Arevalo, Myriam/0000-0002-3434-9425												1475-2875					MAY 15	2015	14								201	10.1186/s12936-015-0711-6								WOS:000354848500001	25971594					
J	Cuevas, N; Zorita, I; Costa, PM; Franco, J; Larreta, J				Cuevas, Nagore; Zorita, Izaskun; Costa, Pedro M.; Franco, Javier; Larreta, Joana			Development of histopathological indices in the digestive gland and gonad of mussels: Integration with contamination levels and effects of confounding factors	AQUATIC TOXICOLOGY																CUEVAS, NAGORE/T-6393-2017; Costa, Pedro/J-2962-2013	CUEVAS, NAGORE/0000-0002-2910-7173; Costa, Pedro/0000-0002-9072-3522												0166-445X	1879-1514				MAY	2015	162						152	164		10.1016/j.aquatox.2015.03.011								WOS:000353860700017	25837830					
J	Luna-Acosta, A; Budzinski, H; Le Menach, K; Thomas-Guyon, H; Bustamante, P				Luna-Acosta, A.; Budzinski, H.; Le Menach, K.; Thomas-Guyon, H.; Bustamante, P.			Persistent organic pollutants in a marine bivalve on the Marennes-Oleron Bay and the Gironde Estuary (French Atlantic Coast)-Part 1: Bioaccumulation	SCIENCE OF THE TOTAL ENVIRONMENT																Bustamante, Paco/G-5833-2011; Thomas-Guyon, Helene/O-9598-2014	Bustamante, Paco/0000-0003-3877-9390; Luna-Acosta, Andrea/0000-0002-4712-2721; Thomas-Guyon, Helene/0000-0002-7932-6841												0048-9697	1879-1026				MAY 1	2015	514						500	510		10.1016/j.scitotenv.2014.08.071								WOS:000352039500053	25440063					
J	Fonseca, LA; Fagundes, V; Girardi, FM; Maia, NL; Pimentel, FG; Braga, FR; Hiura, E; Santos, MRD				Fonseca, Leandro A.; Fagundes, Valeria; Girardi, Fabricia M.; Maia, Natasha L.; Pimentel, Filippe G.; Braga, Fabio R.; Hiura, Emy; Santos, Marcelo R. D.			Plasma cholinesterase activity as environmental impact biomarker for green turtles (Chelonia mydas) on the coast of Fernando de Noronha, Pernambuco, Brazil	PESQUISA VETERINARIA BRASILEIRA																	BRAGA, FABIO/0000-0003-2942-5785												0100-736X	1678-5150				APR	2015	35	4					385	389		10.1590/S0100-736X2015000400012								WOS:000357745300012						
J	Scanu, S; Soetebier, S; Piazzolla, D; Tiralongo, F; Mancini, E; Romano, N; Marcelli, M				Scanu, Sergio; Soetebier, Sharon; Piazzolla, Daniele; Tiralongo, Francesco; Mancini, Emanuele; Romano, Nicla; Marcelli, Marco			Concentrations of As, Cd, Cr, Ni, and Pb in the echinoid Paracentrotus lividus on the coast of Civitavecchia, northern Tyrrhenian Sea, Italy	REGIONAL STUDIES IN MARINE SCIENCE																	Scanu, Sergio/0000-0001-5770-5317; romano, nicla/0000-0002-0155-8271												2352-4855					MAR	2015	1						7	17		10.1016/j.rsma.2015.02.001								WOS:000414754300002						
J	Arellano-Peralta, VA; Medrano-Gonzalez, L				Arellano-Peralta, Veronica A.; Medrano-Gonzalez, Luis			Ecology, conservation and human history of marine mammals in the Gulf of California and Pacific coast of Baja California, Mexico	OCEAN & COASTAL MANAGEMENT																													0964-5691	1873-524X				FEB	2015	104						90	105		10.1016/j.ocecoaman.2014.12.004								WOS:000348083600009						
J	Sterckx, S; Knaeps, S; Kratzer, S; Ruddick, K				Sterckx, S.; Knaeps, S.; Kratzer, S.; Ruddick, K.			SIMilarity Environment Correction (SIMEC) applied to MERIS data over inland and coastal waters	REMOTE SENSING OF ENVIRONMENT																	Kratzer, Susanne/0000-0002-0992-7203												0034-4257	1879-0704				FEB	2015	157				SI		96	110		10.1016/j.rse.2014.06.017								WOS:000348257100009						
J	Bargaoui, R; Lecollinet, S; Lancelot, R				Bargaoui, R.; Lecollinet, S.; Lancelot, R.			Mapping the Serological Prevalence Rate of West Nile fever in Equids, Tunisia	TRANSBOUNDARY AND EMERGING DISEASES																													1865-1674	1865-1682				FEB	2015	62	1					55	66		10.1111/tbed.12077								WOS:000347332000007	23906318					
S	Wiehle, S; Lehner, S; Pleskachevsky, A		Schreier, G; Skrovseth, PE; Staudenrausch, H		Wiehle, S.; Lehner, S.; Pleskachevsky, A.			WATERLINE DETECTION AND MONITORING IN THE GERMAN WADDEN SEA USING HIGH RESOLUTION SATELLITE-BASED RADAR MEASUREMENTS	36TH INTERNATIONAL SYMPOSIUM ON REMOTE SENSING OF ENVIRONMENT	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				36th International Symposium on Remote Sensing of Environment	MAY 11-15, 2015	Berlin, GERMANY										Wiehle, Stefan/0000-0003-1476-6261												2194-9034						2015	47	W3					1029	1033		10.5194/isprsarchives-XL-7-W3-1029-2015								WOS:000380531900153						
B	Habib, KB; Cuff, A; King, T			ASME	Habib, Kashfi B.; Cuff, Andrew; King, Tony			ANALYSIS OF ICEBERG FREQUENCY IN LABRADOR SEA USING AERIAL RECONNAISSANCE FLIGHT SURVEYS AND SATELLITE RADAR DATA	PROCEEDINGS OF THE ASME 34TH INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2015, VOL 8					34th ASME International Conference on Ocean, Offshore and Arctic Engineering (OMAE2015)	MAY 31-JUN 05, 2015	St John's, CANADA	Amer Soc Mech Engn, Ocean Offshore & Arct Engn Div																							978-0-7918-5656-7				2015									V008T07A002									WOS:000379793700002						
