PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	DEMOUSTIER, C; MATSUMOTO, H				DEMOUSTIER, C; MATSUMOTO, H			SEA-FLOOR ACOUSTIC REMOTE-SENSING WITH MULTIBEAM ECHO-SOUNDERS AND BATHYMETRIC SIDESCAN SONAR SYSTEMS	MARINE GEOPHYSICAL RESEARCHES																Matsumoto, Haru/J-6812-2017	Matsumoto, Haru/0000-0002-0202-4060												0025-3235					FEB	1993	15	1					27	42		10.1007/BF01204150								WOS:A1993KP54400003						
J	DAVIES, PA; MOFOR, LA				DAVIES, PA; MOFOR, LA			REMOTE-SENSING OBSERVATIONS AND ANALYSES OF COOLING WATER DISCHARGES FROM A COASTAL POWER-STATION	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					JAN 20	1993	14	2					253	273		10.1080/01431169308904336								WOS:A1993KL65300006						
J	GEERNAERT, G; LARSEN, S				GEERNAERT, G; LARSEN, S			ON THE ROLE OF HUMIDITY IN ESTIMATING MARINE SURFACE-LAYER STRATIFICATION AND SCATTEROMETER CROSS-SECTION	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													0148-0227					JAN 15	1993	98	C1					927	932		10.1029/92JC02220								WOS:A1993KG67500006						
J	THUNELL, R; PRIDE, C; TAPPA, E; MULLERKARGER, F				THUNELL, R; PRIDE, C; TAPPA, E; MULLERKARGER, F			VARVE FORMATION IN THE GULF-OF-CALIFORNIA - INSIGHTS FROM TIME-SERIES SEDIMENT TRAP SAMPLING AND REMOTE-SENSING	QUATERNARY SCIENCE REVIEWS																													0277-3791						1993	12	6					451	&		10.1016/S0277-3791(05)80009-5								WOS:A1993NK62900009						
J	FEINGOLD, G; HEYMSFIELD, AJ				FEINGOLD, G; HEYMSFIELD, AJ			PARAMETERIZATIONS OF CONDENSATIONAL GROWTH OF DROPLETS FOR USE IN GENERAL-CIRCULATION MODELS	JOURNAL OF THE ATMOSPHERIC SCIENCES																Feingold, Graham/B-6152-2009; Heymsfield, Andrew/E-7340-2011													0022-4928					DEC 1	1992	49	23					2325	2342		10.1175/1520-0469(1992)049<2325:POCGOD>2.0.CO;2								WOS:A1992KB87000012						
J	SZEKIELDA, KH				SZEKIELDA, KH			REMOTE-SENSING FOR HAZARD MONITORING AND DISASTER ASSESSMENT - MARINE AND COASTAL APPLICATIONS IN THE MEDITERRANEAN REGION - BARRETT,EC, BROWN,R, MICALLEF,A	NATURAL RESOURCES FORUM																													0165-0203					NOV	1992	16	4					320	320										WOS:A1992KB17700014						
J	Barale, V; Murray, CN				Barale, V.; Murray, C. N.			SPACE OBSERVATIONS AND GEOGRAPHIC INFORMATION SYSTEMS: THE MARINE ENVIRONMENT CASE	FRESENIUS ENVIRONMENTAL BULLETIN																													1018-4619					OCT	1992	1	10					655	660										WOS:000208651300007						
J	PETIT, M; STRETTA, JM; FARRUGIO, H; WADSWORTH, A				PETIT, M; STRETTA, JM; FARRUGIO, H; WADSWORTH, A			SYNTHETIC APERTURE RADAR IMAGING OF SEA-SURFACE LIFE AND FISHING ACTIVITIES	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																													0196-2892	1558-0644				SEP	1992	30	5					1085	1089		10.1109/36.175346								WOS:A1992JZ98400029						
J	HICKS, DR				HICKS, DR			THE ROLE OF AUBURN-UNIVERSITY DEPARTMENT OF GEOGRAPHY IN REMOTE-SENSING GIS FOR INTERNATIONAL PROGRAMS	PHOTOGRAMMETRIC ENGINEERING AND REMOTE SENSING																													0099-1112					AUG	1992	58	8					1155	1157										WOS:A1992JF23200033						
J	VASILKOV, AP; EFIMOV, SV; KONDRANIN, TV				VASILKOV, AP; EFIMOV, SV; KONDRANIN, TV			REMOTE-SENSING OF THE BIOLUMINESCENCE IN THE BLACK-SEA	OKEANOLOGIYA																Kondranin, Timofey/K-9407-2013	Kondranin, Timofey/0000-0003-3565-3194												0030-1574					JUL-AUG	1992	32	4					769	773										WOS:A1992JN66200021						
J	SATHE, PV; SATHYENDRANATH, S				SATHE, PV; SATHYENDRANATH, S			A FORTRAN-77 PROGRAM FOR MONTE-CARLO SIMULATION OF UPWELLING LIGHT FROM THE SEA	COMPUTERS & GEOSCIENCES																													0098-3004					JUN	1992	18	5					487	507		10.1016/0098-3004(92)90090-E								WOS:A1992JG19700002						
J	HOFSTRAAT, JW; RUBELOWSKY, K; SLUTTER, S				HOFSTRAAT, JW; RUBELOWSKY, K; SLUTTER, S			CORRECTED FLUORESCENCE EXCITATION AND EMISSION-SPECTRA OF PHYTOPLANKTON - TOWARD A MORE UNIFORM APPROACH TO FLUORESCENCE MEASUREMENTS	JOURNAL OF PLANKTON RESEARCH																													0142-7873					MAY	1992	14	5					625	636		10.1093/plankt/14.5.625								WOS:A1992HV65500001						
J	ALLAN, TD				ALLAN, TD			THE MARINE-ENVIRONMENT	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161	1366-5901				APR 10	1992	13	6-7					1261	1276		10.1080/01431169208904190								WOS:A1992HP28300019						
J	LEVEN, JY; CHAUMETLAGRANGE, M; VALLOT, H				LEVEN, JY; CHAUMETLAGRANGE, M; VALLOT, H			COASTAL SURVEYING BY SATELLITE AND HELICOPTER OVER THE CHANNELS OF THE ARCACHON BASIN	INTERNATIONAL HYDROGRAPHIC REVIEW																													0020-6946					MAR	1992	69	1					117	131										WOS:A1992HR14300007						
J	GALLIE, EA; MURTHA, PA				GALLIE, EA; MURTHA, PA			SPECIFIC ABSORPTION AND BACKSCATTERING SPECTRA FOR SUSPENDED MINERALS AND CHLOROPHYLL-A IN CHILKO LAKE, BRITISH-COLUMBIA	REMOTE SENSING OF ENVIRONMENT																													0034-4257	1879-0704				FEB	1992	39	2					103	118		10.1016/0034-4257(92)90130-C								WOS:A1992HE85900003						
J	BARBER, DG; RICHARD, PR				BARBER, DG; RICHARD, PR			USE OF AVHRR IMAGERY IN ARCTIC MARINE MAMMAL RESEARCH	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					JAN 20	1992	13	2					167	175		10.1080/01431169208904033								WOS:A1992HD26800002						
J	KING, MD; KAUFMAN, YJ; MENZEL, WP; TANRE, D				KING, MD; KAUFMAN, YJ; MENZEL, WP; TANRE, D			REMOTE-SENSING OF CLOUD, AEROSOL, AND WATER-VAPOR PROPERTIES FROM THE MODERATE RESOLUTION IMAGING SPECTROMETER (MODIS)	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																Menzel, W. Paul/B-8306-2011; King, Michael/C-7153-2011	Menzel, W. Paul/0000-0001-5690-1201; King, Michael/0000-0003-2645-7298												0196-2892					JAN	1992	30	1					2	27		10.1109/36.124212								WOS:A1992HC42200001						
J	SIMON, M; CHO, BC; AZAM, F				SIMON, M; CHO, BC; AZAM, F			SIGNIFICANCE OF BACTERIAL BIOMASS IN LAKES AND THE OCEAN - COMPARISON TO PHYTOPLANKTON BIOMASS AND BIOGEOCHEMICAL IMPLICATIONS	MARINE ECOLOGY PROGRESS SERIES																Azam, Farooq/A-2306-2012													0171-8630						1992	86	2					103	110		10.3354/meps086103								WOS:A1992JV40000001						
J	MULLERKARGER, FE				MULLERKARGER, FE			REMOTE-SENSING OF MARINE POLLUTION - A CHALLENGE FOR THE 1990S	MARINE POLLUTION BULLETIN																													0025-326X	1879-3363					1992	25	1-4					54	60		10.1016/0025-326X(92)90186-A								WOS:A1992KC05000014						
J	MITCHELL, BG; BRODY, EA; YEH, EN; MCCLAIN, C; COMISO, J; MAYNARD, NG				MITCHELL, BG; BRODY, EA; YEH, EN; MCCLAIN, C; COMISO, J; MAYNARD, NG			MERIDIONAL ZONATION OF THE BARENTS SEA ECOSYSTEM INFERRED FROM SATELLITE REMOTE-SENSING AND INSITU BIOOPTICAL OBSERVATIONS	POLAR RESEARCH					PRO MARE SYMP ON POLAR MARINE ECOLOGY	MAY 12-16, 1990	TRONDHEIM, NORWAY	NORWEGIAN FISHERIES RES COUNCIL, NORWEGIAN RES COUNCIL SCI & HUMANITIES, MINIST ENVIRONM NORWAY, NORSK HYDRO, NORSKE SHELL																					0800-0395					DEC	1991	10	1					147	162		10.1111/j.1751-8369.1991.tb00641.x								WOS:A1991HX55900013						
J	CARDER, KL; HAWES, SK; BAKER, KA; SMITH, RC; STEWARD, RG; MITCHELL, BG				CARDER, KL; HAWES, SK; BAKER, KA; SMITH, RC; STEWARD, RG; MITCHELL, BG			REFLECTANCE MODEL FOR QUANTIFYING CHLOROPHYLL-A IN THE PRESENCE OF PRODUCTIVITY DEGRADATION PRODUCTS	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													0148-0227					NOV 15	1991	96	C11					20599	20611		10.1029/91JC02117								WOS:A1991GQ69300016						
J	SAID, F; DRUILHET, A				SAID, F; DRUILHET, A			EXPERIMENTAL-STUDY OF THE ATMOSPHERIC MARINE BOUNDARY-LAYER FROM INSITU AIRCRAFT MEASUREMENTS (TOSCANE-T CAMPAIGN) - VARIABILITY OF BOUNDARY-CONDITIONS AND EDDY FLUX PARAMETERIZATION	BOUNDARY-LAYER METEOROLOGY																													0006-8314					NOV	1991	57	3					219	249		10.1007/BF00120886								WOS:A1991GM28900002						
J	VASILKOV, AP				VASILKOV, AP			REMOTE-SENSING OF MARINE BIOLUMINESCENCE	OKEANOLOGIYA																													0030-1574					NOV-DEC	1991	31	6					999	1004										WOS:A1991HC00300019						
J	VUKOVICH, FM; DUNN, JW; CRISSMAN, BW				VUKOVICH, FM; DUNN, JW; CRISSMAN, BW			ASPECTS OF THE EVOLUTION OF THE MARINE BOUNDARY-LAYER DURING COLD-AIR OUTBREAKS OFF THE SOUTHEAST COAST OF THE UNITED-STATES	MONTHLY WEATHER REVIEW																													0027-0644	1520-0493				SEP	1991	119	9					2252	2279		10.1175/1520-0493(1991)119<2252:AOTEOT>2.0.CO;2								WOS:A1991GF87600011						
J	KASTURIRANGAN, K; JOSEPH, G; KALYANRAMAN, S; THYAGARAJAN, K; CHANDRASEKHAR, MG; RAJU, DV; RAGHUNATHAN, S; GOPALAN, AKS; VENKATACHARI, KV; SHIVAKUMAR, SK				KASTURIRANGAN, K; JOSEPH, G; KALYANRAMAN, S; THYAGARAJAN, K; CHANDRASEKHAR, MG; RAJU, DV; RAGHUNATHAN, S; GOPALAN, AKS; VENKATACHARI, KV; SHIVAKUMAR, SK			IRS MISSION	CURRENT SCIENCE																													0011-3891					AUG 25	1991	61	3-4					136	151										WOS:A1991GD33100004						
J	FOOTE, KG; KNUDSEN, P; KORNELIUSSEN, RJ; NORDBO, PE; ROANG, K				FOOTE, KG; KNUDSEN, P; KORNELIUSSEN, RJ; NORDBO, PE; ROANG, K			POSTPROCESSING SYSTEM FOR ECHO SOUNDER DATA	JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA																													0001-4966					JUL	1991	90	1					37	47		10.1121/1.401261								WOS:A1991FV28000005						
J	JOHANNESSEN, JA; SHUCHMAN, RA; JOHANNESSEN, OM; DAVIDSON, KL; LYZENGA, DR				JOHANNESSEN, JA; SHUCHMAN, RA; JOHANNESSEN, OM; DAVIDSON, KL; LYZENGA, DR			SYNTHETIC APERTURE RADAR IMAGING OF UPPER OCEAN CIRCULATION FEATURES AND WIND FRONTS	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													0148-0227					JUN 15	1991	96	C6					10411	10422		10.1029/91JC00301								WOS:A1991FT34300002						
J	PRIEDE, IG; FRENCH, J				PRIEDE, IG; FRENCH, J			TRACKING OF MARINE ANIMALS BY SATELLITE	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					APR	1991	12	4					667	680		10.1080/01431169108929684								WOS:A1991FD71600002						
J	PETIT, M				PETIT, M			AEROSPATIAL REMOTE-SENSING AS CATALYST OF AN OPERATIONAL MARINE FISHERY (HALIEUTIC) SCIENCE	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					APR	1991	12	4					713	724		10.1080/01431169108929688								WOS:A1991FD71600006						
J	BARALE, V				BARALE, V			SEA-SURFACE COLOR IN THE FIELD OF BIOLOGICAL OCEANOGRAPHY	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					APR	1991	12	4					781	793		10.1080/01431169108929694								WOS:A1991FD71600012						
J	BARALE, V				BARALE, V			MARINE REMOTE-SENSING INFORMATION-SYSTEM (MARSIS) - A CONCEPTUAL DESIGN	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					APR	1991	12	4					795	802		10.1080/01431169108929695								WOS:A1991FD71600013						
J	NAKAJIMA, T; KING, MD; SPINHIRNE, JD; RADKE, LF				NAKAJIMA, T; KING, MD; SPINHIRNE, JD; RADKE, LF			DETERMINATION OF THE OPTICAL-THICKNESS AND EFFECTIVE PARTICLE RADIUS OF CLOUDS FROM REFLECTED SOLAR-RADIATION MEASUREMENTS .2. MARINE STRATOCUMULUS OBSERVATIONS	JOURNAL OF THE ATMOSPHERIC SCIENCES																King, Michael/C-7153-2011; Nakajima, Teruyuki/H-2370-2013	King, Michael/0000-0003-2645-7298; Nakajima, Teruyuki/0000-0002-9042-504X												0022-4928					MAR 1	1991	48	5					728	750		10.1175/1520-0469(1991)048<0728:DOTOTA>2.0.CO;2								WOS:A1991FC93100005						
J	MACBAIN, J; SECREST, B				MACBAIN, J; SECREST, B			SOURCE IDENTIFICATION IN REMOTE-SENSING PROBLEMS	SIAM REVIEW																													0036-1445					MAR	1991	33	1					109	113		10.1137/1033007								WOS:A1991FD40400007						
J	DUDELZAK, AE; BABICHENKO, SM; PORYVKINA, LV; SAAR, KJ				DUDELZAK, AE; BABICHENKO, SM; PORYVKINA, LV; SAAR, KJ			TOTAL LUMINESCENT SPECTROSCOPY FOR REMOTE LASER DIAGNOSTICS OF NATURAL-WATER CONDITIONS	APPLIED OPTICS																													0003-6935					FEB 1	1991	30	4					453	458		10.1364/AO.30.000453								WOS:A1991EW64400023	20582013					
J	PREZELIN, BB; TILZER, MM; SCHOFIELD, O; HAESE, C				PREZELIN, BB; TILZER, MM; SCHOFIELD, O; HAESE, C			THE CONTROL OF THE PRODUCTION PROCESS OF PHYTOPLANKTON BY THE PHYSICAL STRUCTURE OF THE AQUATIC ENVIRONMENT WITH SPECIAL REFERENCE TO ITS OPTICAL-PROPERTIES	AQUATIC SCIENCES																	schofield, oscar/0000-0003-2359-4131												1015-1621						1991	53	2-3					136	186		10.1007/BF00877058								WOS:A1991FZ65600002						
J	DURKEE, PA; PFEIL, F; FROST, E; SHEMA, R				DURKEE, PA; PFEIL, F; FROST, E; SHEMA, R			GLOBAL ANALYSIS OF AEROSOL-PARTICLE CHARACTERISTICS	ATMOSPHERIC ENVIRONMENT PART A-GENERAL TOPICS																													0004-6981						1991	25	11					2457	2471		10.1016/0960-1686(91)90163-2								WOS:A1991GD14800006						
J	PRANDLE, D				PRANDLE, D			A 5-YEAR SCIENTIFIC-RESEARCH PROGRAM FOR MANAGING COASTAL SEAS	MARINE POLLUTION BULLETIN																													0025-326X	1879-3363					1991	23						63	68		10.1016/0025-326X(91)90651-8								WOS:A1991FJ01200015						
J	ANDRE, JM; MOREL, A				ANDRE, JM; MOREL, A			ATMOSPHERIC CORRECTIONS AND INTERPRETATION OF MARINE RADIANCES IN CZCS IMAGERY, REVISITED	OCEANOLOGICA ACTA																													0399-1784						1991	14	1					3	22										WOS:A1991EZ66900001						
J	TOPLISS, BJ; PAYZANT, LA; HURLEY, PCF; MILLER, JR; FREEMANTLE, J				TOPLISS, BJ; PAYZANT, LA; HURLEY, PCF; MILLER, JR; FREEMANTLE, J			INTERPRETATION OF MULTI-SEASON, MULTIYEAR COLOR IMAGERY FOR A CONTINENTAL-SHELF REGION	OCEANOLOGICA ACTA																													0399-1784						1991	14	6					533	547										WOS:A1991HA02600001						
J	GREGG, WW; CARDER, KL				GREGG, WW; CARDER, KL			A SIMPLE SPECTRAL SOLAR IRRADIANCE MODEL FOR CLOUDLESS MARITIME ATMOSPHERES	LIMNOLOGY AND OCEANOGRAPHY																													0024-3590					DEC	1990	35	8					1657	1675		10.4319/lo.1990.35.8.1657								WOS:A1990FE65500001						
J	REID, PC; LANCELOT, C; GIESKES, WWC; HAGMEIER, E; WEICHART, G				REID, PC; LANCELOT, C; GIESKES, WWC; HAGMEIER, E; WEICHART, G			PHYTOPLANKTON OF THE NORTH-SEA AND ITS DYNAMICS - A REVIEW	NETHERLANDS JOURNAL OF SEA RESEARCH																													0077-7579					NOV	1990	26	2-4					295	331		10.1016/0077-7579(90)90094-W								WOS:A1990FA34200004						
J	PIERSON, WJ				PIERSON, WJ			EXAMPLES OF, REASONS FOR, AND CONSEQUENCES OF THE POOR QUALITY OF WIND DATA FROM SHIPS FOR THE MARINE BOUNDARY-LAYER - IMPLICATIONS FOR REMOTE-SENSING	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS																													2169-9275	2169-9291				AUG 15	1990	95	C8					13313	13340		10.1029/JC095iC08p13313								WOS:A1990DV16100021						
J	CARDER, KL; STEWARD, RG; HARVEY, GR; ORTNER, PB				CARDER, KL; STEWARD, RG; HARVEY, GR; ORTNER, PB			MARINE HUMIC AND FULVIC-ACIDS - THEIR EFFECTS ON REMOTE-SENSING OF OCEAN CHLOROPHYLL	LIMNOLOGY AND OCEANOGRAPHY																													0024-3590					JAN	1989	34	1					68	81		10.4319/lo.1989.34.1.0068								WOS:A1989T814300005						
J	ROBINSON, IS				ROBINSON, IS			EDUCATION AND TRAINING FOR MARINE SCIENCE APPLICATIONS OF REMOTE-SENSING	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					OCT-NOV	1988	9	10-11					1847	1857		10.1080/01431168808954982								WOS:A1988R104200026						
J	MINNETT, PJ; EYRE, JR; PESCOD, RW				MINNETT, PJ; EYRE, JR; PESCOD, RW			THE VARIABILITY OF THE NORTH-ATLANTIC MARINE ATMOSPHERE AND ITS RELEVANCE TO REMOTE-SENSING	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161					JUN	1987	8	6					871	880		10.1080/01431168708948695								WOS:A1987J149700006						
J	SCEPAN, J; ESTES, JE; CARLSON, RM				SCEPAN, J; ESTES, JE; CARLSON, RM			REMOTE-SENSING FOR DETECTION OF OIL IN THE MARINE-ENVIRONMENT - AN EVALUATION OF THE UNITED-STATES COAST GUARD AIREYE SURVEILLANCE SYSTEM	SCIENCE OF THE TOTAL ENVIRONMENT																													0048-9697					NOV 15	1986	56						287	293		10.1016/0048-9697(86)90333-5								WOS:A1986E800700025						
J	NARAIN, A; JADHAV, RN; DWIVEDI, RM; MAJUMDER, KL; SHARMA, GP; JOSEPH, KM; SOMVANSHI, VS; SILAS, EG; NAIR, PVR; SUBBARAJU, G; PILLAI, VK; PONNAIAH, AG; BALCHANDRAN, VK				NARAIN, A; JADHAV, RN; DWIVEDI, RM; MAJUMDER, KL; SHARMA, GP; JOSEPH, KM; SOMVANSHI, VS; SILAS, EG; NAIR, PVR; SUBBARAJU, G; PILLAI, VK; PONNAIAH, AG; BALCHANDRAN, VK			JOINT EXPERIMENTS PROGRAM IN REMOTE-SENSING OF MARINE FISH RESOURCES	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161						1985	6	3-4					569	576		10.1080/01431168508948479                                                       								WOS:A1985AES7200020						
J	NIHOUL, JCJ				NIHOUL, JCJ			A 3-DIMENSIONAL GENERAL MARINE CIRCULATION MODEL IN A REMOTE-SENSING PERSPECTIVE - APPLICATION TO THE ADRIATIC SEA	ANNALES GEOPHYSICAE																													0755-0685						1984	2	4					433	441										WOS:A1984TJ85300006						
J	GORDON, HR				GORDON, HR			REMOTE-SENSING MARINE BIOLUMINESCENCE - THE ROLE OF THE IN-WATER SCALER IRRADIANCE	APPLIED OPTICS																													0003-6935						1984	23	11					1694	1696										WOS:A1984SU67800009						
J	[Anonymous]				[Anonymous]			REMOTE-SENSING APPLICATIONS IN MARINE SCIENCE AND TECHNOLOGY - CRACKNELL,AP	GEOLOGICAL MAGAZINE																													0016-7568						1984	121	4					369	370										WOS:A1984TE28400015						
J	GREEN, WR				GREEN, WR			REMOTE-SENSING APPLICATIONS IN MARINE SCIENCE AND TECHNOLOGY - CRACKNELL,AP	GEOPHYSICS																													0016-8033						1984	49	6					841	842										WOS:A1984SV29800020						
J	HICKMAN, GD; EDMONDS, JA; LYNCH, RV				HICKMAN, GD; EDMONDS, JA; LYNCH, RV			LASER-INDUCED MARINE BIOLUMINESCENCE MEASUREMENTS AND THE POTENTIAL FOR AIRBORNE REMOTE-SENSING	REMOTE SENSING OF ENVIRONMENT																													0034-4257						1984	15	1					77	89										WOS:A1984SD43300006						
J	OCHIAI, H; TAKEUCHI, S				OCHIAI, H; TAKEUCHI, S			JOINT ANALYSIS OF SATELLITE REMOTE-SENSING DATA FOR MARINE ENVIRONMENTAL MONITORING	ACTA ASTRONAUTICA																													0094-5765						1983	10	5-6					283	289		10.1016/0094-5765(83)90078-4								WOS:A1983RL62800007						
J	CINI, R; LOMBARDINI, PP; HUHNERFUSS, H				CINI, R; LOMBARDINI, PP; HUHNERFUSS, H			REMOTE-SENSING OF MARINE SLICKS UTILIZING THEIR INFLUENCE ON WAVE SPECTRA	INTERNATIONAL JOURNAL OF REMOTE SENSING																													0143-1161						1983	4	1					101	110		10.1080/01431168308948533								WOS:A1983QK19800007						
J	WHITLOCK, CH				WHITLOCK, CH			MARINE SEDIMENT TOLERANCES FOR REMOTE-SENSING OF ATMOSPHERIC AEROSOLS OVER WATER	APPLIED OPTICS																													0003-6935						1982	21	23					4196	4198		10.1364/AO.21.004196								WOS:A1982PS31700010	20401036					
J	TILTON, EL				TILTON, EL			APPLICATION OF SPACE REMOTE-SENSING TECHNOLOGY TO LIVING MARINE RESOURCES IN COASTAL ZONES	ADVANCES IN EARTH ORIENTED APPLICATIONS OF SPACE TECHNOLOGY																													0191-538X						1981	1	1					89	96										WOS:A1981LL76100008						
J	DOWLING, JA				DOWLING, JA			DEFINITION OF A REMOTE-SENSING SYSTEM FOR THE MEASUREMENT OF MARINE AEROSOL EXTINCTION - A SHIPBOARD VISIBILITY METER	JOURNAL OF THE OPTICAL SOCIETY OF AMERICA																													0030-3941						1981	71	12					1644	1644										WOS:A1981MU54200450						
J	CHARLTON, JA				CHARLTON, JA			THE POTENTIAL OF SATELLITE AND AIRCRAFT REMOTE-SENSING TECHNIQUES TO MARINE AND COASTAL POLLUTION MONITORING	PROGRESS IN WATER TECHNOLOGY																													0306-6746						1980	12	4					687	&										WOS:A1980KN66500019						
J	MANDICS, PA; GAYNOR, JE; HALL, FF; NEFF, WD				MANDICS, PA; GAYNOR, JE; HALL, FF; NEFF, WD			ACOUSTIC REMOTE-SENSING OF MARINE ATMOSPHERE IN GATE	TRANSACTIONS-AMERICAN GEOPHYSICAL UNION																Neff, William/E-2725-2010	Neff, William/0000-0003-4047-7076												0002-8606						1975	56	12					988	988										WOS:A1975AW55100138						
J	ARVESEN, JC; MILLARD, JP; WEAVER, EC				ARVESEN, JC; MILLARD, JP; WEAVER, EC			REMOTE SENSING OF CHLOROPHYLL AND TEMPERATURE IN MARINE AND FRESH WATERS	ASTRONAUTICA ACTA																													0004-6205						1973	18	3					229	239										WOS:A1973P880900007						
J	GOWER, JFR				GOWER, JFR			REMOTE-SENSING AT MARINE SCIENCES DIRECTORATE (PACIFIC REGION)	CANADIAN AERONAUTICS AND SPACE JOURNAL																													0008-2821						1973	19	10					507	510										WOS:A1973R803100005						
