PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Dierssen, HM; Chlus, A; Russell, B				Dierssen, H. M.; Chlus, A.; Russell, B.			Hyperspectral discrimination of floating mats of seagrass wrack and the macroalgae Sargassum in coastal waters of Greater Florida Bay using airborne remote sensing	REMOTE SENSING OF ENVIRONMENT																	Russell, Brandon/0000-0002-8848-4841												0034-4257	1879-0704				SEP 15	2015	167				SI		247	258		10.1016/j.rse.2015.01.027								WOS:000360510800021						
J	Hossain, MS; Bujang, JS; Zakaria, MH; Hashim, M				Hossain, Mohammad Shawkat; Bujang, Japar Sidik; Zakaria, Muta Harah; Hashim, Mazlan			Assessment of the impact of Landsat 7 Scan Line Corrector data gaps on Sungai Pulai Estuary seagrass mapping	APPLIED GEOMATICS																	Hossain, Mohammad Shawkat/0000-0002-1974-7169; Hashim, Mazlan/0000-0001-8284-3332												1866-9298	1866-928X				SEP	2015	7	3					189	202		10.1007/s12518-015-0162-3								WOS:000422549200004						
J	Thorhaug, A; Berlyn, GP; Poulos, HM; Goodale, UM				Thorhaug, Anitra; Berlyn, Graerne P.; Poulos, Helen M.; Goodale, Uromi M.			Pollutant tracking for 3 Western North Atlantic sea grasses by remote sensing: Preliminary diminishing white light responses of Thalassia testudinum, Halodule wrightii, and Zostera marina	MARINE POLLUTION BULLETIN																													0025-326X	1879-3363				AUG 15	2015	97	1-2					460	469		10.1016/j.marpolbul.2015.05.028								WOS:000360417800058	26119628					
J	Cruz-Garcia, LM; Arreola-Lizarraga, JA; Cesena-Beltran, GE; Mendoza-Salgado, RA; Galina-Tessaro, P; Beltran-Morales, LF; Ortega-Rubio, A				Maria Cruz-Garcia, Luz; Alfredo Arreola-Lizarraga, Jose; Ezequiel Cesena-Beltran, Gil; Arturo Mendoza-Salgado, Renato; Galina-Tessaro, Patricia; Felipe Beltran-Morales, Luis; Ortega-Rubio, Alfredo			An examination of coastal conservation by remote sensing in Baja California Sur, M,xico	JOURNAL OF COASTAL CONSERVATION																													1400-0350	1874-7841				AUG	2015	19	4					609	619		10.1007/s11852-015-0411-y								WOS:000362017900015						
J	Moffett, KB; Nardin, W; Silvestri, S; Wang, C; Temmerman, S				Moffett, Kevan B.; Nardin, William; Silvestri, Sonia; Wang, Chen; Temmerman, Stijn			Multiple Stable States and Catastrophic Shifts in Coastal Wetlands: Progress, Challenges, and Opportunities in Validating Theory Using Remote Sensing and Other Methods	REMOTE SENSING																Temmerman, Stijn/C-5521-2009	SILVESTRI, SONIA/0000-0002-5114-8633												2072-4292					AUG	2015	7	8					10184	10226		10.3390/rs70810184								WOS:000360818800032						
J	Garvis, SK; Sacks, PE; Walters, LJ				Garvis, Stephanie K.; Sacks, Paul E.; Walters, Linda J.			FORMATION, MOVEMENT, AND RESTORATION OF DEAD INTERTIDAL OYSTER REEFS IN CANAVERAL NATIONAL SEASHORE AND MOSQUITO LAGOON, FLORIDA	JOURNAL OF SHELLFISH RESEARCH																													0730-8000	1943-6319				AUG	2015	34	2					251	258		10.2983/035.034.0206								WOS:000360410500006						
J	Eugenio, F; Marcello, J; Martin, J				Eugenio, Francisco; Marcello, Javier; Martin, Javier			High-Resolution Maps of Bathymetry and Benthic Habitats in Shallow-Water Environments Using Multispectral Remote Sensing Imagery	IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING																	Marcello, Javier/0000-0002-9646-1017												0196-2892	1558-0644				JUL	2015	53	7					3539	3549		10.1109/TGRS.2014.2377300								WOS:000351461000001						
J	Lyons, M; Roelfsema, C; Kovacs, E; Samper-Villarreal, J; Saunders, M; Maxwell, P; Phinn, S				Lyons, Mitchell; Roelfsema, Chris; Kovacs, Eva; Samper-Villarreal, Jimena; Saunders, Megan; Maxwell, Paul; Phinn, Stuart			Rapid monitoring of seagrass biomass using a simple linear modelling approach, in the field and from space	MARINE ECOLOGY PROGRESS SERIES																Saunders, Megan/I-7731-2012; Roelfsema, Chris/B-1591-2015	Saunders, Megan/0000-0002-8549-5609; 												0171-8630	1616-1599				JUN 18	2015	530						1	14		10.3354/meps11321								WOS:000356938800001						
J	Sagawa, T; Komatsu, T				Sagawa, Tatsuyuki; Komatsu, Teruhisa			Simulation of seagrass bed mapping by satellite images based on the radiative transfer model	OCEAN SCIENCE JOURNAL																													1738-5261	2005-7172				JUN	2015	50	2					335	342		10.1007/s12601-015-0031-3								WOS:000357691000022						
J	Sawayama, S; Nurdin, N; Akbar, ASM; Sakamoto, SX; Komatsu, T				Sawayama, Shuhei; Nurdin, Nurjannah; Akbar, Muhammad A. S.; Sakamoto, Shingo X.; Komatsu, Teruhisa			Introduction of geospatial perspective to the ecology of fish-habitat relationships in Indonesian coral reefs: A remote sensing approach	OCEAN SCIENCE JOURNAL																													1738-5261	2005-7172				JUN	2015	50	2					343	352		10.1007/s12601-015-0032-2								WOS:000357691000023						
J	Zhang, CY				Zhang, Caiyun			Applying data fusion techniques for benthic habitat mapping and monitoring in a coral reef ecosystem	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																													0924-2716	1872-8235				JUN	2015	104						213	223		10.1016/j.isprsjprs.2014.06.005								WOS:000355030700018						
J	Pu, RL; Bell, S; English, D				Pu, Ruiliang; Bell, Susan; English, David			Developing Hyperspectral Vegetation Indices for Identifying Seagrass Species and Cover Classes	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				MAY	2015	31	3					595	615		10.2112/JCOASTRES-D-12-00272.1								WOS:000354074400008						
J	Kim, K; Choi, JK; Ryu, JH; Jeong, HJ; Lee, K; Park, MG; Kim, KY				Kim, Keunyong; Choi, Jong-Kuk; Ryu, Joo-Hyung; Jeong, Hae Jin; Lee, Kitack; Park, Myung Gil; Kim, Kwang Young			Observation of typhoon-induced seagrass die-off using remote sensing	ESTUARINE COASTAL AND SHELF SCIENCE																Jeong, hae jin/B-8908-2009; Lee, Kitack/G-7184-2015													0272-7714	1096-0015				MAR 5	2015	154						111	121		10.1016/j.ecss.2014.12.036								WOS:000351973100014						
J	Yang, CY; Yang, DT				Yang, Chaoyu; Yang, Dingtian			An Improved Empirical Model for Retrieving Bottom Reflectance in Optically Shallow Water	IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING																													1939-1404	2151-1535				MAR	2015	8	3					1266	1273		10.1109/JSTARS.2015.2398898								WOS:000352279200030						
J	Saunders, MI; Bayraktarov, E; Roelfsema, CM; Leon, JX; Samper-Villarreal, J; Phinn, SR; Lovelock, CE; Mumby, PJ				Saunders, Megan I.; Bayraktarov, Elisa; Roelfsema, Chris M.; Leon, Javier X.; Samper-Villarreal, Jimena; Phinn, Stuart R.; Lovelock, Catherine E.; Mumby, Peter J.			Spatial and temporal variability of seagrass at Lizard Island, Great Barrier Reef	BOTANICA MARINA																Roelfsema, Chris/B-1591-2015; Lovelock, Catherine/G-7370-2012; Saunders, Megan/I-7731-2012	Lovelock, Catherine/0000-0002-2219-6855; Saunders, Megan/0000-0002-8549-5609; Leon, Javier/0000-0002-4201-5804												0006-8055	1437-4323				FEB	2015	58	1					35	49		10.1515/bot-2014-0060								WOS:000349096300004						
S	Teixeira, L; Nilsson, M; Hedley, J; Shapiro, A		Schreier, G; Skrovseth, PE; Staudenrausch, H		Teixeira, L.; Nilsson, M.; Hedley, J.; Shapiro, A.			BENTHIC HABITAT MAPPING AND BIODIVERSITY ANALYSIS IN THE PRIMEIRAS AND SEGUNDAS ARCHIPELAGO RESERVE	36TH INTERNATIONAL SYMPOSIUM ON REMOTE SENSING OF ENVIRONMENT	International Archives of the Photogrammetry Remote Sensing and Spatial Information Sciences				36th International Symposium on Remote Sensing of Environment	MAY 11-15, 2015	Berlin, GERMANY																						2194-9034						2015	47	W3					1009	1016		10.5194/isprsarchives-XL-7-W3-1009-2015								WOS:000380531900150						
S	Tin, HC; O'Leary, M; Fotedar, R; Garcia, R			IEEE	Tin, Hoang C.; O'Leary, Michael; Fotedar, Ravi; Garcia, Rodrigo			Spectral response of marine submerged aquatic vegetation: a case study in Western Australia coast	OCEANS 2015 - MTS/IEEE WASHINGTON	OCEANS-IEEE				OCEANS MTS/IEEE Conference	OCT 19-22, 2015	Washington, DC	MTS, IEEE																					0197-7385		978-0-933957-43-5				2015																		WOS:000380550000227						
B	Pergent, G; Pergent-Martini, C; Bonacorsi, M; de Florinier, M; Valette-Sansevin, A		Ozhan, E		Pergent, Gerard; Pergent-Martini, Christine; Bonacorsi, Marina; de Florinier, Marine; Valette-Sansevin, Audrey			Assessment of Carbon Sequestration in Posidonia Meadow	TWELFTH INTERNATIONAL CONFERENCE ON THE MEDITERRANEAN COASTAL ENVIRONMENT (MEDCOAST 15), VOLS 1 AND 2					12th International Conference on the Mediterranean Coastal Environment (MEDCOAST)	OCT 06-10, 2015	Varna, BULGARIA	Mediterranean Coastal Fdn, Inst Oceanol, Inst Fish Resources, Republ Turkey, Promot Fund																							978-605-85652-3-4				2015							231	238										WOS:000377577200023						
S	Marcello, J; Eugenio, F; Marques, F; Martin, J			IEEE	Marcello, J.; Eugenio, F.; Marques, F.; Martin, J.			PRECISE CLASSIFICATION OF COASTAL BENTHIC HABITATS USING HIGH RESOLUTION WORLDVIEW-2 IMAGERY	2015 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE									Marcello, Javier/0000-0002-9646-1017												2153-6996		978-1-4799-7929-5				2015							2307	2310										WOS:000371696702101						
J	Barrell, J; Grant, J; Hanson, A; Mahoney, M				Barrell, Jeffrey; Grant, Jon; Hanson, Alan; Mahoney, Matthew			Evaluating the complementarity of acoustic and satellite remote sensing for seagrass landscape mapping	INTERNATIONAL JOURNAL OF REMOTE SENSING																Hashim, Mazlan/J-7291-2012	Hashim, Mazlan/0000-0001-8284-3332; Barrell, Jeffrey/0000-0002-1740-2829												0143-1161	1366-5901					2015	36	16					4069	4094		10.1080/01431161.2015.1076208								WOS:000359970900001						
J	Bufarale, G; Collins, LB				Bufarale, Giada; Collins, Lindsay B.			Stratigraphic architecture and evolution of a barrier seagrass bank in the mid-late Holocene, Shark Bay, Australia	MARINE GEOLOGY																Bufarale, Giada/B-8276-2015; Collins, Lindsay/B-3219-2015	Bufarale, Giada/0000-0003-4966-6797; Collins, Lindsay/0000-0002-7813-4987												0025-3227	1872-6151				JAN 1	2015	359						1	21		10.1016/j.margeo.2014.11.010								WOS:000348628500001						
J	Hossain, MS; Bujang, JS; Zakaria, MH; Hashim, M				Hossain, M. S.; Bujang, J. S.; Zakaria, M. H.; Hashim, M.			The application of remote sensing to seagrass ecosystems: an overview and future research prospects	INTERNATIONAL JOURNAL OF REMOTE SENSING																Hossain, Mohammad Shawkat/K-1050-2014; Hashim, Mazlan/J-7291-2012	Hossain, Mohammad Shawkat/0000-0002-1974-7169; Hashim, Mazlan/0000-0001-8284-3332; bujang, japar sidik/0000-0002-9797-7963												0143-1161	1366-5901					2015	36	1					61	114		10.1080/01431161.2014.990649								WOS:000348464300004						
J	Hogrefe, KR; Ward, DH; Donnelly, TF; Dau, N				Hogrefe, Kyle R.; Ward, David H.; Donnelly, Tyrone F.; Dau, Niels			Establishing a Baseline for Regional Scale Monitoring of Eelgrass (Zostera marina) Habitat on the Lower Alaska Peninsula	REMOTE SENSING																													2072-4292					DEC	2014	6	12					12447	12477		10.3390/rs61212447								WOS:000346795300035						
J	Vandermeulen, H				Vandermeulen, Herb			Bay-scale assessment of eelgrass beds using sidescan and video	HELGOLAND MARINE RESEARCH																													1438-387X	1438-3888				DEC	2014	68	4					559	569		10.1007/s10152-014-0412-5								WOS:000344559500011						
J	Hill, VJ; Zimmerman, RC; Bissett, WP; Dierssen, H; Kohler, DDR				Hill, Victoria J.; Zimmerman, Richard C.; Bissett, W. Paul; Dierssen, Heidi; Kohler, David D. R.			Evaluating Light Availability, Seagrass Biomass, and Productivity Using Hyperspectral Airborne Remote Sensing in Saint Joseph's Bay, Florida	ESTUARIES AND COASTS																													1559-2723	1559-2731				NOV	2014	37	6					1467	1489		10.1007/s12237-013-9764-3								WOS:000343722700012						
J	Noiraksar, T; Sawayama, S; Phauk, S; Komatsu, T				Noiraksar, Thidarat; Sawayama, Shuhei; Phauk, Sophany; Komatsu, Teruhisa			Mapping Sargassum beds off the coast of Chon Buri Province, Thailand, using ALOS AVNIR-2 satellite imagery	BOTANICA MARINA																													0006-8055	1437-4323				OCT	2014	57	5					367	377		10.1515/bot-2014-0015								WOS:000343111500004						
J	Pu, RL; Bell, S; Meyer, C				Pu, Ruiliang; Bell, Susan; Meyer, Cynthia			Mapping and assessing seagrass bed changes in Central Florida's west coast using multitemporal Landsat TM imagery	ESTUARINE COASTAL AND SHELF SCIENCE																													0272-7714	1096-0015				AUG 5	2014	149						68	79		10.1016/j.ecss.2014.07.014								WOS:000346220800007						
J	Nobi, EP; Kumar, PKD				Nobi, E. P.; Kumar, P. K. Dinesh			Environmental characteristics of tropical coral reef-seagrass dominated lagoons (Lakshadweep, India) and implications to resilience to climate change	ENVIRONMENTAL EARTH SCIENCES																													1866-6280	1866-6299				AUG	2014	72	4					1025	1037		10.1007/s12665-013-3020-9								WOS:000341084400006						
J	Roelfsema, CM; Lyons, M; Kovacs, EM; Maxwell, P; Saunders, MI; Samper-Villarreal, J; Phinn, SR				Roelfsema, Chris M.; Lyons, Mitchell; Kovacs, Eva M.; Maxwell, Paul; Saunders, Megan I.; Samper-Villarreal, Jimena; Phinn, Stuart R.			Multi-temporal mapping of seagrass cover, species and biomass: A semi-automated object based image analysis approach	REMOTE SENSING OF ENVIRONMENT																Saunders, Megan/I-7731-2012; Ma, Lei/I-4597-2014; Roelfsema, Chris/B-1591-2015	Saunders, Megan/0000-0002-8549-5609; 												0034-4257	1879-0704				JUL	2014	150						172	187		10.1016/j.rse.2014.05.001								WOS:000339037500015						
J	Petus, C; Collier, C; Devlin, M; Rasheed, M; McKenna, S				Petus, Caroline; Collier, Catherine; Devlin, Michelle; Rasheed, Michael; McKenna, Skye			Using MODIS data for understanding changes in seagrass meadow health: A case study in the Great Barrier Reef (Australia)	MARINE ENVIRONMENTAL RESEARCH																Petus, Caroline/A-6937-2015; McKenna, Skye/B-7696-2014; Devlin, Michelle/M-5870-2014; Collier, Catherine/M-6308-2014; Rasheed, Michael/B-7698-2014; TropWATER, Research ID/P-1401-2014	McKenna, Skye/0000-0003-3393-9439; Devlin, Michelle/0000-0003-2194-2534; Collier, Catherine/0000-0001-9494-6582; Rasheed, Michael/0000-0002-8316-7644; 												0141-1136	1879-0291				JUL	2014	98						68	85		10.1016/j.marenvres.2014.03.006								WOS:000336879900008	24709476					
J	Lathrop, RG; Haag, SM; Merchant, D; Kennish, MJ; Fertig, B				Lathrop, Richard G., Jr.; Haag, Scott M.; Merchant, Daniel; Kennish, Michael J.; Fertig, Benjamin			Comparison of remotely-sensed surveys vs. in situ plot-based assessments of sea grass condition in Barnegat Bay-Little Egg Harbor, New Jersey USA	JOURNAL OF COASTAL CONSERVATION																													1400-0350	1874-7841				JUN	2014	18	3					299	308		10.1007/s11852-014-0319-y								WOS:000336739500014						
J	Lee, ZP; Shang, SL; Hu, CM; Zibordi, G				Lee, Zhongping; Shang, Shaoling; Hu, Chuanmin; Zibordi, Giuseppe			Spectral interdependence of remote-sensing reflectance and its implications on the design of ocean color satellite sensors	APPLIED OPTICS																													1559-128X	2155-3165				MAY 20	2014	53	15					3301	3310		10.1364/AO.53.003301								WOS:000336806400020	24922219					
J	Garcia, RA; Fearns, PRCS; McKinna, LIW				Garcia, Rodrigo A.; Fearns, Peter R. C. S.; McKinna, Lachlan I. W.			Detecting trend and seasonal changes in bathymetry derived from HICO imagery: A case study of Shark Bay, Western Australia	REMOTE SENSING OF ENVIRONMENT																													0034-4257	1879-0704				MAY 5	2014	147						186	205		10.1016/j.rse.2014.03.010								WOS:000336186400016						
J	Mouroulis, P; Van Gorp, B; Green, RO; Dierssen, H; Wilson, DW; Eastwood, M; Boardman, J; Gao, BC; Cohen, D; Franklin, B; Loya, F; Lundeen, S; Mazer, A; McCubbin, I; Randall, D; Richardson, B; Rodriguez, JI; Sarture, C; Urquiza, E; Vargas, R; White, V; Yee, K				Mouroulis, Pantazis; Van Gorp, Byron; Green, Robert O.; Dierssen, Heidi; Wilson, Daniel W.; Eastwood, Michael; Boardman, Joseph; Gao, Bo-Cai; Cohen, David; Franklin, Brian; Loya, Frank; Lundeen, Sarah; Mazer, Alan; McCubbin, Ian; Randall, David; Richardson, Brandon; Rodriguez, Jose I.; Sarture, Charles; Urquiza, Eugenio; Vargas, Rudolph; White, Victor; Yee, Karl			Portable Remote Imaging Spectrometer coastal ocean sensor: design, characteristics, and first flight results	APPLIED OPTICS																													1559-128X	2155-3165				MAR 1	2014	53	7					1363	1380		10.1364/AO.53.001363								WOS:000332226900017	24663366					
J	Hinojosa-Arango, G; Rioja-Nieto, R; Suarez-Castillo, AN; Riosmena-Rodriguez, R				Hinojosa-Arango, Gustavo; Rioja-Nieto, Rodolfo; Suarez-Castillo, Alvin N.; Riosmena-Rodriguez, Rafael			Using GIS methods to evaluate rhodolith and Sargassum beds as critical habitats for commercially important marine species in Bahia Concepcion, BCS, Mexico	CRYPTOGAMIE ALGOLOGIE																													0181-1568	1776-0984				FEB	2014	35	1					49	65		10.7872/crya.v35.iss1.2014.49								WOS:000338762100005						
S	Hashim, M; Misbari, S; Yahya, NN; Ahmad, S; Reba, MN; Komatsu, T			IEEE	Hashim, Mazlan; Misbari, Syarifuddin; Yahya, Nurul Nadiah; Ahmad, Samsudin; Reba, Md Nadzri; Komatsu, Teruhisa			AN APPROACH FOR QUANTIFICATION OF SUBMERGED SEAGRASS BIOMASS IN SHALLOW TURBID COASTAL WATERS	2014 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE Joint International Geoscience and Remote Sensing Symposium (IGARSS) / 35th Canadian Symposium on Remote Sensing	JUL 13-18, 2014	Quebec City, CANADA	IEEE, Inst Elect & Elect Engineers, Geoscience & Remote Sensing Soc, Canadian Remote Sensing Soc								Hashim, Mazlan/J-7291-2012	Hashim, Mazlan/0000-0001-8284-3332												2153-6996		978-1-4799-5775-0				2014										10.1109/IGARSS.2014.6947476								WOS:000349688106077						
S	Oguslu, E; Erkanli, S; Hill, VJ; Bissett, WP; Zimmerman, RC; Li, J		Bostater, CR; Mertikas, SP; Neyt, X		Oguslu, Ender; Erkanli, Sertan; Hill, Victoria J.; Bissett, W. Paul; Zimmerman, Richard C.; Li, Jiang			Detection of seagrass scars using sparse coding and morphological filter	REMOTE SENSING OF THE OCEAN, SEA ICE, COASTAL WATERS, AND LARGE WATER REGIONS 2014	Proceedings of SPIE				Conference on Remote Sensing of the Ocean, Sea Ice, Coastal Waters, and Large Water Regions	SEP 24-25, 2014	Amsterdam, NETHERLANDS	SPIE																					0277-786X		978-1-62841-303-8				2014	9240								UNSP 92400G	10.1117/12.2069325								WOS:000348196100011						
B	Yang, DT; Yang, CY		Tang, D; Sui, G		Yang, DingTian; Yang, ChaoYu			Effects of Typhoon on Seagrass Distribution	TYPHOON IMPACT AND CRISIS MANAGEMENT	Advances in Natural and Technological Hazards Research																														978-3-642-40695-9; 978-3-642-40694-2				2014	40						253	266		10.1007/978-3-642-40695-9_12	10.1007/978-3-642-40695-9							WOS:000338255800013						
J	Nguyen, DTH; Tripathi, NK; Gallardo, WG; Tipdecho, T				Diep Thi Hong Nguyen; Tripathi, Nitin Kumar; Gallardo, Wenresti G.; Tipdecho, Taravudh			Coastal and marine ecological changes and fish cage culture development in Phu Quoc, Vietnam (2001 to 2011)	GEOCARTO INTERNATIONAL																													1010-6049	1752-0762					2014	29	5					486	506		10.1080/10106049.2013.798358								WOS:000340104200003						
J	Yuzugullu, O; Aksoy, A				Yuzugullu, Onur; Aksoy, Aysegul			Generation of the bathymetry of a eutrophic shallow lake using WorldView-2 imagery	JOURNAL OF HYDROINFORMATICS																Aksoy, Aysegul/G-3053-2011	Aksoy, Aysegul/0000-0003-0099-348X												1464-7141	1465-1734					2014	16	1					50	59		10.2166/hydro.2013.133								WOS:000333684100004						
J	Barnes, BB; Hu, CM; Holekamp, KL; Blonski, S; Spiering, BA; Palandro, D; Lapointe, B				Barnes, Brian B.; Hu, Chuanmin; Holekamp, Kara L.; Blonski, Slawomir; Spiering, Bruce A.; Palandro, David; Lapointe, Brian			Use of Landsat data to track historical water quality changes in Florida Keys marine environments	REMOTE SENSING OF ENVIRONMENT																													0034-4257	1879-0704				JAN	2014	140						485	496		10.1016/j.rse.2013.09.020								WOS:000329766200039						
S	Vasilijevic, A; Miskovic, N; Vukic, Z; Mandic, F			IEEE	Vasilijevic, A.; Miskovic, N.; Vukic, Z.; Mandic, F.			Monitoring of seagrass by lightweight AUV: A Posidonia oceanica case study surrounding Murter Island of Croatia	2014 22ND MEDITERRANEAN CONFERENCE ON CONTROL AND AUTOMATION (MED)	Mediterranean Conference on Control and Automation				22nd Mediterranean Conference on Control and Automation (MED)	JUN 16-19, 2014	Univ Palermo, Palermo, ITALY		Univ Palermo																				2325-369X		978-1-4799-5901-3				2014							758	763										WOS:000400962700127						
J	Barrell, J; Grant, J				Barrell, Jeffrey; Grant, Jon			Detecting hot and cold spots in a seagrass landscape using local indicators of spatial association	LANDSCAPE ECOLOGY																	Barrell, Jeffrey/0000-0002-1740-2829												0921-2973	1572-9761				DEC	2013	28	10					2005	2018		10.1007/s10980-013-9937-2								WOS:000327437900013						
J	Roelfsema, C; Kovacs, EM; Saunders, MI; Phinn, S; Lyons, M; Maxwell, P				Roelfsema, Chris; Kovacs, Eva M.; Saunders, Megan I.; Phinn, Stuart; Lyons, Mitchell; Maxwell, Paul			Challenges of remote sensing for quantifying changes in large complex seagrass environments	ESTUARINE COASTAL AND SHELF SCIENCE																Roelfsema, Chris/B-1591-2015; Saunders, Megan/I-7731-2012	Saunders, Megan/0000-0002-8549-5609; Phinn, Stuart/0000-0002-2605-6104												0272-7714	1096-0015				NOV 20	2013	133						161	171		10.1016/j.ecss.2013.08.026								WOS:000326848200017						
J	Cannizzaro, JP; Carlson, PR; Yarbro, LA; Hu, CM				Cannizzaro, Jennifer P.; Carlson, Paul R., Jr.; Yarbro, Laura A.; Hu, Chuanmin			Optical variability along a river plume gradient: Implications for management and remote sensing	ESTUARINE COASTAL AND SHELF SCIENCE																													0272-7714	1096-0015				OCT 10	2013	131						149	161		10.1016/j.ecss.2013.07.012								WOS:000325305400016						
J	Borfecchia, F; Micheli, C; Carli, F; De Martis, SC; Gnisci, V; Piermattei, V; Belmonte, A; De Cecco, L; Martini, S; Marcelli, M				Borfecchia, Flavio; Micheli, Carla; Carli, Filippo; De Martis, Selvaggia Cognetti; Gnisci, Valentina; Piermattei, Viviana; Belmonte, Alessandro; De Cecco, Luigi; Martini, Sandro; Marcelli, Marco			Mapping Spatial Patterns of Posidonia oceanica Meadows by Means of Daedalus ATM Airborne Sensor in the Coastal Area of Civitavecchia (Central Tyrrhenian Sea, Italy)	REMOTE SENSING																	Borfecchia, Flavio/0000-0002-2388-8247												2072-4292					OCT	2013	5	10					4877	4899		10.3390/rs5104877								WOS:000328614900008						
J	Garrido, M; Lafabrie, C; Torre, F; Fernandez, C; Pasqualini, V				Garrido, Marie; Lafabrie, Celine; Torre, Franck; Fernandez, Catherine; Pasqualini, Vanina			Resilience and stability of Cymodocea nodosa seagrass meadows over the last four decades in a Mediterranean lagoon	ESTUARINE COASTAL AND SHELF SCIENCE																Pasqualini, Vanina/D-7255-2012; Torre, Franck/C-1136-2009; FERNANDEZ, Catherine/A-2556-2009; Marie, Garrido/C-1097-2013	Pasqualini, Vanina/0000-0001-5919-4805; Torre, Franck/0000-0002-0864-0489; FERNANDEZ, Catherine/0000-0002-6868-4774; 												0272-7714					SEP 20	2013	130				SI		89	98		10.1016/j.ecss.2013.05.035								WOS:000324609600010						
J	Guimarais, M; Zuniga, A; Pina, F; Matos, F				Guimarais, Mayrene; Zuniga, Aden; Pina, Fabian; Matos, Felipe			Hurricane Paloma's effects on seagrasses along Jardines de la Reina archipelago, Cuba	REVISTA DE BIOLOGIA TROPICAL																													0034-7744					SEP	2013	61	3					1425	1432										WOS:000324509200033	24027933					
J	Pu, RL; Bell, S				Pu, Ruiliang; Bell, Susan			A protocol for improving mapping and assessing of seagrass abundance along the West Central Coast of Florida using Landsat TM and EO-1 ALI/Hyperion images	ISPRS JOURNAL OF PHOTOGRAMMETRY AND REMOTE SENSING																													0924-2716					SEP	2013	83						116	129		10.1016/j.isprsjprs.2013.06.008								WOS:000324013900010						
J	Saunders, MI; Leon, J; Phinn, SR; Callaghan, DP; O'Brien, KR; Roelfsema, CM; Lovelock, CE; Lyons, MB; Mumby, PJ				Saunders, Megan I.; Leon, Javier; Phinn, Stuart R.; Callaghan, David P.; O'Brien, Katherine R.; Roelfsema, Chris M.; Lovelock, Catherine E.; Lyons, Mitchell B.; Mumby, Peter J.			Coastal retreat and improved water quality mitigate losses of seagrass from sea level rise	GLOBAL CHANGE BIOLOGY																O'Brien, Katherine/J-3198-2014; Roelfsema, Chris/B-1591-2015; Callaghan, David/C-1524-2016; Saunders, Megan/I-7731-2012; Lovelock, Catherine/G-7370-2012	O'Brien, Katherine/0000-0001-8972-9161; Callaghan, David/0000-0003-1405-7510; Saunders, Megan/0000-0002-8549-5609; Lovelock, Catherine/0000-0002-2219-6855; Phinn, Stuart/0000-0002-2605-6104; Leon, Javier/0000-0002-4201-5804												1354-1013	1365-2486				AUG	2013	19	8					2569	2583		10.1111/gcb.12218								WOS:000328744900023	23564697					
J	Bargain, A; Robin, M; Meleder, V; Rosa, P; Le Menn, E; Harin, N; Barille, L				Bargain, A.; Robin, M.; Meleder, V.; Rosa, P.; Le Menn, E.; Harin, N.; Barille, L.			Seasonal spectral variation of Zostera noltii and its influence on pigment-based Vegetation Indices	JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY																Meleder, Vona/A-4735-2012	Barille, Laurent/0000-0001-5138-2684												0022-0981					AUG	2013	446						86	94		10.1016/j.jembe.2013.04.012								WOS:000323139200012						
J	Torres-Pulliza, D; Wilson, JR; Darmawan, A; Campbell, SJ; Andrefouet, S				Torres-Pulliza, Damaris; Wilson, Joanne R.; Darmawan, Arief; Campbell, Stuart J.; Andrefouet, Serge			Ecoregional scale seagrass mapping: A tool to support resilient MPA network design in the Coral Triangle	OCEAN & COASTAL MANAGEMENT																													0964-5691					AUG	2013	80						55	64		10.1016/j.ocecoaman.2013.04.005								WOS:000320745500007						
