PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Armitage, AR; Highfield, WE; Brody, SD; Louchouarn, P				Armitage, Anna R.; Highfield, Wesley E.; Brody, Samuel D.; Louchouarn, Patrick			The Contribution of Mangrove Expansion to Salt Marsh Loss on the Texas Gulf Coast	PLOS ONE																													1932-6203					MAY 6	2015	10	5							UNSP e0125404	10.1371/journal.pone.0125404								WOS:000354049700066	25946132					
J	Kulawardhana, RW; Feagin, RA; Popescu, SC; Boutton, TW; Yeager, KM; Bianchi, TS				Kulawardhana, Ranjani W.; Feagin, Rusty A.; Popescu, Sorin C.; Boutton, Thomas W.; Yeager, Kevin M.; Bianchi, Thomas S.			The role of elevation, relative sea-level history and vegetation transition in determining carbon distribution in Spartina alterniflora dominated salt marshes	ESTUARINE COASTAL AND SHELF SCIENCE																Popescu, Sorin/D-5981-2015; Boutton, Thomas/C-5821-2016	Popescu, Sorin/0000-0002-8155-8801; Boutton, Thomas/0000-0002-7522-5728; Bianchi, Thomas/0000-0002-3068-2933; Kulawardhana, Ranjani Wasantha/0000-0001-7918-7514; Feagin, Rusty/0000-0002-4651-0933												0272-7714	1096-0015				MAR 5	2015	154						48	57		10.1016/j.ecss.2014.12.032								WOS:000351973100007						
J	Jia, MM; Wang, ZM; Liu, DW; Ren, CY; Tang, XG; Dong, ZY				Jia, Mingming; Wang, Zongming; Liu, Dianwei; Ren, Chunying; Tang, Xuguang; Dong, Zhangyu			Monitoring Loss and Recovery of Salt Marshes in the Liao River Delta, China	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				MAR	2015	31	2					371	377		10.2112/JCOASTRES-D-13-00056.1								WOS:000350575300014						
J	Polania, J; Urrego, LE; Agudelo, CM				Polania, J.; Urrego, L. E.; Agudelo, C. M.			Recent advances in understanding Colombian mangroves	ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY																	Polania, Jaime/0000-0002-6521-3061												1146-609X	1873-6238				FEB	2015	63						82	90		10.1016/j.actao.2015.01.001								WOS:000351652800011						
S	Zhang, LQ; Yuan, L; Huang, HM		Zhang, J		Zhang, Liquan; Yuan, Lin; Huang, Huamei			Coastal Wetlands in the Changjiang Estuary	ECOLOGICAL CONTINUUM FROM THE CHANGJIANG (YANGTZE RIVER) WATERSHEDS TO THE EAST CHINA SEA CONTINENTAL MARGIN	Estuaries of the World																												2214-1553		978-3-319-16339-0; 978-3-319-16338-3				2015							137	159		10.1007/978-3-319-16339-0_7	10.1007/978-3-319-16339-0							WOS:000373990500009						
S	Mo, Y; Kearney, MS; Momen, B; Riter, JCA			IEEE	Mo, Yu; Kearney, Michael S.; Momen, Bahram; Riter, Joyce C. A.			CORRELATING PEAK NDVIS OF SALT MARSHES WITH ENVIRONMENTAL CONDITIONS IN LOUISIANA, USA, USING PRINCIPAL COMPONENT ANALYSIS	2015 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)	IEEE International Symposium on Geoscience and Remote Sensing IGARSS				IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 26-31, 2015	Milan, ITALY	IEEE																					2153-6996		978-1-4799-7929-5				2015							1187	1190										WOS:000371696701077						
J	Zheng, ZS; Tian, B; Zhang, LW; Zou, GL				Zheng, Zongsheng; Tian, Bo; Zhang, L. W.; Zou, Guoliang			Simulating the Range Expansion of Spartina alterniflora in Ecological Engineering through Constrained Cellular Automata Model and GIS	MATHEMATICAL PROBLEMS IN ENGINEERING																													1024-123X	1563-5147					2015									875817	10.1155/2015/875817								WOS:000365236000001						
S	Emilio, RJ; Jose, TM; Jose, MFJ; Meritxell, JS; Antonio, ML; Miriam, LL		Elatter, EE; Tsai, SB		Emilio, Ramirez-Juidias; Jose, Tejero-Manzanares; Juan Jose, Moreno-Fresno; Meritxell, Justicia-Segovia; Antonio, Madueno-Luna; Miriam, Lopez-Lineros			Land Use Changes and Volumetric Processes in the Tinto Salt-marshes	PROCEEDINGS OF THE 2015 AASRI INTERNATIONAL CONFERENCE ON CIRCUITS AND SYSTEMS (CAS 2015)	ACSR-Advances in Comptuer Science Research				AASRI International Conference on Circuits and Systems (CAS)	AUG 09-10, 2015	Paris, FRANCE	AASRI																					2352-538X		978-94-62520-74-5				2015	9						105	108										WOS:000359721400026						
J	Lantz, TC; Kokelj, SV; Fraser, RH				Lantz, Trevor C.; Kokelj, Steve V.; Fraser, Robert H.			Ecological recovery in an Arctic delta following widespread saline incursion	ECOLOGICAL APPLICATIONS																													1051-0761	1939-5582				JAN	2015	25	1					172	185		10.1890/14-0239.1								WOS:000348667900015	26255366					
J	Rogers, JN; Parrish, CE; Ward, LG; Burdick, DM				Rogers, Jeffrey N.; Parrish, Christopher E.; Ward, Larry G.; Burdick, David M.			Evaluation of field-measured vertical obscuration and full waveform lidar to assess salt marsh vegetation biophysical parameters	REMOTE SENSING OF ENVIRONMENT																													0034-4257	1879-0704				JAN	2015	156						264	275		10.1016/j.rse.2014.09.035								WOS:000347579900022						
B	Wang, XG; Huang, JH; Wang, RL; Liu, B; Wang, D; Huang, WH; San, K		Hongqi, S; Xiangxin, L		Wang Xingong; Huang Jinhui; Wang Ruiling; Liu Bo; Wang Ding; Huang Wenhai; San Kai			Study on Evaluation of Effect of Ecological Water Regulated in the Yellow River Delta	PROCEEDINGS OF THE 5TH INTERNATIONAL YELLOW RIVER FORUM ON ENSURING WATER RIGHT OF THE RIVER'S DEMAND AND HEALTHY RIVER BASIN MAINTENANCE, VOL II					5th International Yellow River Forum on Ensuring Water Right of the River's Demand and Healthy River Basin maintenance	SEP 24-28, 2012	Minist Water Resources, Yellow River Conservancy Commiss, Zhengzhou, PEOPLES R CHINA	China Yellow River Fdn	Minist Water Resources, Yellow River Conservancy Commiss																						978-7-5509-0399-9				2015							398	406										WOS:000391414600053						
J	Anne, NJP; Abd-Elrahman, AH; Lewis, DB; Hewitt, NA				Anne, Naveen J. P.; Abd-Elrahman, Amr H.; Lewis, David B.; Hewitt, Nicole A.			Modeling soil parameters using hyperspectral image reflectance in subtropical coastal wetlands	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																Lewis, David/B-6313-2009	Lewis, David/0000-0002-8094-1577												0303-2434					DEC	2014	33						47	56		10.1016/j.jag.2014.04.007								WOS:000340979300006						
J	Kulawardhana, RW; Popescu, SC; Feagin, RA				Kulawardhana, Ranjani W.; Popescu, Sorin C.; Feagin, Rusty A.			Fusion of lidar and multispectral data to quantify salt marsh carbon stocks	REMOTE SENSING OF ENVIRONMENT																Popescu, Sorin/D-5981-2015	Popescu, Sorin/0000-0002-8155-8801; Feagin, Rusty/0000-0002-4651-0933; Kulawardhana, Ranjani Wasantha/0000-0001-7918-7514												0034-4257	1879-0704				NOV	2014	154				SI		345	357		10.1016/j.rse.2013.10.036								WOS:000345201900029						
J	Zhu, LH; Chen, ZX; Wang, JJ; Ding, JZ; Yu, YJ; Li, JS; Xiao, NW; Jiang, LH; Zheng, YR; Rimmington, GM				Zhu, Linhai; Chen, Zhongxin; Wang, Jianjian; Ding, Jinzhi; Yu, Yunjiang; Li, Junsheng; Xiao, Nengwen; Jiang, Lianhe; Zheng, Yuanrun; Rimmington, Glyn M.			Monitoring plant response to phenanthrene using the red edge of canopy hyperspectral reflectance	MARINE POLLUTION BULLETIN																Zhu, Linhai/B-8551-2011	Zhu, Linhai/0000-0001-7064-9022												0025-326X	1879-3363				SEP 15	2014	86	1-2					332	341		10.1016/j.marpolbul.2014.06.046								WOS:000342860100050	25038982					
J	Kumar, L; Sinha, P				Kumar, Lalit; Sinha, Priyakant			Mapping salt-marsh land-cover vegetation using high-spatial and hyperspectral satellite data to assist wetland inventory	GISCIENCE & REMOTE SENSING																Kumar, Lalit/A-6397-2011	Kumar, Lalit/0000-0002-9205-756X												1548-1603	1943-7226				SEP 3	2014	51	5					483	497		10.1080/15481603.2014.947838								WOS:000342818600001						
J	Liu, HY; Lin, ZS; Qi, XZ; Zhang, MY; Yang, H				Liu, Huiyu; Lin, Zhenshan; Qi, Xiangzhen; Zhang, Mingyang; Yang, Hao			The relative importance of sexual and asexual reproduction in the spread of Spartina alterniflora using a spatially explicit individual-based model	ECOLOGICAL RESEARCH																													0912-3814	1440-1703				SEP	2014	29	5					905	915		10.1007/s11284-014-1181-y								WOS:000342219200013						
J	van Beijma, S; Comber, A; Lamb, A				van Beijma, Sybrand; Comber, Alexis; Lamb, Alistair			Random forest classification of salt marsh vegetation habitats using quad-polarimetric airborne SAR, elevation and optical RS data	REMOTE SENSING OF ENVIRONMENT																	comber, alexis/0000-0002-3652-7846												0034-4257	1879-0704				JUN	2014	149						118	129		10.1016/j.rse.2014.04.010								WOS:000337651300009						
J	Carol, ES; Braga, F; Kruse, EE; Tosi, L				Carol, E. S.; Braga, F.; Kruse, E. E.; Tosi, L.			A retrospective assessment of the hydrological conditions of the Samborombon coastland (Argentina)	ECOLOGICAL ENGINEERING																CNR, Ismar/P-1247-2014; braga, federica/C-8218-2014; Tosi, Luigi/C-1407-2011	CNR, Ismar/0000-0001-5351-1486; braga, federica/0000-0002-4131-9080; Tosi, Luigi/0000-0001-5254-4059												0925-8574	1872-6992				JUN	2014	67						223	237		10.1016/j.ecoleng.2014.03.081								WOS:000336449000027						
J	Porubsky, WP; Weston, NB; Moore, WS; Ruppel, C; Joye, SB				Porubsky, W. P.; Weston, N. B.; Moore, W. S.; Ruppel, C.; Joye, S. B.			Dynamics of submarine groundwater discharge and associated fluxes of dissolved nutrients, carbon, and trace gases to the coastal zone (Okatee River estuary, South Carolina)	GEOCHIMICA ET COSMOCHIMICA ACTA																Moore, Willard/B-6096-2016; Weston, Nathaniel/A-6545-2009	Moore, Willard/0000-0001-5930-5325; Weston, Nathaniel/0000-0002-6837-360X; Ruppel, Carolyn/0000-0003-2284-6632; Joye, Samantha/0000-0003-1610-451X												0016-7037	1872-9533				APR 15	2014	131						81	97		10.1016/j.gca.2013.12.030								WOS:000333330100006						
J	Li, XZ; Ren, LJ; Liu, Y; Craft, C; Mander, U; Yang, SL				Li, Xiuzhen; Ren, Linjing; Liu, Yu; Craft, Christopher; Mander, Ulo; Yang, Shilun			The impact of the change in vegetation structure on the ecological functions of salt marshes: the example of the Yangtze estuary	REGIONAL ENVIRONMENTAL CHANGE																Mander, Ulo/H-3228-2015	Mander, Ulo/0000-0003-2340-6989												1436-3798	1436-378X				APR	2014	14	2			SI		623	632		10.1007/s10113-013-0520-9								WOS:000333267700015						
J	Hladik, C; Alber, M				Hladik, Christine; Alber, Merry			Classification of salt marsh vegetation using edaphic and remote sensing-derived variables	ESTUARINE COASTAL AND SHELF SCIENCE																													0272-7714	1096-0015				MAR 20	2014	141						47	57		10.1016/j.ecss.2014.01.011								WOS:000337017500006						
J	Schwarz, C; Ye, QH; van der Wal, D; Zhang, LQ; Bouma, T; Ysebaert, T; Herman, PMJ				Schwarz, C.; Ye, Q. H.; van der Wal, D.; Zhang, L. Q.; Bouma, T.; Ysebaert, T.; Herman, P. M. J.			Impacts of salt marsh plants on tidal channel initiation and inheritance	JOURNAL OF GEOPHYSICAL RESEARCH-EARTH SURFACE																van der Wal, Daphne/A-8875-2011; Herman, Peter/A-9018-2011; Bouma, Tjeerd/A-9841-2011	van der Wal, Daphne/0000-0002-2319-056X; Herman, Peter/0000-0003-2188-6341; 												2169-9003	2169-9011				FEB	2014	119	2					385	400		10.1002/2013JF002900								WOS:000333032300018						
J	Martinez-Lopez, J; Carreno, MF; Palazon-Ferrando, JA; Martinez-Fernandez, J; Esteve, MA				Martinez-Lopez, J.; Carreno, M. F.; Palazon-Ferrando, J. A.; Martinez-Fernandez, J.; Esteve, M. A.			Remote sensing of plant communities as a tool for assessing the condition of semiarid Mediterranean saline wetlands in agricultural catchments	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																Martinez-Lopez, Javier/C-7069-2009	Martinez-Lopez, Javier/0000-0002-0825-7252; Carreno, M. Francisca/0000-0003-2536-2852; Martinez-Fernandez, Julia/0000-0001-8675-947X												0303-2434					FEB	2014	26						193	204		10.1016/j.jag.2013.07.005								WOS:000328868300018						
S	van Beijma, S; Comber, A; Lamb, A		Notarnicola, C; Paloscia, S; Pierdicca, N		van Beijma, Sybrand; Comber, Alexis; Lamb, Alistair			Use of airborne polarimetric SAR, optical and elevation data for mapping and monitoring of salt marsh vegetation habitats	SAR IMAGE ANALYSIS, MODELING, AND TECHNIQUES XIV	Proceedings of SPIE				Conference on SAR Image Analysis, Modeling, and Techniques XIV	SEP 24-25, 2014	Amsterdam, NETHERLANDS	SPIE									comber, alexis/0000-0002-3652-7846												0277-786X		978-1-62841-306-9				2014	9243								UNSP 92430N	10.1117/12.2066487								WOS:000349373200020						
J	Deak, B; Valko, O; Alexander, C; Mucke, W; Kania, A; Tumas, J; Heilmeier, H				Deak, Balazs; Valko, Orsolya; Alexander, Cici; Muecke, Werner; Kania, Adam; Tumas, Janos; Heilmeier, Hermann			Fine-scale vertical position as an indicator of vegetation in alkali grasslands - Case study based on remotely sensed data	FLORA																Valko, Orsolya/Q-1061-2016; Deak, Balazs/Q-1069-2016; Alexander, Cici/B-3823-2008	Valko, Orsolya/0000-0001-7919-6293; Deak, Balazs/0000-0001-6938-1997; Alexander, Cici/0000-0002-1671-6770												0367-2530	1618-0585					2014	209	12					693	697		10.1016/j.flora.2014.09.005								WOS:000348005700002						
J	Stammermann, R; Piasecki, M				Stammermann, Ramona; Piasecki, Michael			Generating meshes for tidal wetland modeling using light detection and ranging (LiDAR) data	JOURNAL OF HYDROINFORMATICS																													1464-7141	1465-1734					2014	16	4					941	951		10.2166/hydro.2014.031								WOS:000348519300014						
J	Newcomer, ME; Kuss, AJM; Ketron, T; Remar, A; Choksi, V; Skiles, JW				Newcomer, Michelle Elizabeth; Kuss, Amber Jean Michael; Ketron, Tyler; Remar, Alex; Choksi, Vivek; Skiles, J. W.			Estuarine sediment deposition during wetland restoration: a GIS and remote sensing modelling approach	GEOCARTO INTERNATIONAL																Newcomer, Michelle/L-8984-2016	Newcomer, Michelle/0000-0001-5138-9026												1010-6049	1752-0762					2014	29	4					451	467		10.1080/10106049.2013.798356								WOS:000338767700008						
B	Zheng, ZS; Tian, B; Xiong, ZM		Kong, J		Zheng, Zongsheng; Tian, Bo; Xiong, Zhongmin			Spatial Relationships Between Wetland Vegetation and Vertical Sedimentation Rate Using Remote Sensing Data in the Yangtze Estuary, China	INTERNATIONAL CONFERENCE ON REMOTE SENSING AND WIRELESS COMMUNICATIONS (RSWC 2014)					International Conference on Remote Sensing and Wireless Communications (RSWC)	FEB 22-23, 2014	Shanghai, PEOPLES R CHINA																								978-1-60595-151-5				2014							421	426										WOS:000337439300063						
J	Di Nitto, D; Neukermans, G; Koedam, N; Defever, H; Pattyn, F; Kairo, JG; Dahdouh-Guebas, F				Di Nitto, D.; Neukermans, G.; Koedam, N.; Defever, H.; Pattyn, F.; Kairo, J. G.; Dahdouh-Guebas, F.			Mangroves facing climate change: landward migration potential in response to projected scenarios of sea level rise	BIOGEOSCIENCES																Neukermans, Griet/S-6313-2017	Neukermans, Griet/0000-0002-8258-3590; Pattyn, Frank/0000-0003-4805-5636												1726-4170	1726-4189					2014	11	3					857	871		10.5194/bg-11-857-2014								WOS:000334099700021						
S	Yu, J; Lin, Y; Hu, CY; Zhang, YG		Weng, Q; Gamba, P; Xian, G; Wang, G; Zhu, J		Yu, Jie; Lin, Yi; Hu, Chaoyang; Zhang, Yuguan			The Spatio-temporal Dynamic Analysis of Salt Marsh Vegetation in Chongming Dongtan Based on Remote Sensing Data	2014 THIRD INTERNATIONAL WORKSHOP ON EARTH OBSERVATION AND REMOTE SENSING APPLICATIONS (EORSA 2014)	International Workshop on Earth Observation and Remote Sensing Applications				3rd International Workshop on Earth Observation and Remote Sensing Applications (EORSA)	JUN 11-14, 2014	Changsha, PEOPLES R CHINA	Cent S Univ Forestry & Technol Univ, Cent S Univ, Hunan Univ Sci & Technol, Indiana State Univ, IEEE Geoscience & Remote Sensing Soc, Int Soc Photogrammetry & Remote Sensing, Grp Earth Observat, Nat Sci Fdn China																					2380-8039		978-1-4799-4184-1				2014																		WOS:000366526900012						
J	Glenn, EP; Mexicano, L; Garcia-Hernandez, J; Nagler, PL; Gomez-Sapiens, MM; Tang, DW; Lomeli, MA; Ramirez-Hernandez, J; Zamora-Arroyo, F				Glenn, Edward P.; Mexicano, Lourdes; Garcia-Hernandez, Jaqueline; Nagler, Pamela L.; Gomez-Sapiens, Martha M.; Tang, Dawei; Lomeli, Marcelo A.; Ramirez-Hernandez, Jorge; Zamora-Arroyo, Francisco			Evapotranspiration and water balance of an anthropogenic coastal desert wetland: Responses to fire, inflows and salinities	ECOLOGICAL ENGINEERING																													0925-8574	1872-6992				OCT	2013	59						176	184		10.1016/j.ecoleng.2012.06.043								WOS:000325750400018						
J	Klemas, V				Klemas, Victor			Remote Sensing of Coastal Wetland Biomass: An Overview	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				SEP	2013	29	5					1016	1028		10.2112/JCOASTRES-D-12-00237.1								WOS:000326304800005						
J	Schalles, JF; Hladik, CM; Lynes, AA; Pennings, SC				Schalles, John F.; Hladik, Christine M.; Lynes, Alana A.; Pennings, Steven C.			Landscape Estimates of Habitat Types, Plant Biomass, and Invertebrate Densities in a Georgia Salt Marsh	OCEANOGRAPHY																	Schalles, John/0000-0003-4228-1288												1042-8275					SEP	2013	26	3			SI		88	97		10.5670/oceanog.2013.50								WOS:000323808600014						
J	Klemas, V				Klemas, Victor			Using Remote Sensing to Select and Monitor Wetland Restoration Sites: An Overview	JOURNAL OF COASTAL RESEARCH																													0749-0208	1551-5036				JUL	2013	29	4					958	970		10.2112/JCOASTRES-D-12-00170.1								WOS:000321162100018						
J	Juman, RA; Ramsewak, D				Juman, Rahanna A.; Ramsewak, Deanesh			Land cover changes in the Caroni Swamp Ramsar Site, Trinidad (1942 and 2007): implications for management	JOURNAL OF COASTAL CONSERVATION																													1400-0350					MAR	2013	17	1					133	141		10.1007/s11852-012-0225-0								WOS:000315336900012						
J	Kokaly, RF; Couvillion, BR; Holloway, JM; Roberts, DA; Ustin, SL; Peterson, SH; Khanna, S; Piazza, SC				Kokaly, Raymond F.; Couvillion, Brady R.; Holloway, JoAnn M.; Roberts, Dar A.; Ustin, Susan L.; Peterson, Seth H.; Khanna, Shruti; Piazza, Sarai C.			Spectroscopic remote sensing of the distribution and persistence of oil from the Deepwater Horizon spill in Barataria Bay marshes	REMOTE SENSING OF ENVIRONMENT																Kokaly, Raymond/A-6817-2017	Kokaly, Raymond/0000-0003-0276-7101; Holloway, JoAnn/0000-0003-3603-7668												0034-4257					FEB 15	2013	129						210	230		10.1016/j.rse.2012.10.028								WOS:000315308300018						
S	Juidias, ER; Segovia, MJ; Luna, AM		Ao, SI; Gelman, L; Hukins, DWL; Hunter, A; Korsunsky, AM		Ramirez Juidias, Emilio; Justicia Segovia, Meritxell; Madueno Luna, Antonio			New Method to Predict the Volumetric Changes in the Odiel Marshes (Huelva, Spain)	WORLD CONGRESS ON ENGINEERING - WCE 2013, VOL II	Lecture Notes in Engineering and Computer Science				World Congress on Engineering (WCE 2013)	JUL 03-05, 2013	Imperial Coll London, London, ENGLAND	IAENG, Soc Artificial Intelligence, IAENG, Soc Bioinformat, IAENG, Soc Comp Sci, IAENG, Soc Data Mining, IAENG, Soc Elect Engn, IAENG, Soc Imaging Engn, IAENG, Soc Ind Engn, IAENG, Soc Informat Syst Engn, IAENG, Soc Internet Comp & Web Serv, IAENG, Soc Mech Engn, IAENG, Soc Operat Res, IAENG, Soc Sci Comp, IAENG, Soc Software Engn, IAENG, Soc Software Engn, IAENG, Soc Wireless Networks	Imperial Coll London																				2078-0958		978-988-19252-8-2				2013							1335	1339										WOS:000335869700118						
J	Trilla, GG; Pratolongo, P; Beget, ME; Kandus, P; Marcovecchio, J; Di Bella, C				Gonzalez Trilla, G.; Pratolongo, P.; Beget, M. E.; Kandus, P.; Marcovecchio, J.; Di Bella, C.			Relating Biophysical Parameters of Coastal Marshes to Hyperspectral Reflectance Data in the Bahia Blanca Estuary, Argentina	JOURNAL OF COASTAL RESEARCH																	Gonzalez Trilla, Gabriela/0000-0003-4112-5013; Kandus, Patricia/0000-0001-6660-2977												0749-0208	1551-5036				JAN	2013	29	1					231	238		10.2112/JCOASTRES-D-11-00214.1								WOS:000313930200021						
S	Craft, C		DeLaune, RD; Reddy, KR; Richardson, CJ; Megonigal, JP		Craft, Christopher			Emergent Macrophyte Biomass Production	METHODS IN BIOGEOCHEMISTRY OF WETLANDS	Soil Science Society of America Book Series																												1047-4986		978-0-89118-961-9; 978-0-89118-960-2				2013	10						137	153		10.2136/sssabookser10.c9	10.2136/sssabookser10							WOS:000370800500011						
J	Moffett, KB; Gorelick, SM				Moffett, Kevan B.; Gorelick, Steven M.			Distinguishing wetland vegetation and channel features with object-based image segmentation	INTERNATIONAL JOURNAL OF REMOTE SENSING																Ma, Lei/I-4597-2014													0143-1161	1366-5901					2013	34	4					1332	1354		10.1080/01431161.2012.718463								WOS:000310208000019						
J	Whitehead, A; Dubansky, B; Bodinier, C; Garcia, TI; Miles, S; Pilley, C; Raghunathan, V; Roach, JL; Walker, N; Walter, RB; Rice, CD; Galvez, F				Whitehead, Andrew; Dubansky, Benjamin; Bodinier, Charlotte; Garcia, Tzintzuni I.; Miles, Scott; Pilley, Chet; Raghunathan, Vandana; Roach, Jennifer L.; Walker, Nan; Walter, Ronald B.; Rice, Charles D.; Galvez, Fernando			Genomic and physiological footprint of the Deepwater Horizon oil spill on resident marsh fishes	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																Whitehead, Andrew/G-2122-2012	Dubansky, Benjamin/0000-0003-4584-1690												0027-8424					DEC 11	2012	109	50					20298	20302		10.1073/pnas.1109545108								WOS:000312605600039	21949382					
J	El-Asmar, HM; Ahmed, MH; Taha, MMN; Assal, EM				El-Asmar, H. M.; Ahmed, M. H.; Taha, M. M. N.; Assal, E. M.			Human Impacts on Geological and Cultural Heritage in the Coastal Zone West of Alexandria to Al-Alamein, Egypt	GEOHERITAGE																													1867-2477	1867-2485				DEC	2012	4	4					263	274		10.1007/s12371-012-0066-0								WOS:000324991500003						
J	Timm, BC; McGarigal, K				Timm, Brad C.; McGarigal, Kevin			Fine-scale remotely-sensed cover mapping of coastal dune and salt marsh ecosystems at Cape Cod National Seashore using Random Forests	REMOTE SENSING OF ENVIRONMENT																													0034-4257					DEC	2012	127						106	117		10.1016/j.rse.2012.08.033								WOS:000311865600009						
J	Houser, C				Houser, Chris			Feedback between ridge and swale bathymetry and barrier island storm response and transgression	GEOMORPHOLOGY																													0169-555X					NOV 1	2012	173						1	16		10.1016/j.geomorph.2012.05.021								WOS:000309573900001						
J	Collin, A; Long, B; Archambault, P				Collin, Antoine; Long, Bernard; Archambault, Phillippe			Merging land-marine realms: Spatial patterns of seamless coastal habitats using a multispectral LiDAR	REMOTE SENSING OF ENVIRONMENT																Collin, Antoine/L-1169-2013	Collin, Antoine/0000-0001-9559-7572												0034-4257	1879-0704				AUG	2012	123						390	399		10.1016/j.rse.2012.03.015								WOS:000309496000035						
J	Friess, DA; Spencer, T; Smith, GM; Moller, I; Brooks, SM; Thomson, AG				Friess, D. A.; Spencer, T.; Smith, G. M.; Moeller, I.; Brooks, S. M.; Thomson, A. G.			Remote sensing of geomorphological and ecological change in response to saltmarsh managed realignment, The Wash, UK	INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION																	Moller, Iris/0000-0003-1971-2932												0303-2434					AUG	2012	18						57	68		10.1016/j.jag.2012.01.016								WOS:000306198900006						
J	Ullah, S; Schlerf, M; Skidmore, AK; Hecker, C				Ullah, Saleem; Schlerf, Martin; Skidmore, Andrew K.; Hecker, Christoph			Identifying plant species using mid-wave infrared (2.5-6 mu m) and thermal infrared (8-14 mu m) emissivity spectra	REMOTE SENSING OF ENVIRONMENT																Faculty of ITC, Dep Nat. Resources/C-4295-2014; Hecker, Christoph/D-3891-2009; Skidmore, Andrew/C-7441-2011; Schlerf, Martin/H-1916-2011	Hecker, Christoph/0000-0001-6802-5042; Skidmore, Andrew/0000-0002-7446-8429; 												0034-4257	1879-0704				MAR 15	2012	118						95	102		10.1016/j.rse.2011.11.008								WOS:000300517700009						
J	Zuo, P; Zhao, SH; Liu, CA; Wang, CH; Liang, YB				Zuo, Ping; Zhao, Shuhe; Liu, Chang'an; Wang, Chunhong; Liang, Yubo			Distribution of Spartina spp. along China's coast	ECOLOGICAL ENGINEERING																													0925-8574					MAR	2012	40						160	166		10.1016/j.ecoleng.2011.12.014								WOS:000301617000022						
J	Moffett, KB; Gorelick, SM				Moffett, Kevan B.; Gorelick, Steven M.			A method to calculate heterogeneous evapotranspiration using submeter thermal infrared imagery coupled to a stomatal resistance submodel	WATER RESOURCES RESEARCH																													0043-1397	1944-7973				JAN 31	2012	48								W01545	10.1029/2011WR010407								WOS:000300009400001						
J	Mujabar, PS; Chandrasekar, N				Mujabar, P. Sheik; Chandrasekar, N.			Dynamics of coastal landform features along the southern Tamil Nadu of India by using remote sensing and Geographic Information System	GEOCARTO INTERNATIONAL																													1010-6049						2012	27	4					347	370		10.1080/10106049.2011.638988								WOS:000314594100005						
J	Schalles, JF; Hladik, CM				Schalles, John F.; Hladik, Christine M.			Mapping phytoplankton chlorophyll in turbid, Case 2 estuarine and coastal waters	ISRAEL JOURNAL OF PLANT SCIENCES																Hladik, Christine/C-8504-2013	Schalles, John/0000-0003-4228-1288												0792-9978	2223-8980					2012	60	1-2					169	191		10.1560/IJPS.60.1-2.169								WOS:000312773500015						
J	Crowell, N; Webster, T; O'Driscoll, NJ				Crowell, Nathan; Webster, Timothy; O'Driscoll, Nelson J.			GIS Modelling of Intertidal Wetland Exposure Characteristics	JOURNAL OF COASTAL RESEARCH																	O'Driscoll, Nelson/0000-0002-8598-8251												0749-0208					NOV	2011	27	6A		S			44	51		10.2112/JCOASTRES-D-10-00187.1								WOS:000297278500004						
J	Giri, C; Long, J; Tieszen, L				Giri, Chandra; Long, Jordan; Tieszen, Larry			Mapping and Monitoring Louisiana's Mangroves in the Aftermath of the 2010 Gulf of Mexico Oil Spill	JOURNAL OF COASTAL RESEARCH																													0749-0208					NOV	2011	27	6					1059	1064		10.2112/JCOASTRES-D-11-00028.1								WOS:000297278300005						
J	Chassereau, JE; Bell, JM; Torres, R				Chassereau, Jessica E.; Bell, Joseph M.; Torres, Raymond			A comparison of GPS and lidar salt marsh DEMs	EARTH SURFACE PROCESSES AND LANDFORMS																													0197-9337					OCT	2011	36	13					1770	1775		10.1002/esp.2199								WOS:000296379600007						
J	Freitas, RR; Hartmann, C; Tagliani, PRA; Poersch, LH				Freitas, Rodrigo R.; Hartmann, Carlos; Tagliani, Paulo R. A.; Poersch, Luis H.			Evaluation of space adequateness of shrimp farms in Southern Brazil	ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS																freitas, rodrigo/H-3130-2011	Poersch, Luis/0000-0002-1663-6252; Digorandow, Rodrigo Randow de Freitas/0000-0003-0170-6892												0001-3765					SEP	2011	83	3					1069	1076		10.1590/S0001-37652011005000024								WOS:000294126600025	21808923					
